Placa,Fecha,Descripcion,Monto
VSJ-0437,2023-07-20,No usar cinturón de seguridad,281
VSJ-0437,2016-10-18,Estacionamiento indebido,418
DBY-8811,2024-01-15,Uso de celular al conducir,837
DBY-8811,2016-04-11,Falta de seguro obligatorio,674
DBY-8811,2017-06-10,Vehículo sin placas visibles,335
DBY-8811,2015-04-08,Falta de seguro obligatorio,246
FVI-1644,2023-08-29,Vehículo sin placas visibles,308
FVI-1644,2022-11-02,Exceso de velocidad,134
FVI-1644,2016-06-06,Uso de celular al conducir,164
FVI-1644,2018-05-03,Circular con luces apagadas,383
FVI-1644,2020-03-10,Uso de celular al conducir,619
FKS-9020,2021-08-05,No usar cinturón de seguridad,640
FKS-9020,2019-11-26,Circular con luces apagadas,106
FKS-9020,2019-11-01,Estacionamiento indebido,560
YWS-6441,2020-01-25,No portar licencia,413
YWS-6441,2021-03-03,No respetar semáforo,472
YWS-6441,2015-12-03,No usar cinturón de seguridad,801
YWS-6441,2015-11-16,Circular con luces apagadas,835
YWS-6441,2019-02-25,No respetar semáforo,130
KQF-8952,2023-09-24,No portar licencia,648
LCH-3576,2018-06-25,Circular con luces apagadas,627
LCH-3576,2018-09-13,No usar cinturón de seguridad,690
ITA-3286,2019-05-12,Falta de seguro obligatorio,676
ITA-3286,2019-01-25,Exceso de velocidad,202
ITA-3286,2016-07-15,No respetar semáforo,628
BOY-1209,2015-12-20,Exceso de velocidad,921
BOY-1209,2020-04-05,Exceso de velocidad,655
BOY-1209,2017-07-27,Exceso de velocidad,829
BOY-1209,2022-09-26,No usar cinturón de seguridad,766
BOY-1209,2019-03-14,No portar licencia,414
NSY-5606,2017-09-05,No usar cinturón de seguridad,192
NSY-5606,2017-05-05,No respetar semáforo,685
NSY-5606,2018-12-19,No portar licencia,372
NSY-5606,2015-04-01,No respetar semáforo,583
NSY-5606,2023-09-25,Revisión técnica vencida,881
CLY-3939,2018-09-29,Falta de seguro obligatorio,439
CLY-3939,2022-04-14,Circular con luces apagadas,212
CLY-3939,2021-11-28,Circular con luces apagadas,185
CLY-3939,2023-05-04,Estacionamiento indebido,377
TQC-1801,2022-01-20,Uso de celular al conducir,518
TQC-1801,2016-07-10,Exceso de velocidad,340
TQC-1801,2023-01-17,No portar licencia,746
TQC-1801,2024-09-21,No usar cinturón de seguridad,980
PNV-8135,2019-08-07,Revisión técnica vencida,430
PNV-8135,2015-08-10,Circular con luces apagadas,243
KEV-1315,2024-06-05,Exceso de velocidad,520
KEV-1315,2017-10-23,No usar cinturón de seguridad,810
KEV-1315,2021-01-24,Exceso de velocidad,404
KEV-1315,2023-05-01,Uso de celular al conducir,409
PVZ-2578,2016-03-24,Circular con luces apagadas,123
PVZ-2578,2022-10-12,Vehículo sin placas visibles,744
PVZ-2578,2020-06-06,Estacionamiento indebido,227
PVZ-2578,2016-05-20,Uso de celular al conducir,822
SHL-4775,2017-08-15,Exceso de velocidad,108
SHL-4775,2017-03-14,Exceso de velocidad,546
SHL-4775,2021-10-19,No usar cinturón de seguridad,200
SHL-4775,2015-11-09,Vehículo sin placas visibles,464
TLI-7348,2024-01-30,Revisión técnica vencida,384
TLI-7348,2023-04-29,Uso de celular al conducir,723
TLI-7348,2021-03-05,Exceso de velocidad,673
TLI-7348,2020-11-11,No respetar semáforo,866
TLI-7348,2024-09-26,Revisión técnica vencida,296
KQE-5585,2017-07-21,No respetar semáforo,372
KQE-5585,2021-09-08,Circular con luces apagadas,793
EAL-3373,2019-05-07,Circular con luces apagadas,804
EAL-3373,2021-06-25,No usar cinturón de seguridad,216
EAL-3373,2022-12-11,Revisión técnica vencida,404
EAL-3373,2020-08-24,Falta de seguro obligatorio,115
EAL-3373,2024-10-16,Revisión técnica vencida,723
FKY-7363,2024-05-09,No usar cinturón de seguridad,449
FKY-7363,2015-08-28,Vehículo sin placas visibles,714
FKY-7363,2021-09-18,Estacionamiento indebido,730
FKY-7363,2020-11-08,Falta de seguro obligatorio,112
GZR-4132,2019-06-18,Exceso de velocidad,713
GZR-4132,2015-01-13,Revisión técnica vencida,320
DVY-7494,2022-11-06,Exceso de velocidad,741
DVY-7494,2018-10-08,Vehículo sin placas visibles,924
DVY-7494,2019-03-21,No portar licencia,387
DVY-7494,2015-01-04,Vehículo sin placas visibles,315
DVY-7494,2020-11-27,Uso de celular al conducir,145
BBE-0496,2019-04-20,No usar cinturón de seguridad,482
MCW-7839,2019-02-09,Vehículo sin placas visibles,659
MCW-7839,2017-07-11,Vehículo sin placas visibles,104
MCW-7839,2024-07-30,Uso de celular al conducir,118
AFE-1946,2023-09-10,Exceso de velocidad,222
AFE-1946,2020-09-25,Revisión técnica vencida,150
YEP-6783,2015-11-02,No portar licencia,168
YEP-6783,2016-01-14,Revisión técnica vencida,508
YEP-6783,2021-01-05,No portar licencia,569
YEP-6783,2016-10-11,Circular con luces apagadas,108
YEP-6783,2017-08-09,Uso de celular al conducir,193
BOM-7682,2024-05-17,Vehículo sin placas visibles,269
BOM-7682,2024-10-12,No respetar semáforo,732
VPS-7001,2022-10-24,No portar licencia,827
ETC-4886,2020-10-13,No respetar semáforo,673
OMK-0233,2017-01-22,Revisión técnica vencida,536
OMK-0233,2021-12-25,Circular con luces apagadas,764
IEN-0874,2019-09-28,Uso de celular al conducir,250
IEN-0874,2021-11-24,Estacionamiento indebido,555
IEN-0874,2022-09-17,Vehículo sin placas visibles,173
CLE-9805,2019-10-31,Falta de seguro obligatorio,361
CLE-9805,2015-10-04,No portar licencia,185
CLE-9805,2024-10-30,No respetar semáforo,629
SZL-9203,2021-11-07,Falta de seguro obligatorio,426
SZL-9203,2021-11-16,Vehículo sin placas visibles,243
SZL-9203,2019-03-10,Exceso de velocidad,503
SZL-9203,2021-07-13,Falta de seguro obligatorio,236
SZL-9203,2018-05-07,Uso de celular al conducir,783
UOA-7810,2019-02-28,Falta de seguro obligatorio,736
ESG-6532,2015-11-24,No usar cinturón de seguridad,189
ESG-6532,2015-04-18,No usar cinturón de seguridad,448
EDX-2716,2020-09-14,Estacionamiento indebido,350
EDX-2716,2019-08-25,Uso de celular al conducir,484
ASZ-9318,2016-05-02,No respetar semáforo,174
ASZ-9318,2016-09-01,No portar licencia,924
ASZ-9318,2016-11-13,Vehículo sin placas visibles,553
ASZ-9318,2018-09-01,Vehículo sin placas visibles,412
XNH-8892,2017-05-25,No respetar semáforo,420
DSW-5321,2016-12-25,Estacionamiento indebido,369
DSW-5321,2022-04-25,Uso de celular al conducir,690
XJA-6668,2016-08-22,No usar cinturón de seguridad,807
XJA-6668,2016-04-26,Uso de celular al conducir,154
XJA-6668,2016-05-08,Falta de seguro obligatorio,631
LWY-1846,2015-06-13,No respetar semáforo,465
LWY-1846,2022-09-21,Falta de seguro obligatorio,787
LWY-1846,2019-06-24,Circular con luces apagadas,463
LWY-1846,2019-05-27,Estacionamiento indebido,224
LWY-1846,2022-04-03,No portar licencia,328
OYB-2435,2016-01-07,Vehículo sin placas visibles,296
OYB-2435,2020-10-12,Exceso de velocidad,448
FTG-5726,2015-04-23,Exceso de velocidad,430
FTG-5726,2021-12-23,No usar cinturón de seguridad,168
FTG-5726,2018-06-04,No portar licencia,277
SUN-5701,2016-04-01,Vehículo sin placas visibles,822
SUN-5701,2022-09-17,Uso de celular al conducir,384
SUN-5701,2024-09-12,No respetar semáforo,887
SUN-5701,2017-10-18,No usar cinturón de seguridad,681
CJP-9296,2015-04-07,Estacionamiento indebido,579
CJP-9296,2018-11-22,Revisión técnica vencida,874
CJP-9296,2022-12-24,No respetar semáforo,855
CJP-9296,2022-06-23,Vehículo sin placas visibles,932
NOO-7254,2020-05-28,No portar licencia,124
NOO-7254,2018-08-03,No respetar semáforo,306
NOO-7254,2016-04-16,Exceso de velocidad,666
NOO-7254,2019-03-19,Revisión técnica vencida,261
NOO-7254,2023-10-02,Circular con luces apagadas,613
REI-1892,2016-09-01,No usar cinturón de seguridad,657
REI-1892,2021-06-26,Uso de celular al conducir,775
VHH-0008,2024-10-08,Revisión técnica vencida,498
VHH-0008,2023-11-01,No usar cinturón de seguridad,909
VHH-0008,2017-01-02,Revisión técnica vencida,239
VHH-0008,2019-07-21,No respetar semáforo,665
VHH-0008,2024-09-07,Revisión técnica vencida,376
KHB-3439,2016-12-09,Estacionamiento indebido,863
KHB-3439,2021-12-10,Exceso de velocidad,997
KHB-3439,2017-07-30,Exceso de velocidad,483
KHB-3439,2024-06-20,Circular con luces apagadas,867
HKW-1679,2024-06-22,Estacionamiento indebido,317
HKW-1679,2023-02-07,No portar licencia,903
HKW-1679,2017-08-25,No portar licencia,592
HKW-1679,2017-05-20,Vehículo sin placas visibles,801
HKW-1679,2023-04-05,Circular con luces apagadas,192
ZSN-0059,2023-09-10,Circular con luces apagadas,240
ZSN-0059,2017-12-11,Estacionamiento indebido,502
ZSN-0059,2020-11-21,Estacionamiento indebido,326
SOB-2795,2019-05-08,Vehículo sin placas visibles,531
SOB-2795,2016-03-27,No respetar semáforo,565
SOB-2795,2015-07-13,Vehículo sin placas visibles,999
JWD-7848,2024-09-12,Vehículo sin placas visibles,491
JWD-7848,2021-03-25,Estacionamiento indebido,561
LKB-0723,2015-09-10,No usar cinturón de seguridad,808
LKB-0723,2020-11-20,Falta de seguro obligatorio,917
LKB-0723,2015-03-04,No respetar semáforo,737
LKB-0723,2022-03-20,Revisión técnica vencida,957
VWA-4930,2015-07-18,Revisión técnica vencida,911
VWA-4930,2022-06-17,Vehículo sin placas visibles,646
VWA-4930,2020-05-08,Falta de seguro obligatorio,711
VWA-4930,2020-12-17,No usar cinturón de seguridad,420
VWA-4930,2023-11-15,Falta de seguro obligatorio,956
CVZ-2660,2016-05-29,Circular con luces apagadas,199
CVZ-2660,2017-12-12,Revisión técnica vencida,675
CVZ-2660,2017-03-16,No respetar semáforo,797
CVZ-2660,2016-09-04,No respetar semáforo,255
AWM-8656,2024-03-23,Estacionamiento indebido,983
AWM-8656,2022-05-27,No respetar semáforo,746
PPK-4093,2017-02-25,Falta de seguro obligatorio,413
PPK-4093,2023-04-20,Circular con luces apagadas,390
PPK-4093,2022-09-25,No respetar semáforo,934
MIE-4160,2018-09-26,No usar cinturón de seguridad,813
MIE-4160,2024-10-08,Uso de celular al conducir,678
MIE-4160,2023-07-25,Falta de seguro obligatorio,107
MIE-4160,2019-04-28,Revisión técnica vencida,933
UJP-8044,2016-02-24,Exceso de velocidad,429
UJP-8044,2023-08-07,Revisión técnica vencida,911
YOR-2671,2023-10-19,Revisión técnica vencida,503
YOR-2671,2015-03-14,No portar licencia,728
TKJ-4130,2022-12-17,Revisión técnica vencida,632
TYR-2418,2015-01-07,Vehículo sin placas visibles,132
SPV-3851,2023-07-29,No portar licencia,965
SPV-3851,2023-01-03,No portar licencia,107
SPV-3851,2024-05-17,Uso de celular al conducir,687
SPV-3851,2019-01-28,Circular con luces apagadas,815
SPV-3851,2018-07-15,No respetar semáforo,478
SBJ-6880,2015-08-03,No respetar semáforo,635
SBJ-6880,2018-06-12,Exceso de velocidad,593
SBJ-6880,2018-07-22,No respetar semáforo,897
QOK-5796,2021-12-17,Estacionamiento indebido,765
QOK-5796,2022-11-01,No portar licencia,232
QOK-5796,2024-01-11,Estacionamiento indebido,392
QOK-5796,2024-10-11,No usar cinturón de seguridad,319
LFU-7126,2022-02-25,No portar licencia,256
LFU-7126,2019-01-27,No usar cinturón de seguridad,667
LFU-7126,2020-12-10,Circular con luces apagadas,170
JPB-4771,2015-10-23,Exceso de velocidad,674
JPB-4771,2016-08-16,Revisión técnica vencida,561
JPB-4771,2018-04-19,Uso de celular al conducir,740
JPB-4771,2019-05-22,Vehículo sin placas visibles,365
MWX-2329,2017-04-13,Circular con luces apagadas,333
MWX-2329,2021-09-12,Vehículo sin placas visibles,318
MWX-2329,2016-12-07,No usar cinturón de seguridad,814
MWX-2329,2016-06-06,No usar cinturón de seguridad,423
HGT-0415,2020-05-20,Vehículo sin placas visibles,762
AIH-9926,2022-10-14,Circular con luces apagadas,854
SRW-7309,2020-10-23,Circular con luces apagadas,531
SRW-7309,2023-07-11,Circular con luces apagadas,915
TYP-9511,2019-01-31,No portar licencia,208
TYP-9511,2016-09-03,Revisión técnica vencida,807
TYP-9511,2018-03-25,No usar cinturón de seguridad,374
TYP-9511,2024-01-15,Revisión técnica vencida,601
SGA-5145,2015-01-15,No respetar semáforo,536
JTO-9791,2015-05-04,Estacionamiento indebido,921
JTO-9791,2024-06-05,Uso de celular al conducir,770
JTO-9791,2020-01-20,No respetar semáforo,761
JTO-9791,2015-09-08,Circular con luces apagadas,748
JTO-9791,2018-08-17,Revisión técnica vencida,190
JPE-9023,2020-07-13,Revisión técnica vencida,594
QPE-2923,2023-03-06,Vehículo sin placas visibles,530
QPE-2923,2016-08-08,Vehículo sin placas visibles,712
BQO-0491,2022-03-14,No usar cinturón de seguridad,901
BQO-0491,2024-02-10,No portar licencia,901
BQO-0491,2022-11-12,No respetar semáforo,923
BQO-0491,2017-07-31,Uso de celular al conducir,711
XHO-6852,2022-01-08,Estacionamiento indebido,201
XHO-6852,2024-03-30,No portar licencia,576
XKY-9686,2015-08-13,Falta de seguro obligatorio,219
XKY-9686,2019-01-28,Estacionamiento indebido,968
BUH-9695,2019-07-30,Exceso de velocidad,417
BUH-9695,2015-11-16,No portar licencia,483
BUH-9695,2023-06-18,Exceso de velocidad,681
BUH-9695,2019-01-11,No usar cinturón de seguridad,144
YRF-1322,2017-07-08,Estacionamiento indebido,841
YRF-1322,2015-09-03,Circular con luces apagadas,269
YRF-1322,2018-03-24,Vehículo sin placas visibles,525
YRF-1322,2023-02-22,No usar cinturón de seguridad,265
GRZ-4670,2015-07-25,No portar licencia,634
GRZ-4670,2021-07-21,Estacionamiento indebido,924
GRZ-4670,2023-03-10,No usar cinturón de seguridad,423
GRZ-4670,2017-01-03,Vehículo sin placas visibles,202
GRZ-4670,2019-05-07,No respetar semáforo,409
ZJK-1751,2020-06-20,Circular con luces apagadas,104
ZJK-1751,2022-02-15,No portar licencia,965
ZJK-1751,2021-01-11,No usar cinturón de seguridad,372
ZJK-1751,2015-02-11,Circular con luces apagadas,382
VEI-6392,2016-08-02,Vehículo sin placas visibles,575
GMP-8603,2021-11-06,No portar licencia,951
GMP-8603,2015-04-05,Estacionamiento indebido,761
GMP-8603,2016-03-09,Estacionamiento indebido,998
GMP-8603,2018-10-30,Vehículo sin placas visibles,163
GMP-8603,2017-11-18,No respetar semáforo,383
IZO-6100,2019-12-13,Circular con luces apagadas,467
IZO-6100,2019-05-25,Exceso de velocidad,142
IZO-6100,2016-10-14,Vehículo sin placas visibles,113
IZO-6100,2015-08-18,No portar licencia,303
IZO-6100,2016-12-04,Circular con luces apagadas,872
TTN-6743,2015-03-26,No usar cinturón de seguridad,786
TTN-6743,2021-04-22,Exceso de velocidad,122
TTN-6743,2016-12-16,No respetar semáforo,758
TTN-6743,2021-03-10,Falta de seguro obligatorio,946
TTN-6743,2015-02-27,Revisión técnica vencida,106
FKC-9992,2024-12-22,No respetar semáforo,223
KTI-3013,2016-12-20,Uso de celular al conducir,307
KTI-3013,2021-05-07,Falta de seguro obligatorio,763
KTI-3013,2021-05-26,No portar licencia,293
JHO-5804,2015-12-20,No portar licencia,992
JHO-5804,2018-07-11,Uso de celular al conducir,293
JHO-5804,2018-01-09,Vehículo sin placas visibles,951
OEO-1853,2020-05-20,Circular con luces apagadas,510
OEO-1853,2024-09-29,Falta de seguro obligatorio,451
WXH-4799,2022-05-26,Circular con luces apagadas,293
WPT-4872,2016-10-03,Circular con luces apagadas,926
WPT-4872,2018-11-27,Circular con luces apagadas,860
VXU-5757,2015-06-07,No usar cinturón de seguridad,179
VXU-5757,2017-01-11,No portar licencia,648
VXU-5757,2015-06-08,Falta de seguro obligatorio,226
VXU-5757,2022-05-26,No portar licencia,463
VXU-5757,2020-11-17,No respetar semáforo,516
ZPI-1868,2021-06-13,Falta de seguro obligatorio,180
ZPI-1868,2024-10-23,Uso de celular al conducir,628
CHB-4957,2022-06-23,No usar cinturón de seguridad,392
CHB-4957,2022-11-20,Revisión técnica vencida,183
CHB-4957,2017-01-28,No respetar semáforo,531
CHB-4957,2017-04-06,No usar cinturón de seguridad,365
QEO-1746,2015-05-03,Revisión técnica vencida,162
QEO-1746,2023-12-03,No respetar semáforo,717
QEO-1746,2015-08-24,Uso de celular al conducir,712
QBO-3055,2019-03-06,Exceso de velocidad,237
QBO-3055,2016-08-19,Falta de seguro obligatorio,782
QBO-3055,2020-07-19,Vehículo sin placas visibles,725
QBO-3055,2022-06-03,Exceso de velocidad,141
QBO-3055,2018-01-08,Vehículo sin placas visibles,492
CPL-9929,2016-01-17,Exceso de velocidad,980
CPL-9929,2017-07-14,Exceso de velocidad,100
CPL-9929,2018-11-23,Estacionamiento indebido,135
CPL-9929,2024-10-01,Vehículo sin placas visibles,758
CPL-9929,2017-08-24,Falta de seguro obligatorio,803
TMA-7986,2024-03-07,Uso de celular al conducir,671
TMA-7986,2019-07-08,Uso de celular al conducir,236
QZS-4240,2022-06-18,Falta de seguro obligatorio,411
QZS-4240,2021-03-17,Falta de seguro obligatorio,924
QZS-4240,2018-11-08,Circular con luces apagadas,650
QZS-4240,2024-10-07,Revisión técnica vencida,678
UAV-6214,2022-04-27,Falta de seguro obligatorio,178
GRG-8030,2021-08-17,Uso de celular al conducir,278
GRG-8030,2024-03-18,No respetar semáforo,576
GRG-8030,2021-08-26,Estacionamiento indebido,398
GRG-8030,2022-09-11,Uso de celular al conducir,941
GRG-8030,2020-03-21,No usar cinturón de seguridad,919
SHV-8573,2022-10-16,No respetar semáforo,619
SHV-8573,2018-05-15,No portar licencia,334
SHV-8573,2019-10-13,Circular con luces apagadas,153
ARS-8025,2016-12-14,No usar cinturón de seguridad,767
NVZ-0636,2020-04-15,Circular con luces apagadas,748
NVZ-0636,2021-04-29,No usar cinturón de seguridad,485
NVZ-0636,2016-11-09,Falta de seguro obligatorio,288
NVZ-0636,2020-10-29,Estacionamiento indebido,408
NVZ-0636,2017-11-02,No respetar semáforo,415
NVS-8394,2022-03-28,No usar cinturón de seguridad,893
NVS-8394,2022-12-31,Falta de seguro obligatorio,384
NVS-8394,2024-06-15,Exceso de velocidad,122
AJJ-7769,2020-01-03,Revisión técnica vencida,199
AJJ-7769,2020-07-24,Revisión técnica vencida,594
AJJ-7769,2016-06-17,Revisión técnica vencida,446
AJJ-7769,2021-08-01,Falta de seguro obligatorio,417
NOW-0704,2019-07-03,Exceso de velocidad,605
NOW-0704,2023-08-02,Circular con luces apagadas,302
CXZ-4922,2018-05-21,No usar cinturón de seguridad,886
CXZ-4922,2019-11-13,No portar licencia,791
CXZ-4922,2016-09-14,Vehículo sin placas visibles,637
CXZ-4922,2021-02-16,Estacionamiento indebido,992
OPZ-1126,2016-03-23,Estacionamiento indebido,308
OPZ-1126,2016-04-20,Estacionamiento indebido,950
OPZ-1126,2022-09-17,Estacionamiento indebido,136
OPZ-1126,2022-01-14,No portar licencia,475
OPZ-1126,2022-11-12,Vehículo sin placas visibles,254
FJK-2703,2020-08-08,No respetar semáforo,759
FJK-2703,2021-06-25,No usar cinturón de seguridad,858
FJK-2703,2015-11-05,Circular con luces apagadas,496
FJK-2703,2020-06-07,Vehículo sin placas visibles,184
IYM-8753,2018-03-29,No portar licencia,211
IYM-8753,2015-09-03,No portar licencia,850
IYM-8753,2024-01-19,Falta de seguro obligatorio,583
IYM-8753,2023-02-09,Vehículo sin placas visibles,891
IYM-8753,2024-04-08,Exceso de velocidad,808
FSC-9524,2023-10-01,No respetar semáforo,350
FSC-9524,2018-07-08,Uso de celular al conducir,531
PHH-6293,2015-07-21,No portar licencia,449
PHH-6293,2019-06-20,Circular con luces apagadas,366
PHH-6293,2022-11-30,Estacionamiento indebido,527
PHH-6293,2019-07-03,Falta de seguro obligatorio,969
PHH-6293,2017-12-21,Vehículo sin placas visibles,631
ILW-6464,2023-07-26,No portar licencia,623
VLS-1564,2017-02-03,No respetar semáforo,237
IAR-5619,2024-09-17,Circular con luces apagadas,886
IAR-5619,2018-07-03,Exceso de velocidad,629
UKG-2022,2015-09-07,Revisión técnica vencida,836
UKG-2022,2022-01-18,Revisión técnica vencida,168
UKG-2022,2021-06-04,Exceso de velocidad,348
UKG-2022,2023-03-21,Uso de celular al conducir,112
UKG-2022,2021-06-30,No portar licencia,869
FET-7754,2015-04-28,No usar cinturón de seguridad,677
FET-7754,2016-08-16,Vehículo sin placas visibles,289
FET-7754,2020-04-11,Circular con luces apagadas,153
SYX-5075,2021-07-25,Estacionamiento indebido,905
SYX-5075,2024-04-18,Exceso de velocidad,959
SYX-5075,2021-03-11,Estacionamiento indebido,211
SYX-5075,2018-12-07,Revisión técnica vencida,298
MWY-8718,2016-09-24,No usar cinturón de seguridad,844
MWY-8718,2018-07-13,Uso de celular al conducir,754
MWY-8718,2016-09-29,Falta de seguro obligatorio,335
YNK-4789,2016-01-23,Uso de celular al conducir,173
YNK-4789,2015-10-17,Exceso de velocidad,291
YNK-4789,2022-09-12,Vehículo sin placas visibles,641
ZHV-0328,2017-06-08,Vehículo sin placas visibles,789
ZHV-0328,2017-09-29,No usar cinturón de seguridad,488
TWS-2126,2021-10-09,Uso de celular al conducir,839
TWS-2126,2022-11-16,No respetar semáforo,772
TWS-2126,2019-07-23,Uso de celular al conducir,436
TWS-2126,2016-11-17,Revisión técnica vencida,675
OCZ-5238,2018-01-31,No respetar semáforo,450
OCZ-5238,2017-02-09,Revisión técnica vencida,537
OCZ-5238,2019-06-17,No portar licencia,117
OCZ-5238,2024-03-01,Uso de celular al conducir,252
BVH-7778,2024-03-06,Estacionamiento indebido,264
BVH-7778,2024-10-28,No portar licencia,272
BVH-7778,2020-06-18,Revisión técnica vencida,670
BVH-7778,2018-09-26,Estacionamiento indebido,271
NVV-8936,2021-04-27,No portar licencia,239
NVV-8936,2015-07-18,No portar licencia,153
NVV-8936,2015-02-10,No respetar semáforo,227
NVV-8936,2020-01-10,Vehículo sin placas visibles,710
NVV-8936,2024-12-20,No portar licencia,861
GYW-0423,2018-05-14,No respetar semáforo,231
NOR-0579,2019-11-21,No respetar semáforo,947
NOR-0579,2020-12-08,Falta de seguro obligatorio,758
VLQ-2394,2024-01-03,Uso de celular al conducir,218
VLQ-2394,2016-01-30,Revisión técnica vencida,916
VLQ-2394,2016-08-22,Exceso de velocidad,378
VLQ-2394,2024-02-10,No respetar semáforo,191
SJU-7450,2020-07-26,Estacionamiento indebido,550
SJU-7450,2024-07-06,Revisión técnica vencida,882
SJU-7450,2024-03-25,Circular con luces apagadas,980
SJU-7450,2022-11-06,Vehículo sin placas visibles,178
SJU-7450,2016-02-11,No portar licencia,156
MXU-1918,2019-01-16,No respetar semáforo,414
MXU-1918,2016-11-19,Estacionamiento indebido,407
AWT-6990,2020-11-11,Estacionamiento indebido,251
AWT-6990,2021-07-12,Uso de celular al conducir,918
AWT-6990,2024-07-24,Estacionamiento indebido,439
AWT-6990,2015-02-23,Uso de celular al conducir,933
AWT-6990,2024-04-25,No respetar semáforo,286
NAI-8057,2019-08-02,Circular con luces apagadas,424
NAI-8057,2016-09-07,Estacionamiento indebido,982
NAI-8057,2015-05-16,Estacionamiento indebido,973
NAI-8057,2020-07-30,Circular con luces apagadas,657
MUK-5190,2020-02-09,Circular con luces apagadas,513
GQF-4263,2017-03-08,Estacionamiento indebido,149
GQF-4263,2024-10-11,Revisión técnica vencida,781
GQF-4263,2016-12-20,Uso de celular al conducir,317
FAK-5602,2022-02-25,Exceso de velocidad,811
FAK-5602,2020-10-01,Falta de seguro obligatorio,312
FAK-5602,2021-02-12,Circular con luces apagadas,876
FAK-5602,2023-11-21,Revisión técnica vencida,601
KKM-5950,2019-02-23,Estacionamiento indebido,393
KKM-5950,2016-12-10,No usar cinturón de seguridad,489
MBZ-3203,2017-05-25,Circular con luces apagadas,935
MBZ-3203,2024-12-12,Falta de seguro obligatorio,373
JQI-1409,2024-11-24,Estacionamiento indebido,331
GKO-4818,2021-12-25,Falta de seguro obligatorio,846
GKO-4818,2021-11-25,Estacionamiento indebido,827
YKB-4958,2016-02-07,Falta de seguro obligatorio,137
YKB-4958,2024-11-03,No respetar semáforo,941
HHS-4323,2016-08-27,Exceso de velocidad,427
HHS-4323,2019-08-10,No usar cinturón de seguridad,637
HHS-4323,2022-04-26,Uso de celular al conducir,150
CSO-0579,2017-07-09,Vehículo sin placas visibles,853
AUP-9502,2024-11-28,Vehículo sin placas visibles,338
AUP-9502,2015-10-20,No respetar semáforo,617
AUP-9502,2017-07-11,Circular con luces apagadas,278
GWB-3491,2022-11-23,No respetar semáforo,439
GWB-3491,2017-10-14,Uso de celular al conducir,578
BVH-9043,2019-10-10,Falta de seguro obligatorio,569
BVH-9043,2022-12-15,Falta de seguro obligatorio,377
BVH-9043,2018-06-04,Circular con luces apagadas,941
ZVC-8457,2023-03-23,Uso de celular al conducir,501
ZVC-8457,2022-07-04,Circular con luces apagadas,348
ZVC-8457,2020-08-12,No portar licencia,208
ZVC-8457,2019-12-15,No respetar semáforo,937
ZVC-8457,2017-11-27,No usar cinturón de seguridad,500
QIB-3750,2017-05-23,No portar licencia,202
QIB-3750,2017-09-17,Uso de celular al conducir,489
QIB-3750,2023-06-16,Revisión técnica vencida,371
XCW-8456,2015-08-05,No respetar semáforo,621
PGT-7497,2017-06-19,Exceso de velocidad,753
PGT-7497,2024-10-02,No respetar semáforo,340
LIN-0638,2017-01-15,No portar licencia,365
LIN-0638,2016-08-06,Uso de celular al conducir,581
LIN-0638,2018-10-24,No usar cinturón de seguridad,128
PBO-7566,2016-05-26,Exceso de velocidad,680
PBO-7566,2018-08-18,No usar cinturón de seguridad,444
BBA-6279,2017-12-31,Vehículo sin placas visibles,113
BBA-6279,2016-11-08,No respetar semáforo,563
BBA-6279,2015-08-31,No usar cinturón de seguridad,243
ZTV-1772,2019-06-19,Uso de celular al conducir,367
ZTV-1772,2016-12-04,Circular con luces apagadas,887
ZTV-1772,2022-09-10,Uso de celular al conducir,183
ZTV-1772,2022-07-18,No portar licencia,267
GJQ-1479,2023-01-23,No respetar semáforo,363
GJQ-1479,2024-03-06,No respetar semáforo,375
GJQ-1479,2023-08-14,Circular con luces apagadas,254
GJQ-1479,2017-03-09,Circular con luces apagadas,507
GJQ-1479,2021-07-08,Circular con luces apagadas,105
MFA-3317,2019-03-20,No portar licencia,545
TVT-6774,2023-07-19,Vehículo sin placas visibles,340
TVT-6774,2018-12-07,Estacionamiento indebido,972
TVT-6774,2024-06-11,Exceso de velocidad,360
TVT-6774,2024-10-20,No portar licencia,714
RWW-7891,2020-10-05,Falta de seguro obligatorio,458
RWW-7891,2023-04-10,Exceso de velocidad,946
RWW-7891,2023-05-26,No respetar semáforo,820
RWW-7891,2024-05-12,Falta de seguro obligatorio,426
EDK-1342,2020-02-07,No respetar semáforo,258
EDK-1342,2015-04-11,Vehículo sin placas visibles,669
EDK-1342,2016-03-19,Circular con luces apagadas,739
EDK-1342,2015-01-12,Estacionamiento indebido,710
EDK-1342,2021-07-19,Exceso de velocidad,736
BAJ-4750,2021-01-26,No usar cinturón de seguridad,703
BAJ-4750,2015-11-08,Estacionamiento indebido,527
BAJ-4750,2019-09-12,Falta de seguro obligatorio,433
UPH-3561,2023-04-11,Estacionamiento indebido,996
UPH-3561,2024-01-03,Estacionamiento indebido,995
UPH-3561,2018-09-13,Falta de seguro obligatorio,716
HTC-7280,2021-03-25,Exceso de velocidad,338
HTC-7280,2023-10-07,Falta de seguro obligatorio,968
HTC-7280,2021-09-12,Falta de seguro obligatorio,590
HTC-7280,2020-05-09,Vehículo sin placas visibles,955
HTC-7280,2024-08-30,Revisión técnica vencida,481
PSS-6941,2024-12-04,No portar licencia,980
PSS-6941,2021-10-13,Circular con luces apagadas,876
