Placa,Fecha,Descripcion,Monto
RTV-3940,2022-12-13,Uso de celular al conducir,311
QKF-2914,2019-10-24,Revisión técnica vencida,262
QKF-2914,2024-02-24,No usar cinturón de seguridad,487
QKF-2914,2016-04-15,No respetar semáforo,899
RSU-4009,2015-09-16,Revisión técnica vencida,200
RSU-4009,2016-03-07,Estacionamiento indebido,504
RSU-4009,2020-09-22,Circular con luces apagadas,501
RSU-4009,2021-07-03,No respetar semáforo,330
LIV-2181,2024-06-18,Vehículo sin placas visibles,468
LIV-2181,2023-06-03,Circular con luces apagadas,790
LIV-2181,2022-09-09,Uso de celular al conducir,970
LIV-2181,2018-06-05,No usar cinturón de seguridad,986
DTK-9724,2015-02-25,No respetar semáforo,695
DTK-9724,2024-02-23,No portar licencia,874
XQC-0835,2015-11-03,Falta de seguro obligatorio,804
XQC-0835,2022-04-20,No portar licencia,979
XQC-0835,2017-12-25,No portar licencia,122
PWF-1788,2022-08-15,Uso de celular al conducir,379
PWF-1788,2024-08-21,Revisión técnica vencida,820
PWF-1788,2023-09-22,No respetar semáforo,808
PWF-1788,2020-11-01,No usar cinturón de seguridad,139
PWF-1788,2021-05-29,Estacionamiento indebido,238
GRV-5087,2015-10-16,No respetar semáforo,117
GRV-5087,2018-01-16,Revisión técnica vencida,484
GRV-5087,2015-08-01,No usar cinturón de seguridad,455
GRV-5087,2018-11-05,Circular con luces apagadas,681
GRV-5087,2018-10-04,No portar licencia,811
IVJ-7005,2016-09-24,Estacionamiento indebido,990
IVJ-7005,2022-08-27,Falta de seguro obligatorio,313
DJP-4235,2015-10-14,Exceso de velocidad,504
DJP-4235,2018-11-06,Vehículo sin placas visibles,289
DJP-4235,2022-10-13,Falta de seguro obligatorio,921
EPH-4001,2017-09-02,Exceso de velocidad,620
EPH-4001,2021-05-15,Falta de seguro obligatorio,593
KHN-1528,2019-08-31,Circular con luces apagadas,343
ESG-4187,2023-07-23,Estacionamiento indebido,981
ESG-4187,2015-01-02,No portar licencia,400
ESG-4187,2018-01-07,Falta de seguro obligatorio,643
ESG-4187,2020-10-15,Revisión técnica vencida,302
JGZ-1710,2015-06-13,Circular con luces apagadas,735
JGZ-1710,2024-11-24,Revisión técnica vencida,387
JGZ-1710,2018-10-28,No usar cinturón de seguridad,882
JGZ-1710,2022-03-23,Estacionamiento indebido,546
JGZ-1710,2021-05-27,No respetar semáforo,606
EAI-0725,2017-11-21,Uso de celular al conducir,420
ZQI-8281,2019-08-07,Circular con luces apagadas,145
ZQI-8281,2023-04-13,No portar licencia,187
ZQI-8281,2015-08-07,No portar licencia,300
ZQI-8281,2023-01-28,No portar licencia,556
ZQI-8281,2016-10-25,Vehículo sin placas visibles,814
QBT-6114,2018-04-08,No usar cinturón de seguridad,531
GKS-1413,2023-07-19,Uso de celular al conducir,278
GKS-1413,2019-07-07,No usar cinturón de seguridad,171
MQM-0769,2018-07-04,Exceso de velocidad,788
MQM-0769,2020-07-12,Falta de seguro obligatorio,252
HYP-5087,2021-03-07,Estacionamiento indebido,609
HYP-5087,2019-11-23,Falta de seguro obligatorio,980
HYP-5087,2024-02-14,No usar cinturón de seguridad,703
HYP-5087,2024-02-19,Revisión técnica vencida,685
HYP-5087,2015-08-19,Vehículo sin placas visibles,636
EFF-0439,2021-03-17,Vehículo sin placas visibles,776
EFF-0439,2022-01-10,Estacionamiento indebido,858
EFF-0439,2018-05-11,No respetar semáforo,966
EFF-0439,2018-01-22,No usar cinturón de seguridad,574
XUY-4358,2018-05-18,No respetar semáforo,930
XUY-4358,2018-05-31,No portar licencia,158
QYW-7692,2016-11-15,No respetar semáforo,496
LCR-6694,2021-12-23,Exceso de velocidad,541
LCR-6694,2015-11-24,Falta de seguro obligatorio,489
LCR-6694,2024-02-22,No portar licencia,746
LCR-6694,2020-12-12,Exceso de velocidad,139
LCR-6694,2015-08-09,Falta de seguro obligatorio,253
WUN-5617,2020-06-03,Falta de seguro obligatorio,158
WUN-5617,2015-10-04,Vehículo sin placas visibles,588
WUN-5617,2017-11-21,Revisión técnica vencida,281
WUN-5617,2016-11-20,No usar cinturón de seguridad,738
HJG-7068,2015-04-26,No usar cinturón de seguridad,410
HJG-7068,2021-06-28,No respetar semáforo,446
HJG-7068,2022-01-14,No respetar semáforo,700
GTE-3751,2024-10-18,Vehículo sin placas visibles,146
GTE-3751,2024-05-07,Falta de seguro obligatorio,334
SWS-6176,2017-03-31,Vehículo sin placas visibles,964
SWS-6176,2023-08-19,Revisión técnica vencida,185
SWS-6176,2016-03-28,Revisión técnica vencida,530
SWS-6176,2015-12-22,Vehículo sin placas visibles,865
SWS-6176,2022-12-24,Exceso de velocidad,677
WBY-8166,2021-03-22,Exceso de velocidad,734
WBY-8166,2020-02-25,No usar cinturón de seguridad,446
WBY-8166,2023-06-18,No usar cinturón de seguridad,415
AYR-3959,2023-04-15,Falta de seguro obligatorio,847
JUP-4387,2016-12-03,Falta de seguro obligatorio,435
JUP-4387,2017-07-20,No usar cinturón de seguridad,763
GXI-0617,2022-01-29,No portar licencia,498
GXI-0617,2024-04-30,No respetar semáforo,555
GXI-0617,2022-08-24,Falta de seguro obligatorio,834
LWY-5115,2017-10-11,Exceso de velocidad,484
PYR-2619,2018-07-07,No respetar semáforo,314
GWO-5864,2024-12-20,No respetar semáforo,508
UTP-1951,2020-01-22,Falta de seguro obligatorio,802
UTP-1951,2020-02-07,Vehículo sin placas visibles,723
UTP-1951,2024-01-15,Exceso de velocidad,900
CBT-7174,2017-08-28,Revisión técnica vencida,590
CBT-7174,2017-12-01,No usar cinturón de seguridad,636
TLA-5716,2024-06-22,Falta de seguro obligatorio,159
TLA-5716,2015-03-28,No respetar semáforo,988
TLA-5716,2022-08-22,No respetar semáforo,313
TLA-5716,2020-08-22,Falta de seguro obligatorio,235
TLA-5716,2019-04-18,Vehículo sin placas visibles,927
UTL-0740,2022-02-28,No portar licencia,885
UTL-0740,2019-03-26,Falta de seguro obligatorio,954
UTL-0740,2022-02-18,Exceso de velocidad,765
UTL-0740,2024-01-02,No usar cinturón de seguridad,808
UTL-0740,2024-07-08,Vehículo sin placas visibles,836
SMG-8735,2020-02-26,No respetar semáforo,240
SMG-8735,2017-06-24,Uso de celular al conducir,875
SMG-8735,2016-04-19,No respetar semáforo,660
SMG-8735,2017-03-13,No respetar semáforo,444
SMG-8735,2016-07-26,Uso de celular al conducir,447
ZIK-3235,2018-04-12,Vehículo sin placas visibles,864
DDE-0490,2022-11-11,Revisión técnica vencida,186
DDE-0490,2021-07-18,Vehículo sin placas visibles,527
KWP-1488,2019-07-20,Uso de celular al conducir,865
KWP-1488,2017-07-29,No respetar semáforo,925
KWP-1488,2023-12-18,Exceso de velocidad,228
KWP-1488,2020-11-15,Circular con luces apagadas,788
KWP-1488,2019-04-01,No usar cinturón de seguridad,774
LPS-5209,2016-03-12,No respetar semáforo,857
LPS-5209,2018-10-03,Vehículo sin placas visibles,779
LPS-5209,2024-01-31,No respetar semáforo,416
OEI-6730,2018-10-05,No portar licencia,386
OEI-6730,2019-07-13,No portar licencia,906
NNN-4324,2021-03-30,No portar licencia,778
NNN-4324,2018-01-05,Exceso de velocidad,795
NNN-4324,2021-06-11,No usar cinturón de seguridad,791
NNN-4324,2021-05-03,No respetar semáforo,244
NNN-4324,2018-04-29,No respetar semáforo,335
UKC-0099,2017-12-22,Exceso de velocidad,612
UKC-0099,2022-03-13,No usar cinturón de seguridad,772
UKC-0099,2020-03-09,Exceso de velocidad,992
UKC-0099,2024-08-31,Revisión técnica vencida,493
AQF-4704,2020-07-10,No respetar semáforo,773
QIR-2060,2020-08-17,No portar licencia,261
QIR-2060,2023-09-17,No portar licencia,530
TXY-8474,2015-01-29,Exceso de velocidad,105
TXY-8474,2020-12-29,Vehículo sin placas visibles,287
TXY-8474,2022-05-22,Falta de seguro obligatorio,443
TXY-8474,2024-12-04,Exceso de velocidad,769
TXY-8474,2024-05-16,Uso de celular al conducir,921
RAQ-0983,2024-08-09,Circular con luces apagadas,517
PIS-6731,2020-10-23,Estacionamiento indebido,535
PIS-6731,2022-02-08,No portar licencia,379
PIS-6731,2018-04-13,Revisión técnica vencida,617
YLE-2364,2022-02-17,Exceso de velocidad,981
YLE-2364,2024-03-09,Exceso de velocidad,916
YLE-2364,2018-06-14,No respetar semáforo,344
YLE-2364,2024-11-21,Estacionamiento indebido,304
DSM-5791,2021-10-09,Estacionamiento indebido,685
DSM-5791,2017-05-24,Uso de celular al conducir,487
DSM-5791,2019-01-08,Exceso de velocidad,300
DSM-5791,2020-12-20,Exceso de velocidad,560
DSM-5791,2021-03-02,No respetar semáforo,775
UYZ-4944,2024-11-28,No portar licencia,935
UYZ-4944,2017-08-27,No respetar semáforo,483
UYZ-4944,2023-02-16,Vehículo sin placas visibles,934
UYZ-4944,2017-06-09,Vehículo sin placas visibles,425
UYZ-4944,2018-07-02,Circular con luces apagadas,713
LIR-8855,2017-11-24,Uso de celular al conducir,960
LIR-8855,2024-10-29,No respetar semáforo,180
LIR-8855,2019-03-31,Estacionamiento indebido,599
LIR-8855,2016-01-13,Uso de celular al conducir,885
DOG-6517,2020-06-11,Circular con luces apagadas,311
DOG-6517,2018-07-30,Vehículo sin placas visibles,994
DOG-6517,2017-07-28,Falta de seguro obligatorio,320
DOG-6517,2023-08-13,No respetar semáforo,862
WEL-9569,2016-09-18,No respetar semáforo,312
YOE-7424,2021-08-24,Falta de seguro obligatorio,270
EJK-9171,2018-08-17,Uso de celular al conducir,673
EJK-9171,2022-09-15,Vehículo sin placas visibles,109
GCI-1081,2016-09-25,Falta de seguro obligatorio,482
GCI-1081,2017-01-20,Exceso de velocidad,824
JNI-5662,2017-10-01,Falta de seguro obligatorio,139
JNI-5662,2021-09-16,Vehículo sin placas visibles,159
JNI-5662,2022-08-25,Uso de celular al conducir,623
JNI-5662,2017-07-07,Revisión técnica vencida,186
JNI-5662,2020-05-06,Estacionamiento indebido,282
UVU-3566,2019-04-09,Estacionamiento indebido,370
UVU-3566,2015-11-11,Circular con luces apagadas,414
UVU-3566,2017-08-13,Vehículo sin placas visibles,149
UVU-3566,2018-09-21,Falta de seguro obligatorio,787
UVU-3566,2020-09-05,No portar licencia,259
AAK-8964,2023-04-20,No usar cinturón de seguridad,560
AAK-8964,2016-08-14,No respetar semáforo,747
XDE-5908,2017-06-02,Falta de seguro obligatorio,902
XDE-5908,2016-06-08,Uso de celular al conducir,894
XDE-5908,2022-06-07,No portar licencia,965
XDE-5908,2019-06-28,Uso de celular al conducir,757
BAG-7165,2021-08-20,Revisión técnica vencida,947
BAG-7165,2018-11-26,Uso de celular al conducir,712
OTS-3630,2015-06-13,No portar licencia,597
UYS-9653,2024-06-05,Vehículo sin placas visibles,137
UMK-4280,2021-08-20,Revisión técnica vencida,524
UMK-4280,2019-03-11,No usar cinturón de seguridad,216
UMK-4280,2018-11-05,Uso de celular al conducir,448
UMK-4280,2018-02-09,Exceso de velocidad,933
YLG-8225,2017-06-16,Uso de celular al conducir,370
YLG-8225,2023-05-01,No usar cinturón de seguridad,378
YLG-8225,2022-10-10,No respetar semáforo,400
YLG-8225,2022-05-08,Revisión técnica vencida,707
PZH-8614,2020-10-04,No respetar semáforo,539
PZH-8614,2015-08-27,Falta de seguro obligatorio,490
ANX-3713,2021-07-17,Exceso de velocidad,376
ANX-3713,2020-03-19,No respetar semáforo,955
ANX-3713,2021-10-11,Estacionamiento indebido,724
UIZ-2930,2022-12-31,Circular con luces apagadas,550
QGI-2687,2016-11-17,Vehículo sin placas visibles,241
QGI-2687,2017-05-04,Exceso de velocidad,662
QGI-2687,2022-02-07,No usar cinturón de seguridad,812
QGI-2687,2018-09-28,Exceso de velocidad,137
DSM-5798,2015-06-01,No respetar semáforo,138
DSM-5798,2021-12-29,Falta de seguro obligatorio,355
RBI-2726,2017-06-14,No usar cinturón de seguridad,190
EHO-3223,2018-02-13,No portar licencia,973
EHO-3223,2022-02-26,No respetar semáforo,545
LIC-2390,2023-09-22,Falta de seguro obligatorio,476
LIC-2390,2020-11-19,No usar cinturón de seguridad,906
LIC-2390,2024-03-02,Exceso de velocidad,360
LIC-2390,2016-07-12,Circular con luces apagadas,821
ZAN-7519,2020-12-24,No respetar semáforo,554
ZAN-7519,2017-07-03,Falta de seguro obligatorio,642
ZAN-7519,2017-04-07,Estacionamiento indebido,398
ZAN-7519,2021-12-18,No portar licencia,566
ZNJ-3445,2021-10-24,Revisión técnica vencida,814
YDZ-3446,2021-03-28,No usar cinturón de seguridad,716
VYH-1916,2020-07-28,No portar licencia,755
VYH-1916,2019-06-14,No usar cinturón de seguridad,679
VYH-1916,2020-08-23,Estacionamiento indebido,223
VYH-1916,2024-01-19,Circular con luces apagadas,941
XNN-3910,2019-12-13,Uso de celular al conducir,286
XNN-3910,2017-05-09,No portar licencia,443
XNN-3910,2015-07-22,No respetar semáforo,495
XNN-3910,2020-10-13,No portar licencia,566
XNN-3910,2024-09-12,Uso de celular al conducir,767
NGT-4770,2019-05-20,Falta de seguro obligatorio,180
NGT-4770,2017-12-10,Falta de seguro obligatorio,368
NGT-4770,2022-10-05,Revisión técnica vencida,213
KBP-7996,2018-03-05,Estacionamiento indebido,676
KBP-7996,2020-03-26,Falta de seguro obligatorio,719
KBP-7996,2024-07-14,Revisión técnica vencida,793
TOM-0437,2020-06-01,Uso de celular al conducir,136
TOM-0437,2017-11-04,Falta de seguro obligatorio,696
TOM-0437,2019-04-29,No respetar semáforo,587
TOM-0437,2018-04-26,Falta de seguro obligatorio,467
PSH-4045,2017-06-07,No usar cinturón de seguridad,120
PSH-4045,2019-06-17,Exceso de velocidad,497
PSH-4045,2023-06-11,Revisión técnica vencida,524
PSH-4045,2020-04-09,No respetar semáforo,224
JBO-5757,2019-11-07,Revisión técnica vencida,974
JBO-5757,2017-07-07,Circular con luces apagadas,312
JBO-5757,2018-09-21,Circular con luces apagadas,264
JBO-5757,2020-06-23,Revisión técnica vencida,847
RQU-8585,2024-05-07,Falta de seguro obligatorio,596
RQU-8585,2021-01-04,Estacionamiento indebido,939
RQU-8585,2022-03-31,Uso de celular al conducir,981
RQU-8585,2020-03-27,Uso de celular al conducir,367
RQU-8585,2022-04-07,Vehículo sin placas visibles,685
NJR-6801,2018-06-13,Vehículo sin placas visibles,954
JYK-6109,2018-02-02,Revisión técnica vencida,623
JYK-6109,2017-03-04,No respetar semáforo,256
VPI-4260,2020-03-22,Vehículo sin placas visibles,779
VPI-4260,2021-03-29,Exceso de velocidad,843
PUW-6341,2019-01-12,No portar licencia,543
PUW-6341,2016-02-25,Uso de celular al conducir,182
PPQ-5646,2016-05-14,Revisión técnica vencida,126
PPQ-5646,2024-02-24,Vehículo sin placas visibles,768
PPQ-5646,2022-05-19,No portar licencia,920
PPQ-5646,2024-10-04,Uso de celular al conducir,792
QHA-0233,2023-04-13,Vehículo sin placas visibles,736
RJW-2234,2016-02-08,Vehículo sin placas visibles,872
RJW-2234,2020-06-07,Circular con luces apagadas,753
RJW-2234,2016-09-06,Revisión técnica vencida,885
RJW-2234,2021-04-29,Falta de seguro obligatorio,182
EMY-6043,2023-12-22,Exceso de velocidad,705
CYW-6353,2020-09-02,Revisión técnica vencida,947
OVD-2170,2018-04-23,Vehículo sin placas visibles,581
OVD-2170,2023-08-20,Vehículo sin placas visibles,702
OVD-2170,2023-06-07,No respetar semáforo,658
OVD-2170,2019-05-03,Vehículo sin placas visibles,196
IHC-4808,2017-01-22,Circular con luces apagadas,804
IHC-4808,2020-05-09,No usar cinturón de seguridad,314
IHC-4808,2021-11-28,No usar cinturón de seguridad,603
IHC-4808,2019-06-18,No usar cinturón de seguridad,392
BDZ-8760,2019-01-09,Exceso de velocidad,630
BDZ-8760,2020-02-06,Exceso de velocidad,615
BDZ-8760,2021-12-29,Revisión técnica vencida,971
BDZ-8760,2019-07-12,Exceso de velocidad,566
BDZ-8760,2023-11-01,Falta de seguro obligatorio,438
AKP-8334,2015-08-19,No usar cinturón de seguridad,102
AKP-8334,2018-02-08,Exceso de velocidad,156
PUG-6085,2016-01-20,Falta de seguro obligatorio,671
PUG-6085,2022-05-06,Estacionamiento indebido,269
PUG-6085,2019-12-28,No respetar semáforo,413
URK-7866,2015-06-30,Falta de seguro obligatorio,315
URK-7866,2023-06-23,Uso de celular al conducir,422
URK-7866,2019-06-15,Exceso de velocidad,696
URK-7866,2016-01-04,Uso de celular al conducir,433
URK-7866,2020-02-04,Uso de celular al conducir,570
QTC-3904,2020-09-02,Exceso de velocidad,989
QTC-3904,2022-01-18,No portar licencia,220
QTC-3904,2016-08-18,Exceso de velocidad,113
VZV-0031,2017-10-21,Uso de celular al conducir,241
VZV-0031,2022-07-06,Vehículo sin placas visibles,568
VZV-0031,2016-02-06,Exceso de velocidad,305
HFK-5858,2018-12-26,Revisión técnica vencida,737
FTY-4112,2021-07-05,Exceso de velocidad,732
FTY-4112,2015-03-05,Vehículo sin placas visibles,703
FTY-4112,2021-08-25,Falta de seguro obligatorio,851
FTY-4112,2019-05-03,Estacionamiento indebido,814
GFW-9920,2023-04-12,Uso de celular al conducir,226
FKO-7483,2018-04-25,No respetar semáforo,524
HOI-3317,2015-12-02,No portar licencia,856
HOI-3317,2016-11-27,No respetar semáforo,738
DKK-3890,2023-02-03,Estacionamiento indebido,331
DKK-3890,2020-12-20,No usar cinturón de seguridad,209
DKK-3890,2018-05-25,Revisión técnica vencida,765
DKK-3890,2019-06-05,No respetar semáforo,604
HUG-5748,2021-08-31,No portar licencia,253
HUG-5748,2023-11-20,Vehículo sin placas visibles,556
FIK-7570,2024-05-03,Exceso de velocidad,545
VWS-2674,2016-05-22,Exceso de velocidad,681
VWS-2674,2024-11-05,Revisión técnica vencida,486
VWS-2674,2017-01-18,Uso de celular al conducir,469
DVU-7928,2019-11-27,Revisión técnica vencida,277
DVU-7928,2024-03-30,No usar cinturón de seguridad,795
DVU-7928,2018-11-22,Uso de celular al conducir,477
DVU-7928,2017-01-22,Exceso de velocidad,868
JHB-4061,2023-06-02,Revisión técnica vencida,511
JHB-4061,2020-01-21,No respetar semáforo,294
OJL-9559,2018-06-20,No usar cinturón de seguridad,903
OJL-9559,2021-11-09,Revisión técnica vencida,319
OJL-9559,2020-07-30,Circular con luces apagadas,481
OJL-9559,2020-09-03,Estacionamiento indebido,642
RZD-1789,2018-10-29,Falta de seguro obligatorio,801
RZD-1789,2021-03-18,Exceso de velocidad,866
NBP-5082,2022-09-09,Exceso de velocidad,808
NBP-5082,2015-12-04,Estacionamiento indebido,958
STY-4082,2016-01-26,No respetar semáforo,796
STY-4082,2018-09-13,No usar cinturón de seguridad,783
JDQ-1106,2017-03-16,No portar licencia,301
JDQ-1106,2023-06-11,Circular con luces apagadas,499
JDQ-1106,2021-02-24,Exceso de velocidad,614
JDQ-1106,2015-09-11,No portar licencia,888
JDQ-1106,2015-02-13,Circular con luces apagadas,186
GNN-1102,2019-11-14,No portar licencia,277
GNN-1102,2022-03-30,Falta de seguro obligatorio,963
GNN-1102,2022-01-01,Revisión técnica vencida,898
GNN-1102,2019-01-08,Uso de celular al conducir,581
MMH-9098,2020-02-25,No usar cinturón de seguridad,996
GHZ-2271,2019-02-09,Circular con luces apagadas,453
GHZ-2271,2016-05-30,No usar cinturón de seguridad,204
GHZ-2271,2017-09-25,Uso de celular al conducir,493
AHZ-6655,2023-11-09,Exceso de velocidad,140
AHZ-6655,2020-04-15,Exceso de velocidad,294
AHZ-6655,2021-08-05,No usar cinturón de seguridad,885
AHZ-6655,2015-01-25,No respetar semáforo,522
HMI-0555,2024-09-24,Exceso de velocidad,383
PUV-3839,2018-05-31,No portar licencia,410
PUV-3839,2024-07-28,No portar licencia,126
PUV-3839,2022-08-29,Estacionamiento indebido,706
WJF-6252,2015-02-20,Uso de celular al conducir,497
WJF-6252,2015-01-24,Circular con luces apagadas,855
WJF-6252,2018-07-09,No portar licencia,797
NQK-7061,2024-05-20,Uso de celular al conducir,203
NQK-7061,2019-05-17,Uso de celular al conducir,397
NQK-7061,2024-02-20,Circular con luces apagadas,420
NQK-7061,2015-05-23,Exceso de velocidad,130
NQK-7061,2020-12-30,No usar cinturón de seguridad,614
OQW-1574,2023-07-18,Revisión técnica vencida,817
OQW-1574,2021-08-17,No respetar semáforo,323
DOH-9746,2016-05-29,Exceso de velocidad,907
DOH-9746,2021-12-14,Revisión técnica vencida,975
DUT-8809,2018-01-21,Revisión técnica vencida,998
DUT-8809,2015-02-10,Estacionamiento indebido,564
DUT-8809,2022-06-25,No portar licencia,518
LSF-5278,2023-05-16,Uso de celular al conducir,718
LSF-5278,2022-12-27,Circular con luces apagadas,370
LSF-5278,2021-01-10,Uso de celular al conducir,812
LSF-5278,2016-03-22,Vehículo sin placas visibles,897
LSF-5278,2019-07-11,No respetar semáforo,127
TZQ-5810,2015-07-14,Exceso de velocidad,498
TZQ-5810,2017-03-02,Vehículo sin placas visibles,879
TZO-2641,2024-08-30,Estacionamiento indebido,619
TZO-2641,2017-09-22,Estacionamiento indebido,234
TZO-2641,2018-10-01,Exceso de velocidad,437
TZO-2641,2023-12-22,Falta de seguro obligatorio,628
TZO-2641,2022-11-18,No portar licencia,894
MRI-0744,2021-01-31,No portar licencia,166
CVW-9734,2023-04-18,No usar cinturón de seguridad,873
CVW-9734,2020-02-07,Revisión técnica vencida,406
ZXT-6535,2017-10-08,Estacionamiento indebido,711
VEN-4237,2018-04-14,Estacionamiento indebido,535
VEN-4237,2019-12-16,Vehículo sin placas visibles,236
VEN-4237,2017-02-21,No respetar semáforo,257
ODR-4613,2017-10-19,Exceso de velocidad,495
ODR-4613,2019-11-14,No respetar semáforo,457
ODR-4613,2022-12-05,Circular con luces apagadas,781
ODR-4613,2024-11-10,No portar licencia,605
TSJ-1628,2019-01-17,No respetar semáforo,865
TSJ-1628,2022-04-06,Uso de celular al conducir,999
TSJ-1628,2019-09-20,Uso de celular al conducir,768
YEY-8951,2024-11-03,No respetar semáforo,571
DTE-8878,2022-06-24,Vehículo sin placas visibles,834
DTE-8878,2024-05-02,Falta de seguro obligatorio,562
DTE-8878,2018-08-04,Falta de seguro obligatorio,926
DTE-8878,2015-08-10,Vehículo sin placas visibles,215
DTE-8878,2022-07-04,Exceso de velocidad,111
RWI-3143,2018-12-08,No portar licencia,543
RWI-3143,2022-11-25,Circular con luces apagadas,407
ANK-6820,2022-02-16,Falta de seguro obligatorio,404
ANK-6820,2024-11-26,Exceso de velocidad,895
ANK-6820,2020-10-24,No usar cinturón de seguridad,953
ANK-6820,2015-04-25,Revisión técnica vencida,148
ANK-6820,2018-03-22,Revisión técnica vencida,890
DIU-5287,2015-07-10,No portar licencia,976
DIU-5287,2024-09-14,Falta de seguro obligatorio,249
DIU-5287,2017-03-08,Falta de seguro obligatorio,882
TWL-5496,2017-09-23,Estacionamiento indebido,561
TWL-5496,2016-09-18,Revisión técnica vencida,368
TWL-5496,2022-07-12,Exceso de velocidad,870
TWL-5496,2024-09-27,Falta de seguro obligatorio,870
TWL-5496,2017-07-20,No usar cinturón de seguridad,394
ZNE-2481,2017-10-03,No usar cinturón de seguridad,191
ZNE-2481,2016-05-20,No portar licencia,641
ZNE-2481,2024-06-20,Uso de celular al conducir,325
XCA-5790,2020-05-01,Vehículo sin placas visibles,116
XCA-5790,2019-04-15,No respetar semáforo,724
XCA-5790,2022-12-01,Uso de celular al conducir,612
XCA-5790,2016-11-06,Estacionamiento indebido,805
XGP-4083,2022-11-21,No respetar semáforo,128
LWR-8653,2016-08-03,Falta de seguro obligatorio,649
LWR-8653,2022-08-22,No portar licencia,266
JKR-1746,2015-11-04,No usar cinturón de seguridad,145
JKR-1746,2023-12-24,Vehículo sin placas visibles,850
JKR-1746,2024-06-30,Circular con luces apagadas,478
JKR-1746,2015-09-08,Estacionamiento indebido,686
JKR-1746,2018-01-01,Vehículo sin placas visibles,740
BPV-0636,2016-04-13,Circular con luces apagadas,518
BPV-0636,2019-03-13,Exceso de velocidad,612
RTL-6170,2020-06-20,Vehículo sin placas visibles,558
SKK-4961,2021-05-10,Uso de celular al conducir,729
SKK-4961,2020-07-28,Vehículo sin placas visibles,925
SKK-4961,2017-03-08,No usar cinturón de seguridad,721
SKK-4961,2022-06-08,Circular con luces apagadas,770
SKK-4961,2019-07-12,No respetar semáforo,893
PUU-5963,2017-12-01,Exceso de velocidad,494
YZV-1345,2015-09-15,Circular con luces apagadas,451
EAS-6777,2017-12-18,Falta de seguro obligatorio,972
EAS-6777,2016-08-31,Falta de seguro obligatorio,313
ANT-0579,2020-10-18,Circular con luces apagadas,842
ANT-0579,2018-07-30,Revisión técnica vencida,278
ANT-0579,2015-07-06,Revisión técnica vencida,895
ANT-0579,2015-05-20,Exceso de velocidad,693
CME-7160,2022-05-30,No portar licencia,695
CME-7160,2017-06-24,Falta de seguro obligatorio,484
CME-7160,2020-03-07,No usar cinturón de seguridad,424
CPP-8457,2024-08-18,Uso de celular al conducir,203
CPP-8457,2019-08-27,Vehículo sin placas visibles,152
CPP-8457,2015-11-23,No respetar semáforo,870
AWI-2016,2020-01-10,Falta de seguro obligatorio,890
PTB-5200,2022-03-11,Revisión técnica vencida,335
PTB-5200,2015-01-19,No usar cinturón de seguridad,554
NOE-7809,2017-04-09,Uso de celular al conducir,344
NOE-7809,2016-11-03,Uso de celular al conducir,901
NOE-7809,2023-05-11,No usar cinturón de seguridad,166
WMJ-2401,2022-06-21,Circular con luces apagadas,539
WMJ-2401,2022-08-27,No portar licencia,714
WMJ-2401,2024-04-17,No respetar semáforo,300
OVR-1272,2024-06-25,No usar cinturón de seguridad,577
OVR-1272,2022-03-08,Estacionamiento indebido,555
OVR-1272,2016-02-17,Uso de celular al conducir,220
BNB-0281,2017-03-23,No portar licencia,613
BNB-0281,2024-05-30,No respetar semáforo,922
BNB-0281,2021-03-24,Falta de seguro obligatorio,932
BNB-0281,2016-12-16,No portar licencia,836
IPT-7626,2023-11-22,Revisión técnica vencida,265
IPT-7626,2019-01-01,Revisión técnica vencida,882
MRL-4035,2021-08-20,No respetar semáforo,933
RSQ-4897,2020-09-05,Uso de celular al conducir,752
CQZ-6357,2017-05-23,Vehículo sin placas visibles,980
HRN-9805,2022-11-09,No usar cinturón de seguridad,512
HRN-9805,2015-10-30,Vehículo sin placas visibles,533
HRN-9805,2023-07-08,Exceso de velocidad,453
PWF-4883,2018-09-15,Estacionamiento indebido,543
PWF-4883,2017-02-04,Vehículo sin placas visibles,705
PWF-4883,2016-01-05,No portar licencia,882
PWF-4883,2017-09-30,No usar cinturón de seguridad,941
FYO-0358,2016-05-30,No respetar semáforo,128
FYO-0358,2021-03-10,No usar cinturón de seguridad,805
FYO-0358,2015-11-06,Exceso de velocidad,604
ICL-8465,2023-04-06,Vehículo sin placas visibles,126
MAA-3960,2017-04-27,Vehículo sin placas visibles,426
MAA-3960,2023-07-17,Falta de seguro obligatorio,485
MAA-3960,2023-10-31,Estacionamiento indebido,811
MAA-3960,2018-12-31,No respetar semáforo,541
MAA-3960,2022-10-26,Falta de seguro obligatorio,111
DXK-2028,2017-02-03,Exceso de velocidad,965
KXI-9190,2022-09-12,No portar licencia,218
KXI-9190,2015-03-26,Falta de seguro obligatorio,161
KXI-9190,2016-03-24,Circular con luces apagadas,212
ATK-9793,2021-05-21,Circular con luces apagadas,968
ATK-9793,2016-04-22,No respetar semáforo,379
ATK-9793,2023-02-20,Estacionamiento indebido,841
ATK-9793,2015-09-25,Exceso de velocidad,215
ATK-9793,2023-04-16,Uso de celular al conducir,247
QGG-6855,2015-05-22,Estacionamiento indebido,609
QGG-6855,2022-09-10,No usar cinturón de seguridad,232
HWV-4910,2022-12-13,No portar licencia,564
UXS-5126,2015-06-28,Circular con luces apagadas,379
LAH-8295,2023-04-02,Exceso de velocidad,891
