Placa,Fecha,Descripcion,Monto
MIV-3739,2022-03-03,Falta de seguro obligatorio,930
MIV-3739,2020-04-08,No usar cinturón de seguridad,472
MIV-3739,2017-08-16,Circular con luces apagadas,740
ZFL-7924,2020-09-05,Falta de seguro obligatorio,800
ZFL-7924,2019-07-08,Revisión técnica vencida,811
EIL-1673,2015-02-28,Vehículo sin placas visibles,882
EIL-1673,2018-10-27,Exceso de velocidad,857
EIL-1673,2024-12-24,Circular con luces apagadas,910
BFS-9560,2023-04-22,No usar cinturón de seguridad,225
BFS-9560,2021-11-29,Exceso de velocidad,618
BFS-9560,2019-02-28,No portar licencia,288
BFS-9560,2020-03-16,Falta de seguro obligatorio,810
TXQ-4440,2019-08-22,No portar licencia,670
TXQ-4440,2016-03-11,Uso de celular al conducir,129
TXQ-4440,2018-10-03,No respetar semáforo,971
RUS-6400,2023-03-17,Vehículo sin placas visibles,293
RUS-6400,2015-01-15,Revisión técnica vencida,299
RUS-6400,2022-07-02,Exceso de velocidad,204
CWL-9375,2021-05-20,Exceso de velocidad,368
CWL-9375,2015-09-20,Estacionamiento indebido,648
CWL-9375,2023-11-09,Revisión técnica vencida,546
JRP-1736,2024-07-13,Falta de seguro obligatorio,398
JRP-1736,2017-06-13,No respetar semáforo,450
JRP-1736,2023-03-05,Uso de celular al conducir,256
RPN-3921,2019-05-08,No usar cinturón de seguridad,961
YUD-5715,2015-08-09,Estacionamiento indebido,845
YUD-5715,2018-07-12,Falta de seguro obligatorio,803
YUD-5715,2024-11-16,Circular con luces apagadas,794
YUD-5715,2017-07-13,Falta de seguro obligatorio,734
YUD-5715,2020-06-10,Falta de seguro obligatorio,856
JQU-0178,2017-11-28,No respetar semáforo,919
IUO-9076,2016-03-20,No respetar semáforo,219
IUO-9076,2024-03-13,Revisión técnica vencida,219
IUO-9076,2018-04-09,No portar licencia,247
IUO-9076,2024-06-20,Circular con luces apagadas,540
KIE-9639,2024-11-26,Revisión técnica vencida,979
KIE-9639,2020-03-12,Vehículo sin placas visibles,478
FKN-8644,2016-09-16,Circular con luces apagadas,647
NZC-3837,2022-12-06,Falta de seguro obligatorio,462
NZC-3837,2015-05-26,No portar licencia,922
SWU-3118,2019-05-26,Falta de seguro obligatorio,506
SWU-3118,2019-04-25,Circular con luces apagadas,550
SWU-3118,2022-02-01,Uso de celular al conducir,813
SWU-3118,2015-02-18,Falta de seguro obligatorio,757
SWU-3118,2015-11-20,Exceso de velocidad,825
XGV-0756,2017-10-30,Exceso de velocidad,124
XGV-0756,2024-04-26,Exceso de velocidad,807
XGV-0756,2017-11-26,No respetar semáforo,975
XGV-0756,2015-12-23,Circular con luces apagadas,699
NON-7206,2020-01-23,Uso de celular al conducir,319
NON-7206,2018-01-24,Falta de seguro obligatorio,298
NON-7206,2023-03-20,Estacionamiento indebido,933
NON-7206,2019-10-21,Uso de celular al conducir,977
YUN-8792,2024-11-09,Circular con luces apagadas,820
JSY-3211,2016-03-07,No respetar semáforo,533
XTY-8965,2021-08-29,Uso de celular al conducir,425
XTY-8965,2016-03-25,Circular con luces apagadas,163
NEJ-3946,2021-08-20,Estacionamiento indebido,945
NEJ-3946,2021-01-13,No usar cinturón de seguridad,966
NEJ-3946,2015-12-30,Uso de celular al conducir,616
RXJ-1013,2024-05-14,Estacionamiento indebido,168
XFY-5275,2015-10-05,Revisión técnica vencida,619
XFY-5275,2019-08-14,Exceso de velocidad,550
XFY-5275,2019-10-11,Circular con luces apagadas,304
XFY-5275,2019-12-06,Estacionamiento indebido,400
TDQ-2747,2015-05-23,Exceso de velocidad,606
TDQ-2747,2024-03-12,Exceso de velocidad,750
SHB-4800,2017-06-06,Falta de seguro obligatorio,571
SHB-4800,2018-07-27,Exceso de velocidad,326
SHB-4800,2019-04-15,Exceso de velocidad,385
OJD-7620,2017-01-12,Uso de celular al conducir,146
OJD-7620,2018-10-16,Estacionamiento indebido,165
COM-5267,2016-02-26,No respetar semáforo,319
GGM-9597,2017-04-05,Uso de celular al conducir,327
GGM-9597,2021-01-31,Vehículo sin placas visibles,814
GGM-9597,2021-07-08,Exceso de velocidad,570
GGM-9597,2021-08-22,Uso de celular al conducir,150
GGM-9597,2023-04-29,Exceso de velocidad,738
NOR-9306,2016-01-29,Circular con luces apagadas,844
OTS-7597,2020-03-03,No respetar semáforo,721
OTS-7597,2022-04-29,No usar cinturón de seguridad,924
OTS-7597,2018-05-01,Estacionamiento indebido,832
OTS-7597,2020-05-30,No respetar semáforo,968
PGD-7368,2024-11-24,Vehículo sin placas visibles,429
PGD-7368,2023-06-02,Estacionamiento indebido,774
PGD-7368,2022-06-14,No portar licencia,551
PGD-7368,2023-06-29,Vehículo sin placas visibles,187
PGD-7368,2016-08-31,Estacionamiento indebido,378
EWA-1187,2018-02-21,Exceso de velocidad,694
QHD-2336,2018-05-07,No usar cinturón de seguridad,838
OTD-1454,2019-11-21,Falta de seguro obligatorio,144
PII-1034,2021-11-03,No usar cinturón de seguridad,752
JMX-8746,2020-02-20,No usar cinturón de seguridad,336
ZEF-2050,2023-10-05,Falta de seguro obligatorio,217
ZEF-2050,2017-10-14,Exceso de velocidad,622
VCT-5700,2019-06-02,Vehículo sin placas visibles,709
VCT-5700,2022-09-05,No respetar semáforo,251
VCT-5700,2022-04-06,No usar cinturón de seguridad,970
VCT-5700,2024-09-25,Revisión técnica vencida,415
UAZ-9872,2020-03-07,No portar licencia,823
UAZ-9872,2019-05-13,No respetar semáforo,712
UAZ-9872,2024-06-16,No usar cinturón de seguridad,577
LPC-8330,2019-12-19,Circular con luces apagadas,766
LPC-8330,2019-08-18,Estacionamiento indebido,229
LPC-8330,2019-06-22,Circular con luces apagadas,210
LPC-8330,2024-08-20,Vehículo sin placas visibles,661
LPC-8330,2020-03-31,Vehículo sin placas visibles,480
SPW-4640,2023-08-23,Vehículo sin placas visibles,991
SPW-4640,2018-04-27,Vehículo sin placas visibles,166
SPW-4640,2021-09-26,Estacionamiento indebido,778
SPW-4640,2017-07-01,Revisión técnica vencida,697
CAB-1414,2021-09-23,No usar cinturón de seguridad,411
CAB-1414,2021-04-02,Revisión técnica vencida,435
OGO-7431,2018-01-11,Estacionamiento indebido,784
OGO-7431,2024-07-28,Uso de celular al conducir,908
OGO-7431,2022-09-30,No portar licencia,647
OGO-7431,2017-04-22,Circular con luces apagadas,650
OGO-7431,2018-02-06,Uso de celular al conducir,489
OUF-0036,2020-04-17,Estacionamiento indebido,301
OUF-0036,2019-10-23,Estacionamiento indebido,581
SCP-8600,2016-07-05,Falta de seguro obligatorio,827
SCP-8600,2016-05-08,Uso de celular al conducir,859
SCP-8600,2015-02-09,Vehículo sin placas visibles,102
SCP-8600,2017-12-09,No usar cinturón de seguridad,902
SCP-8600,2020-02-01,No portar licencia,454
RJO-1293,2017-11-13,Uso de celular al conducir,293
UCK-9315,2018-06-19,Uso de celular al conducir,615
UCK-9315,2024-01-31,Uso de celular al conducir,169
UCK-9315,2022-01-05,Vehículo sin placas visibles,903
UCK-9315,2020-09-16,Uso de celular al conducir,285
UCK-9315,2020-08-20,Uso de celular al conducir,768
DAH-6264,2020-03-20,Falta de seguro obligatorio,608
DAH-6264,2016-05-17,Uso de celular al conducir,517
DAH-6264,2018-08-09,No respetar semáforo,454
DAH-6264,2018-01-30,Uso de celular al conducir,973
ETN-9861,2017-04-20,Vehículo sin placas visibles,655
ETN-9861,2017-02-23,Uso de celular al conducir,144
ETN-9861,2022-05-01,Vehículo sin placas visibles,672
ETN-9861,2016-10-17,Vehículo sin placas visibles,296
VCQ-6659,2019-02-24,No portar licencia,674
RWO-0523,2016-02-01,Revisión técnica vencida,948
RWO-0523,2021-07-08,Estacionamiento indebido,714
RWO-0523,2022-06-23,No portar licencia,972
JQD-4748,2020-07-13,Exceso de velocidad,778
JQD-4748,2020-05-13,Uso de celular al conducir,127
JQD-4748,2023-06-07,Circular con luces apagadas,696
JQD-4748,2015-03-17,No portar licencia,386
JQD-4748,2017-04-08,Uso de celular al conducir,846
WDQ-1209,2017-05-07,Exceso de velocidad,530
WDQ-1209,2015-09-21,Falta de seguro obligatorio,303
QWG-1789,2022-11-17,Circular con luces apagadas,354
QWG-1789,2018-04-18,Estacionamiento indebido,547
QWG-1789,2021-08-14,Vehículo sin placas visibles,329
QWG-1789,2015-01-25,Estacionamiento indebido,153
QWG-1789,2020-09-13,Estacionamiento indebido,121
SMH-4328,2015-08-28,Uso de celular al conducir,317
SMH-4328,2020-08-05,Estacionamiento indebido,389
LNZ-5642,2015-09-14,No respetar semáforo,166
LNZ-5642,2023-10-11,Uso de celular al conducir,348
LNZ-5642,2017-03-07,Vehículo sin placas visibles,403
COL-5950,2020-09-03,No usar cinturón de seguridad,688
COL-5950,2024-03-21,No respetar semáforo,931
COL-5950,2018-03-30,Falta de seguro obligatorio,956
QEM-9983,2016-03-06,Uso de celular al conducir,510
QEM-9983,2019-05-21,No portar licencia,283
GSZ-8075,2019-06-15,No respetar semáforo,239
GSZ-8075,2023-10-07,Circular con luces apagadas,596
GSZ-8075,2017-03-01,Estacionamiento indebido,481
GSZ-8075,2018-10-02,No usar cinturón de seguridad,145
GSZ-8075,2015-04-28,No portar licencia,671
YHA-7823,2021-09-15,No usar cinturón de seguridad,524
YHA-7823,2018-10-19,Uso de celular al conducir,835
YHA-7823,2018-06-13,Vehículo sin placas visibles,138
YHA-7823,2017-10-30,No usar cinturón de seguridad,760
XDE-3359,2019-05-03,Vehículo sin placas visibles,492
XDE-3359,2023-03-31,No usar cinturón de seguridad,203
XDE-3359,2024-11-02,No usar cinturón de seguridad,221
XDE-3359,2022-06-07,Estacionamiento indebido,958
ITE-3224,2015-05-28,Falta de seguro obligatorio,557
GTH-7418,2021-08-28,No respetar semáforo,891
KLJ-4776,2024-07-15,No usar cinturón de seguridad,530
KLJ-4776,2022-05-05,Uso de celular al conducir,818
KLJ-4776,2024-06-28,Estacionamiento indebido,160
KLJ-4776,2023-04-08,Exceso de velocidad,722
CUW-0662,2023-08-08,Falta de seguro obligatorio,588
ZOG-7700,2024-04-25,Estacionamiento indebido,170
ZOG-7700,2018-04-12,Exceso de velocidad,267
AYV-9155,2017-03-20,Vehículo sin placas visibles,406
AYV-9155,2018-06-19,Uso de celular al conducir,947
AYV-9155,2022-05-17,No respetar semáforo,503
AYV-9155,2023-06-23,Uso de celular al conducir,540
MAZ-7499,2017-11-14,Revisión técnica vencida,471
MAZ-7499,2016-02-14,No respetar semáforo,528
MAZ-7499,2024-02-19,Exceso de velocidad,726
MIC-5633,2022-11-15,Exceso de velocidad,918
DIR-0209,2024-02-05,Vehículo sin placas visibles,116
DIR-0209,2019-10-17,Exceso de velocidad,906
KRK-7705,2021-11-27,Vehículo sin placas visibles,838
KRK-7705,2021-02-04,No usar cinturón de seguridad,176
GSF-7910,2022-11-15,Circular con luces apagadas,704
GSF-7910,2015-10-05,No portar licencia,519
GSF-7910,2019-06-30,Revisión técnica vencida,944
RVC-0591,2018-06-01,Revisión técnica vencida,388
RVC-0591,2021-08-20,Falta de seguro obligatorio,663
RVC-0591,2016-01-30,Uso de celular al conducir,212
RVC-0591,2016-07-22,Vehículo sin placas visibles,708
CRI-5046,2020-04-22,No usar cinturón de seguridad,320
CRI-5046,2018-01-03,Falta de seguro obligatorio,102
WKJ-1236,2020-04-12,Revisión técnica vencida,809
WKJ-1236,2017-05-10,Estacionamiento indebido,277
WKJ-1236,2019-08-03,No usar cinturón de seguridad,859
NAY-7016,2022-10-04,Vehículo sin placas visibles,629
NAY-7016,2024-01-26,No portar licencia,411
URE-0082,2019-01-04,Falta de seguro obligatorio,232
URE-0082,2019-11-28,No respetar semáforo,835
URE-0082,2017-07-14,No respetar semáforo,364
URE-0082,2017-07-27,Vehículo sin placas visibles,581
XDU-6498,2022-06-09,Circular con luces apagadas,319
XDU-6498,2022-04-15,Circular con luces apagadas,433
FBP-7934,2018-07-11,Estacionamiento indebido,188
FBP-7934,2015-04-13,Circular con luces apagadas,317
FBP-7934,2018-05-29,Revisión técnica vencida,622
FBP-7934,2020-01-02,Estacionamiento indebido,908
FBP-7934,2016-10-07,No portar licencia,576
ZVS-3780,2024-03-04,Exceso de velocidad,781
ZVS-3780,2022-06-13,Exceso de velocidad,443
ZVS-3780,2024-06-16,Falta de seguro obligatorio,351
WAT-6679,2022-04-01,No usar cinturón de seguridad,648
BNV-7533,2022-01-01,No usar cinturón de seguridad,689
TTZ-7210,2017-10-09,No usar cinturón de seguridad,855
PIM-1839,2018-11-17,No portar licencia,178
PIM-1839,2016-11-19,Circular con luces apagadas,406
PIM-1839,2021-02-14,No usar cinturón de seguridad,388
KUV-8267,2024-01-01,Falta de seguro obligatorio,190
CZB-1151,2015-11-06,No portar licencia,888
CZB-1151,2024-04-22,Exceso de velocidad,704
CZB-1151,2016-02-11,No portar licencia,824
EEX-5799,2019-10-23,Vehículo sin placas visibles,136
EEX-5799,2017-03-18,Exceso de velocidad,956
NEI-8846,2021-11-10,No portar licencia,625
NEI-8846,2017-12-05,Estacionamiento indebido,599
NEI-8846,2017-12-10,No respetar semáforo,400
NEI-8846,2020-05-19,Exceso de velocidad,977
NEI-8846,2015-08-17,No portar licencia,823
JWC-2569,2019-06-13,Estacionamiento indebido,985
JWC-2569,2022-01-12,No respetar semáforo,468
JWC-2569,2017-10-12,Falta de seguro obligatorio,849
JWC-2569,2017-07-03,Vehículo sin placas visibles,388
HEN-6360,2017-03-03,Exceso de velocidad,479
HEN-6360,2022-10-16,No portar licencia,517
HEN-6360,2024-06-14,Vehículo sin placas visibles,691
HEN-6360,2021-09-07,Revisión técnica vencida,353
ZLM-7322,2018-05-05,No respetar semáforo,897
ZLM-7322,2022-06-13,Circular con luces apagadas,700
ZLM-7322,2016-10-06,Revisión técnica vencida,841
KTC-1000,2022-08-22,Circular con luces apagadas,550
KTC-1000,2017-06-29,Revisión técnica vencida,732
KAT-5383,2021-08-10,Estacionamiento indebido,874
PNN-8416,2021-03-02,Falta de seguro obligatorio,121
PNN-8416,2017-11-18,Revisión técnica vencida,252
PNN-8416,2024-06-07,Falta de seguro obligatorio,699
ZCJ-6485,2022-07-04,No portar licencia,791
ZCJ-6485,2017-05-04,Falta de seguro obligatorio,380
ZCJ-6485,2024-03-02,Exceso de velocidad,730
YNN-2003,2017-06-16,No respetar semáforo,911
WPF-8401,2022-08-16,Revisión técnica vencida,381
WPF-8401,2021-09-12,Uso de celular al conducir,708
NBY-4853,2020-12-07,Exceso de velocidad,150
FCL-2690,2024-01-15,Vehículo sin placas visibles,530
YBR-7969,2020-06-03,Vehículo sin placas visibles,511
YBR-7969,2022-12-18,Falta de seguro obligatorio,907
YBR-7969,2022-03-26,No portar licencia,101
ZJG-2707,2017-12-12,No respetar semáforo,220
ZJG-2707,2018-12-15,No respetar semáforo,659
ZJG-2707,2022-12-23,Falta de seguro obligatorio,564
FCE-5076,2023-09-29,Estacionamiento indebido,997
PWX-1346,2022-04-21,No respetar semáforo,765
KOI-4759,2019-06-16,No portar licencia,119
KOI-4759,2018-01-01,No portar licencia,812
QQP-9955,2016-06-17,Estacionamiento indebido,735
QQP-9955,2015-02-10,No usar cinturón de seguridad,123
QQP-9955,2015-07-19,Vehículo sin placas visibles,551
QQP-9955,2015-12-21,Falta de seguro obligatorio,879
QQP-9955,2022-10-22,Revisión técnica vencida,864
KJF-1952,2020-07-08,Revisión técnica vencida,226
ODU-7475,2019-08-27,Exceso de velocidad,275
ODU-7475,2017-05-02,No respetar semáforo,267
ODU-7475,2020-01-23,Circular con luces apagadas,520
UFF-3367,2018-08-29,Uso de celular al conducir,374
UFF-3367,2018-04-11,Estacionamiento indebido,177
XIW-0581,2024-01-22,Exceso de velocidad,174
XIW-0581,2023-05-15,No portar licencia,129
XIW-0581,2024-05-09,Uso de celular al conducir,532
CZM-3994,2016-01-18,No respetar semáforo,180
MHQ-7020,2017-05-20,Vehículo sin placas visibles,164
MHQ-7020,2016-05-31,No respetar semáforo,781
RUW-6211,2020-01-31,Estacionamiento indebido,275
RUW-6211,2020-07-23,No respetar semáforo,524
OSW-4794,2020-12-02,No usar cinturón de seguridad,386
YXB-9173,2024-01-11,No usar cinturón de seguridad,289
YXB-9173,2023-10-25,Falta de seguro obligatorio,154
YXB-9173,2021-12-19,Revisión técnica vencida,568
YXB-9173,2022-02-16,No usar cinturón de seguridad,978
YXB-9173,2017-02-01,Falta de seguro obligatorio,438
OYF-9964,2019-11-16,No usar cinturón de seguridad,441
OYF-9964,2016-08-25,Falta de seguro obligatorio,480
OYF-9964,2020-03-21,Falta de seguro obligatorio,661
MEJ-3108,2021-09-03,Falta de seguro obligatorio,152
MEJ-3108,2020-02-20,No respetar semáforo,695
MEJ-3108,2022-10-22,Estacionamiento indebido,673
MEJ-3108,2018-07-14,Vehículo sin placas visibles,948
MEJ-3108,2016-07-10,No respetar semáforo,624
SFL-1620,2023-12-31,Uso de celular al conducir,631
SFL-1620,2022-05-02,Circular con luces apagadas,105
SFL-1620,2024-06-03,Revisión técnica vencida,261
SFL-1620,2015-03-16,Uso de celular al conducir,388
SFL-1620,2023-03-12,Revisión técnica vencida,580
UMJ-0887,2022-12-04,No respetar semáforo,292
UMJ-0887,2016-06-06,No respetar semáforo,184
UMJ-0887,2024-05-06,Vehículo sin placas visibles,231
UMJ-0887,2021-09-05,Circular con luces apagadas,586
IAI-5756,2023-01-07,No usar cinturón de seguridad,730
IAI-5756,2023-03-13,Falta de seguro obligatorio,251
IAI-5756,2020-08-26,No respetar semáforo,954
IAI-5756,2017-12-12,Estacionamiento indebido,494
IAI-5756,2021-10-31,No usar cinturón de seguridad,112
NEI-0863,2020-07-21,Estacionamiento indebido,749
NEI-0863,2022-12-27,Estacionamiento indebido,652
NEI-0863,2024-04-17,No portar licencia,557
NEI-0863,2018-09-01,Vehículo sin placas visibles,665
NEI-0863,2023-05-24,No usar cinturón de seguridad,627
IWC-3046,2023-01-20,Revisión técnica vencida,192
IWC-3046,2023-02-15,Exceso de velocidad,832
SZU-0293,2019-01-26,Exceso de velocidad,964
SZU-0293,2024-12-18,Falta de seguro obligatorio,875
PSQ-0360,2023-05-22,Uso de celular al conducir,763
ILQ-0333,2019-07-19,Revisión técnica vencida,813
ILQ-0333,2016-07-17,Revisión técnica vencida,380
AMY-1913,2022-06-15,No respetar semáforo,532
AMY-1913,2022-06-08,Falta de seguro obligatorio,857
AMY-1913,2020-02-26,No usar cinturón de seguridad,831
AMY-1913,2017-06-15,No portar licencia,550
JZD-4760,2017-04-19,No portar licencia,196
UAK-8378,2023-05-29,Uso de celular al conducir,409
UAK-8378,2015-03-21,Falta de seguro obligatorio,347
JOJ-8518,2015-05-28,Circular con luces apagadas,124
XAL-4400,2018-05-03,No portar licencia,832
XAL-4400,2016-11-18,Revisión técnica vencida,462
FFP-0850,2017-08-16,Exceso de velocidad,121
FFP-0850,2022-01-28,Revisión técnica vencida,476
BEQ-0946,2019-01-08,Revisión técnica vencida,651
BEQ-0946,2020-10-06,Vehículo sin placas visibles,750
BEQ-0946,2016-07-31,Falta de seguro obligatorio,287
BEQ-0946,2017-10-02,Estacionamiento indebido,220
TFQ-3267,2019-12-23,Circular con luces apagadas,707
TFQ-3267,2018-10-08,Falta de seguro obligatorio,989
TFQ-3267,2016-10-03,No portar licencia,431
TFQ-3267,2017-06-01,Revisión técnica vencida,816
TFQ-3267,2017-12-27,Vehículo sin placas visibles,293
POK-6254,2015-04-19,Exceso de velocidad,979
POK-6254,2019-02-23,Revisión técnica vencida,563
POK-6254,2019-06-16,Vehículo sin placas visibles,758
POK-6254,2021-08-24,No portar licencia,367
POK-6254,2020-05-30,No usar cinturón de seguridad,312
XKI-2772,2017-12-01,Estacionamiento indebido,655
YCQ-1231,2018-12-17,No respetar semáforo,466
YCQ-1231,2015-04-05,Revisión técnica vencida,340
YCQ-1231,2019-04-16,No portar licencia,653
EXZ-7328,2018-04-02,Vehículo sin placas visibles,192
EXZ-7328,2023-08-22,Estacionamiento indebido,164
EXZ-7328,2018-04-26,Falta de seguro obligatorio,804
EXZ-7328,2015-04-13,Circular con luces apagadas,206
EXZ-7328,2022-01-04,No respetar semáforo,810
CKW-9677,2015-11-29,No portar licencia,294
CKW-9677,2020-12-27,Estacionamiento indebido,629
CKW-9677,2020-08-04,No respetar semáforo,710
MNK-6547,2019-01-07,No usar cinturón de seguridad,170
MNK-6547,2018-01-10,Circular con luces apagadas,872
MNK-6547,2019-08-19,Revisión técnica vencida,240
XPG-5541,2019-04-16,Uso de celular al conducir,873
XPG-5541,2022-07-08,Estacionamiento indebido,295
NRR-4921,2022-04-16,No portar licencia,783
NRR-4921,2024-12-29,Revisión técnica vencida,758
NRR-4921,2019-05-07,Vehículo sin placas visibles,392
NRR-4921,2021-10-03,Estacionamiento indebido,153
SKX-3725,2016-06-09,Exceso de velocidad,241
SKX-3725,2018-02-07,Uso de celular al conducir,627
SKX-3725,2020-12-28,No usar cinturón de seguridad,627
JDL-6473,2018-08-11,Vehículo sin placas visibles,546
AXJ-8367,2024-03-02,No portar licencia,660
AXJ-8367,2022-12-22,No portar licencia,279
AXJ-8367,2017-03-12,Circular con luces apagadas,503
AXJ-8367,2024-07-27,Exceso de velocidad,339
AXJ-8367,2021-06-11,No usar cinturón de seguridad,671
HNP-5627,2015-11-19,Vehículo sin placas visibles,170
HNP-5627,2023-05-18,No usar cinturón de seguridad,341
HNP-5627,2020-06-06,Uso de celular al conducir,972
HNP-5627,2020-01-25,No usar cinturón de seguridad,341
HNP-5627,2018-07-19,Estacionamiento indebido,550
VHT-3153,2024-01-16,No usar cinturón de seguridad,138
VHT-3153,2017-09-03,No portar licencia,466
VHT-3153,2020-08-13,Revisión técnica vencida,991
VHT-3153,2017-01-06,Estacionamiento indebido,533
VHT-3153,2023-10-15,Revisión técnica vencida,804
SUQ-6398,2021-08-07,Uso de celular al conducir,280
SUQ-6398,2016-11-24,Exceso de velocidad,627
SUQ-6398,2023-06-14,Exceso de velocidad,404
SUQ-6398,2022-10-31,No usar cinturón de seguridad,718
RDY-2961,2021-08-03,Exceso de velocidad,225
SWR-7406,2022-01-29,Exceso de velocidad,630
SWR-7406,2016-12-25,Exceso de velocidad,249
SWR-7406,2024-08-08,Uso de celular al conducir,241
ULC-5281,2020-04-24,Exceso de velocidad,107
ULC-5281,2016-10-24,No respetar semáforo,566
ULC-5281,2015-07-31,No respetar semáforo,258
ULC-5281,2019-12-04,No portar licencia,753
YUL-4029,2020-02-29,Vehículo sin placas visibles,721
BIG-0096,2022-08-02,Exceso de velocidad,425
BIG-0096,2020-02-07,Vehículo sin placas visibles,757
BIG-0096,2018-01-04,No portar licencia,580
BIG-0096,2015-08-28,Falta de seguro obligatorio,119
YWR-7272,2017-04-17,Vehículo sin placas visibles,335
YWR-7272,2024-11-11,Vehículo sin placas visibles,479
WJV-0313,2021-08-09,No portar licencia,647
WJV-0313,2022-09-14,No portar licencia,378
WJV-0313,2024-12-06,Falta de seguro obligatorio,498
WJV-0313,2020-07-31,Falta de seguro obligatorio,791
WJV-0313,2018-06-23,Uso de celular al conducir,892
TII-5791,2016-08-16,Revisión técnica vencida,671
TII-5791,2021-12-03,Estacionamiento indebido,872
DMF-2681,2024-06-17,Estacionamiento indebido,526
DMF-2681,2024-12-26,Estacionamiento indebido,395
DMF-2681,2015-07-24,Exceso de velocidad,194
HRF-0057,2015-03-23,No respetar semáforo,533
HRF-0057,2016-10-24,Estacionamiento indebido,994
HRF-0057,2017-10-30,Uso de celular al conducir,191
KZS-6078,2017-05-07,Estacionamiento indebido,792
KZS-6078,2021-07-24,Exceso de velocidad,693
TSB-9248,2023-04-08,Falta de seguro obligatorio,216
TSB-9248,2022-06-16,No portar licencia,249
TSB-9248,2015-08-13,No usar cinturón de seguridad,566
TSB-9248,2023-08-06,Exceso de velocidad,564
TSB-9248,2022-05-26,Vehículo sin placas visibles,637
ZGN-3980,2023-12-17,Estacionamiento indebido,916
ZGN-3980,2020-11-10,No respetar semáforo,421
ZGN-3980,2022-10-12,Falta de seguro obligatorio,231
ZGN-3980,2024-10-17,Uso de celular al conducir,867
JDF-6909,2019-04-11,Vehículo sin placas visibles,297
OLW-8713,2024-07-05,No portar licencia,829
OLW-8713,2018-04-27,Circular con luces apagadas,720
OTB-0763,2024-10-22,Vehículo sin placas visibles,437
OTB-0763,2015-01-12,Vehículo sin placas visibles,527
OTB-0763,2018-10-06,Revisión técnica vencida,237
CYW-0429,2023-06-14,Exceso de velocidad,919
QMU-3267,2018-12-17,Uso de celular al conducir,194
QMU-3267,2017-04-19,Falta de seguro obligatorio,942
MFP-8384,2021-02-01,No usar cinturón de seguridad,223
MFP-8384,2017-10-20,Uso de celular al conducir,568
MFP-8384,2018-10-14,Revisión técnica vencida,427
MFP-8384,2020-04-13,No portar licencia,426
MFP-8384,2019-06-13,Falta de seguro obligatorio,201
SFM-8944,2021-09-23,Estacionamiento indebido,115
SFM-8944,2021-01-16,No portar licencia,682
SFM-8944,2023-12-02,No portar licencia,414
FDE-8561,2023-02-10,Uso de celular al conducir,414
FDE-8561,2018-10-31,Falta de seguro obligatorio,431
FDE-8561,2017-06-22,Revisión técnica vencida,839
FDE-8561,2017-04-04,Circular con luces apagadas,752
NXY-8301,2022-08-26,No portar licencia,526
NXY-8301,2017-11-30,Exceso de velocidad,278
CVI-1558,2016-09-08,Estacionamiento indebido,487
CVI-1558,2022-03-02,Revisión técnica vencida,489
CVI-1558,2022-10-12,Revisión técnica vencida,267
CVI-1558,2016-09-19,Circular con luces apagadas,175
CHU-8808,2017-12-27,No respetar semáforo,600
CHU-8808,2023-03-09,No usar cinturón de seguridad,992
CHU-8808,2021-10-04,Revisión técnica vencida,661
CHU-8808,2024-04-27,Falta de seguro obligatorio,607
GUY-5585,2015-03-27,No respetar semáforo,192
GUY-5585,2022-11-07,Vehículo sin placas visibles,396
GUY-5585,2016-10-27,No usar cinturón de seguridad,782
OBM-7560,2018-04-18,No respetar semáforo,984
NUP-6635,2023-04-17,No usar cinturón de seguridad,509
NUP-6635,2018-01-17,Uso de celular al conducir,540
NUP-6635,2016-12-17,No portar licencia,341
NUP-6635,2020-05-15,No usar cinturón de seguridad,963
NUP-6635,2021-01-09,Uso de celular al conducir,996
XLO-3385,2016-08-11,Estacionamiento indebido,766
SPW-1771,2024-07-09,Exceso de velocidad,583
BGH-2406,2016-09-24,Circular con luces apagadas,450
BGH-2406,2020-02-08,Falta de seguro obligatorio,870
BGH-2406,2019-06-15,Exceso de velocidad,398
BGH-2406,2018-01-16,Falta de seguro obligatorio,628
CBO-6346,2024-11-08,Uso de celular al conducir,500
CBO-6346,2020-11-21,Vehículo sin placas visibles,554
NUO-7640,2016-12-26,Vehículo sin placas visibles,847
NUO-7640,2015-11-26,Exceso de velocidad,917
GPL-4567,2017-04-23,No respetar semáforo,415
PIM-8599,2018-03-25,Exceso de velocidad,494
PIM-8599,2015-05-25,Exceso de velocidad,192
PIM-8599,2017-01-21,Revisión técnica vencida,394
PIM-8599,2021-07-03,Circular con luces apagadas,654
PIM-8599,2020-02-11,No respetar semáforo,538
XYC-8476,2024-08-17,No usar cinturón de seguridad,516
XYC-8476,2020-09-29,Exceso de velocidad,812
XYC-8476,2022-08-02,Uso de celular al conducir,839
XYC-8476,2017-11-25,No usar cinturón de seguridad,323
XYC-8476,2017-12-09,Vehículo sin placas visibles,385
PBA-5276,2024-05-20,Circular con luces apagadas,739
PBA-5276,2015-03-08,No respetar semáforo,963
PBA-5276,2019-10-08,No usar cinturón de seguridad,357
PBA-5276,2017-07-27,No respetar semáforo,874
PBA-5276,2023-06-12,No respetar semáforo,684
ZCO-6276,2024-12-30,Exceso de velocidad,361
XWV-8276,2019-11-27,Estacionamiento indebido,396
XWV-8276,2015-06-22,Circular con luces apagadas,924
