Placa,Fecha,Descripcion,Monto
YOJ-5485,2022-10-16,Vehículo sin placas visibles,804
YOJ-5485,2015-07-17,Exceso de velocidad,809
YOJ-5485,2016-08-09,Estacionamiento indebido,804
YOJ-5485,2023-01-10,Revisión técnica vencida,959
YOJ-5485,2017-03-27,Circular con luces apagadas,965
EUP-9479,2021-07-21,Circular con luces apagadas,967
EUP-9479,2024-10-15,Circular con luces apagadas,991
EUP-9479,2021-10-22,Vehículo sin placas visibles,193
EUP-9479,2016-01-23,No usar cinturón de seguridad,530
GJA-1752,2019-05-01,No portar licencia,679
RXW-0482,2019-01-14,Exceso de velocidad,401
RXW-0482,2024-09-05,No usar cinturón de seguridad,460
RXW-0482,2018-03-28,Exceso de velocidad,959
RXW-0482,2018-02-10,Revisión técnica vencida,382
HOD-6217,2021-03-28,Exceso de velocidad,198
HOD-6217,2020-08-11,Falta de seguro obligatorio,634
HOD-6217,2019-07-23,Revisión técnica vencida,960
HOD-6217,2015-10-10,Vehículo sin placas visibles,299
HOD-6217,2019-12-26,Uso de celular al conducir,988
HKS-1730,2024-06-16,No usar cinturón de seguridad,471
HKS-1730,2015-07-10,Revisión técnica vencida,827
HKS-1730,2019-02-12,Falta de seguro obligatorio,238
HKS-1730,2021-12-27,Estacionamiento indebido,892
HKS-1730,2018-10-08,Vehículo sin placas visibles,292
NDJ-6441,2021-07-06,Revisión técnica vencida,829
NDJ-6441,2019-05-01,No portar licencia,832
NDJ-6441,2015-01-28,Circular con luces apagadas,201
NDJ-6441,2017-03-19,Estacionamiento indebido,198
NDJ-6441,2019-12-15,No portar licencia,567
KGI-0465,2021-08-29,Estacionamiento indebido,126
KGI-0465,2018-06-21,Falta de seguro obligatorio,875
KGI-0465,2015-09-27,Falta de seguro obligatorio,506
KGI-0465,2015-06-23,Uso de celular al conducir,227
KGI-0465,2017-07-21,Exceso de velocidad,749
ZZH-6484,2020-12-11,Exceso de velocidad,980
ZZH-6484,2016-01-27,No portar licencia,281
RZB-5651,2015-09-05,Falta de seguro obligatorio,213
RZB-5651,2020-04-30,Circular con luces apagadas,294
RZB-5651,2018-09-10,Vehículo sin placas visibles,965
RZB-5651,2022-05-08,No usar cinturón de seguridad,749
RZB-5651,2017-06-23,Vehículo sin placas visibles,288
FZR-6285,2024-11-07,Uso de celular al conducir,293
FZR-6285,2016-06-25,Estacionamiento indebido,781
FZR-6285,2020-01-28,Circular con luces apagadas,581
QHR-8325,2018-09-24,No respetar semáforo,179
QHR-8325,2023-03-14,No portar licencia,993
QHR-8325,2022-04-30,Falta de seguro obligatorio,571
QHR-8325,2021-07-22,Estacionamiento indebido,404
GOD-5516,2015-10-01,No respetar semáforo,645
ZCE-3385,2019-03-16,Exceso de velocidad,757
WHA-1285,2023-06-19,No respetar semáforo,740
WHA-1285,2019-06-23,Revisión técnica vencida,636
WHA-1285,2021-11-09,Vehículo sin placas visibles,884
WHA-1285,2020-11-24,Exceso de velocidad,124
WHA-1285,2018-12-13,Estacionamiento indebido,628
JPB-8033,2017-06-11,Circular con luces apagadas,402
JPB-8033,2015-04-09,Estacionamiento indebido,279
JPB-8033,2017-06-27,Exceso de velocidad,405
JPB-8033,2015-12-11,Exceso de velocidad,513
BAX-5411,2017-02-04,No portar licencia,974
CQN-8460,2016-06-16,Circular con luces apagadas,905
CQN-8460,2018-01-24,No respetar semáforo,341
CQN-8460,2023-01-25,No respetar semáforo,725
AQQ-7076,2018-05-05,Uso de celular al conducir,382
AQQ-7076,2020-07-14,Uso de celular al conducir,213
RJU-9710,2016-09-29,Uso de celular al conducir,976
RJU-9710,2020-09-30,Vehículo sin placas visibles,404
RJU-9710,2024-02-12,Falta de seguro obligatorio,520
RJU-9710,2020-11-05,No respetar semáforo,322
RJU-9710,2017-06-26,No respetar semáforo,610
GTV-4822,2024-07-20,Falta de seguro obligatorio,969
GTV-4822,2023-01-21,No usar cinturón de seguridad,859
GTV-4822,2017-05-10,Exceso de velocidad,600
BFN-4149,2022-07-13,Vehículo sin placas visibles,534
VQS-4997,2016-11-10,No respetar semáforo,948
VQS-4997,2019-04-16,Vehículo sin placas visibles,206
VQS-4997,2017-01-10,Exceso de velocidad,536
VQS-4997,2022-06-08,No respetar semáforo,928
VQS-4997,2016-03-22,Uso de celular al conducir,169
FZH-8105,2023-07-28,No respetar semáforo,100
GRE-1439,2021-09-14,Circular con luces apagadas,537
OJH-5307,2016-12-20,No usar cinturón de seguridad,733
BAC-8269,2019-04-16,Exceso de velocidad,886
BAC-8269,2024-01-10,No respetar semáforo,327
BAC-8269,2016-07-28,No respetar semáforo,643
RBE-5222,2024-03-11,Estacionamiento indebido,855
RBE-5222,2020-09-11,Falta de seguro obligatorio,400
RBE-5222,2016-12-14,Vehículo sin placas visibles,765
RBE-5222,2015-10-10,Exceso de velocidad,213
HTA-3550,2015-04-23,Exceso de velocidad,891
HTA-3550,2024-07-21,Vehículo sin placas visibles,725
HTA-3550,2023-02-09,No respetar semáforo,528
HTA-3550,2016-10-17,Exceso de velocidad,852
HTA-3550,2023-05-18,Uso de celular al conducir,777
BAZ-7282,2022-11-07,Falta de seguro obligatorio,524
BAZ-7282,2019-06-05,Revisión técnica vencida,469
MPN-5337,2021-09-04,Circular con luces apagadas,415
MFY-6576,2018-08-15,Falta de seguro obligatorio,149
MFY-6576,2016-09-19,Exceso de velocidad,817
MFY-6576,2017-02-10,Uso de celular al conducir,827
MFY-6576,2017-07-23,Circular con luces apagadas,936
MFY-6576,2019-04-06,Exceso de velocidad,942
VRY-1673,2018-08-16,No usar cinturón de seguridad,933
VRY-1673,2020-05-28,No respetar semáforo,390
SYG-3322,2016-12-23,Uso de celular al conducir,717
SYG-3322,2024-07-20,Exceso de velocidad,694
SYG-3322,2021-06-09,Estacionamiento indebido,973
SYG-3322,2018-12-18,No portar licencia,954
FNM-6910,2017-01-31,Estacionamiento indebido,553
FNM-6910,2016-06-29,Revisión técnica vencida,493
FNM-6910,2019-01-13,No respetar semáforo,255
FNM-6910,2016-06-02,Exceso de velocidad,985
FNM-6910,2024-03-03,Revisión técnica vencida,747
IDO-3178,2015-09-26,Revisión técnica vencida,333
IDO-3178,2022-12-27,Exceso de velocidad,954
IDO-3178,2023-02-08,Exceso de velocidad,788
IDO-3178,2015-01-04,Estacionamiento indebido,555
PJD-7206,2019-01-08,No respetar semáforo,562
PJD-7206,2018-07-31,Exceso de velocidad,719
PJD-7206,2023-04-28,Uso de celular al conducir,208
PJD-7206,2015-02-26,Estacionamiento indebido,461
WVL-6213,2023-11-24,Circular con luces apagadas,416
WVL-6213,2015-09-10,Revisión técnica vencida,432
PBI-5555,2016-11-13,Exceso de velocidad,741
PBI-5555,2021-09-07,Falta de seguro obligatorio,355
PBI-5555,2019-03-10,Revisión técnica vencida,907
POL-5150,2024-09-08,Circular con luces apagadas,519
POL-5150,2021-03-06,Falta de seguro obligatorio,633
POL-5150,2015-12-12,Falta de seguro obligatorio,147
ZAM-9893,2015-09-11,Falta de seguro obligatorio,319
ZAM-9893,2024-05-06,Estacionamiento indebido,179
QPV-6824,2024-01-31,Estacionamiento indebido,914
QPV-6824,2018-01-22,No portar licencia,535
QPV-6824,2015-09-04,Exceso de velocidad,444
QPV-6824,2021-08-29,No respetar semáforo,145
QPV-6824,2018-06-05,Falta de seguro obligatorio,177
XOG-2106,2015-02-10,Uso de celular al conducir,190
XOG-2106,2017-09-03,No usar cinturón de seguridad,939
XOG-2106,2015-12-14,No portar licencia,602
XOG-2106,2020-11-13,Uso de celular al conducir,149
BBP-3523,2015-07-30,No respetar semáforo,627
BBP-3523,2024-07-10,Circular con luces apagadas,385
VCY-6506,2019-10-07,Estacionamiento indebido,353
VCY-6506,2023-04-29,No usar cinturón de seguridad,754
FIC-3150,2015-07-27,Revisión técnica vencida,204
FIC-3150,2016-11-21,Revisión técnica vencida,871
JOE-0469,2017-10-04,Circular con luces apagadas,323
JOE-0469,2019-03-02,Estacionamiento indebido,467
JGE-9257,2021-02-20,Exceso de velocidad,339
RQX-0628,2019-11-28,No portar licencia,403
RQX-0628,2018-04-18,Falta de seguro obligatorio,413
RQX-0628,2021-10-07,No respetar semáforo,440
RQX-0628,2023-08-19,Circular con luces apagadas,567
GIB-3265,2024-12-13,No respetar semáforo,168
GIB-3265,2022-04-23,Circular con luces apagadas,991
GIB-3265,2015-04-16,Vehículo sin placas visibles,797
LRO-0048,2018-06-06,Circular con luces apagadas,150
LRO-0048,2021-08-05,Exceso de velocidad,401
LRO-0048,2016-08-31,Circular con luces apagadas,108
CCH-4180,2022-02-10,Revisión técnica vencida,438
ONQ-0775,2016-04-30,Falta de seguro obligatorio,359
QOE-1761,2018-05-11,Exceso de velocidad,446
VCE-2348,2019-04-18,Exceso de velocidad,621
VCE-2348,2016-04-29,Circular con luces apagadas,944
VCE-2348,2017-02-21,Vehículo sin placas visibles,617
VCE-2348,2022-03-11,No usar cinturón de seguridad,271
KUZ-2278,2017-04-09,Falta de seguro obligatorio,639
KUZ-2278,2022-08-16,No respetar semáforo,699
KUZ-2278,2021-12-11,Falta de seguro obligatorio,728
KUZ-2278,2015-10-09,Vehículo sin placas visibles,427
VGN-3126,2023-07-24,Falta de seguro obligatorio,898
ODB-9997,2019-01-27,Falta de seguro obligatorio,756
ODB-9997,2017-01-26,Circular con luces apagadas,281
ODB-9997,2023-12-30,No portar licencia,782
ODB-9997,2024-10-22,Falta de seguro obligatorio,222
ODB-9997,2016-10-28,Revisión técnica vencida,973
BOY-8958,2022-02-12,Exceso de velocidad,734
BOY-8958,2019-05-19,No respetar semáforo,714
BOY-8958,2024-11-14,Circular con luces apagadas,737
BOY-8958,2023-08-27,No respetar semáforo,586
BOY-8958,2021-01-15,No usar cinturón de seguridad,137
DPE-3963,2016-03-02,Revisión técnica vencida,786
DPE-3963,2024-06-15,Falta de seguro obligatorio,162
OYH-0367,2017-07-31,Revisión técnica vencida,415
OYH-0367,2019-01-29,Exceso de velocidad,436
OYH-0367,2023-08-05,Estacionamiento indebido,463
OYH-0367,2020-09-20,No respetar semáforo,582
OYH-0367,2017-01-27,Exceso de velocidad,294
FXB-7604,2024-04-22,No respetar semáforo,136
BRZ-2653,2022-03-03,Uso de celular al conducir,346
TAK-9190,2016-11-21,Revisión técnica vencida,265
TAK-9190,2018-01-22,No portar licencia,903
HAW-3483,2020-12-05,Vehículo sin placas visibles,716
HAW-3483,2023-03-25,No usar cinturón de seguridad,462
HAW-3483,2019-04-03,No usar cinturón de seguridad,660
HAW-3483,2021-03-01,No usar cinturón de seguridad,324
HAW-3483,2016-05-14,Estacionamiento indebido,737
PZY-8410,2022-03-16,Falta de seguro obligatorio,677
PZY-8410,2019-10-02,No respetar semáforo,622
CAP-7240,2022-02-09,Estacionamiento indebido,710
CAP-7240,2019-07-22,Uso de celular al conducir,661
XYQ-2488,2015-08-19,No respetar semáforo,764
XYQ-2488,2016-07-26,No respetar semáforo,177
XYQ-2488,2021-11-16,No respetar semáforo,701
XYQ-2488,2016-06-30,Revisión técnica vencida,630
XYQ-2488,2023-08-16,Exceso de velocidad,747
ASO-5349,2015-01-11,Revisión técnica vencida,416
ASO-5349,2024-09-15,Circular con luces apagadas,369
ASO-5349,2024-03-16,Falta de seguro obligatorio,358
JLS-4957,2022-12-04,Uso de celular al conducir,133
GJK-8750,2019-09-03,Circular con luces apagadas,818
NGJ-8894,2020-09-21,Revisión técnica vencida,985
NGJ-8894,2019-01-06,No respetar semáforo,516
NGJ-8894,2023-07-17,Vehículo sin placas visibles,409
NGJ-8894,2018-09-16,Vehículo sin placas visibles,490
SMQ-5451,2021-11-10,Estacionamiento indebido,999
SMQ-5451,2023-10-26,Estacionamiento indebido,315
SMQ-5451,2016-01-03,Falta de seguro obligatorio,450
SMQ-5451,2018-01-23,Vehículo sin placas visibles,809
SMQ-5451,2016-06-22,Vehículo sin placas visibles,212
UCT-8582,2017-06-26,No portar licencia,865
UCT-8582,2021-05-08,Circular con luces apagadas,397
UCT-8582,2020-03-05,No usar cinturón de seguridad,308
UCT-8582,2019-11-23,Falta de seguro obligatorio,682
OCT-6878,2015-05-30,No respetar semáforo,775
OCT-6878,2021-11-30,Estacionamiento indebido,768
OCT-6878,2017-12-20,No usar cinturón de seguridad,801
OCT-6878,2015-08-22,Exceso de velocidad,472
QDU-0063,2017-11-24,Uso de celular al conducir,153
QDU-0063,2021-07-07,Circular con luces apagadas,988
QDU-0063,2015-07-31,Circular con luces apagadas,566
QDU-0063,2017-06-19,No usar cinturón de seguridad,879
QDU-0063,2019-05-15,Revisión técnica vencida,356
CAU-9623,2022-04-18,No respetar semáforo,402
CAU-9623,2017-10-10,Estacionamiento indebido,733
CMK-3409,2018-05-05,Revisión técnica vencida,874
CMK-3409,2021-11-02,Estacionamiento indebido,409
PYI-4348,2024-10-20,Uso de celular al conducir,482
PYI-4348,2023-09-14,Estacionamiento indebido,151
PYI-4348,2024-07-24,Circular con luces apagadas,713
LCU-4655,2018-11-18,No respetar semáforo,473
LCU-4655,2024-03-14,Estacionamiento indebido,776
LCU-4655,2017-03-11,No usar cinturón de seguridad,448
LCU-4655,2021-12-06,Exceso de velocidad,383
JZL-0111,2016-10-27,Exceso de velocidad,434
JZL-0111,2021-11-03,No portar licencia,513
JZL-0111,2023-05-05,No respetar semáforo,962
JZL-0111,2021-02-08,Circular con luces apagadas,389
ATS-8241,2017-12-21,Vehículo sin placas visibles,689
ATS-8241,2015-03-31,No portar licencia,425
FJF-5228,2021-02-18,No portar licencia,785
FJF-5228,2023-06-05,Uso de celular al conducir,979
FJF-5228,2023-02-16,Vehículo sin placas visibles,556
YVI-9638,2022-08-29,No respetar semáforo,940
YVI-9638,2021-10-25,No usar cinturón de seguridad,143
YVI-9638,2021-06-24,Exceso de velocidad,850
YVI-9638,2016-05-16,No respetar semáforo,690
DUT-5651,2021-03-28,No respetar semáforo,401
VED-8282,2024-11-05,Estacionamiento indebido,383
BHG-0857,2022-03-12,Estacionamiento indebido,902
XAY-7227,2016-02-19,Falta de seguro obligatorio,999
XAY-7227,2016-08-19,No portar licencia,710
XAY-7227,2015-02-25,Vehículo sin placas visibles,335
NPT-9625,2020-01-28,No portar licencia,577
URH-0597,2015-04-04,Estacionamiento indebido,929
URH-0597,2019-02-05,No usar cinturón de seguridad,774
RGP-1427,2015-05-18,Falta de seguro obligatorio,742
RGP-1427,2022-05-15,Vehículo sin placas visibles,309
RGP-1427,2023-09-04,Estacionamiento indebido,210
RGP-1427,2017-10-06,Falta de seguro obligatorio,409
KCK-9638,2017-11-21,Falta de seguro obligatorio,933
KCK-9638,2017-09-23,Exceso de velocidad,358
KCK-9638,2022-06-30,Circular con luces apagadas,500
KCK-9638,2020-06-22,No usar cinturón de seguridad,806
KCK-9638,2024-12-26,No respetar semáforo,826
MYW-8937,2015-02-08,Revisión técnica vencida,872
MYW-8937,2023-12-07,Estacionamiento indebido,231
MYW-8937,2018-04-15,Estacionamiento indebido,822
MYW-8937,2018-10-20,No usar cinturón de seguridad,345
QHO-1621,2024-05-20,Exceso de velocidad,888
QHO-1621,2016-09-30,No respetar semáforo,286
QHO-1621,2024-10-21,Estacionamiento indebido,128
QHO-1621,2024-10-05,Revisión técnica vencida,326
CNC-6859,2019-03-01,Revisión técnica vencida,247
CNC-6859,2018-12-17,No portar licencia,546
CNC-6859,2020-01-12,No portar licencia,337
CNC-6859,2019-07-22,Vehículo sin placas visibles,770
MKG-0853,2024-12-28,Exceso de velocidad,289
MKG-0853,2024-09-22,Circular con luces apagadas,756
MKG-0853,2020-10-27,Uso de celular al conducir,823
MKG-0853,2019-12-05,No usar cinturón de seguridad,733
MKG-0853,2019-08-14,Uso de celular al conducir,357
PNV-7247,2024-10-29,Exceso de velocidad,245
PNV-7247,2023-06-05,Exceso de velocidad,164
PNV-7247,2022-04-14,Revisión técnica vencida,946
MLA-4840,2015-11-08,Vehículo sin placas visibles,704
MLA-4840,2023-04-14,Circular con luces apagadas,194
MLA-4840,2015-10-17,No respetar semáforo,638
DIV-0781,2020-09-03,Estacionamiento indebido,481
DIV-0781,2023-10-20,Estacionamiento indebido,800
WIB-2261,2016-02-24,Estacionamiento indebido,327
WIB-2261,2024-11-07,Revisión técnica vencida,211
WIB-2261,2019-09-22,Estacionamiento indebido,959
DYZ-7648,2016-02-20,Uso de celular al conducir,451
DYZ-7648,2021-07-11,Falta de seguro obligatorio,354
DYZ-7648,2024-06-28,No portar licencia,237
DYZ-7648,2017-04-05,Revisión técnica vencida,568
GPG-5355,2023-11-28,Revisión técnica vencida,505
HOC-1093,2021-04-24,No respetar semáforo,919
HOC-1093,2017-04-09,Vehículo sin placas visibles,787
HOC-1093,2016-05-24,No portar licencia,317
XKT-7608,2024-08-08,No respetar semáforo,141
XKT-7608,2023-12-03,No portar licencia,866
XKT-7608,2023-07-23,Estacionamiento indebido,856
XKT-7608,2015-02-13,No portar licencia,475
BZJ-7682,2020-02-27,Uso de celular al conducir,943
BZJ-7682,2020-02-04,Exceso de velocidad,783
BZJ-7682,2018-02-05,No respetar semáforo,996
VUY-5913,2015-12-15,Revisión técnica vencida,900
IMV-1164,2018-01-01,No usar cinturón de seguridad,545
IMV-1164,2015-07-30,Circular con luces apagadas,157
IMV-1164,2016-07-29,Revisión técnica vencida,568
ERV-3496,2017-04-07,Revisión técnica vencida,831
ERV-3496,2022-01-03,Vehículo sin placas visibles,909
ERV-3496,2018-09-04,Circular con luces apagadas,376
EOK-6621,2017-07-25,Falta de seguro obligatorio,688
EOK-6621,2023-07-11,Exceso de velocidad,604
WZH-7802,2018-09-14,No usar cinturón de seguridad,251
WZH-7802,2020-08-29,Circular con luces apagadas,438
WZH-7802,2020-09-28,No usar cinturón de seguridad,367
TTT-7841,2022-06-03,No usar cinturón de seguridad,635
TTT-7841,2017-06-21,Exceso de velocidad,532
TTT-7841,2015-12-16,Estacionamiento indebido,137
TTT-7841,2021-01-18,Estacionamiento indebido,811
TTT-7841,2023-11-04,Uso de celular al conducir,760
ORA-2639,2016-11-24,Estacionamiento indebido,522
ORA-2639,2022-10-21,Exceso de velocidad,325
ORA-2639,2022-01-04,Estacionamiento indebido,505
ORA-2639,2015-06-25,Circular con luces apagadas,432
ORA-2639,2015-08-02,Vehículo sin placas visibles,900
EVD-6162,2019-05-10,No usar cinturón de seguridad,809
EVD-6162,2021-05-17,Circular con luces apagadas,510
EVD-6162,2024-11-17,Circular con luces apagadas,215
EVD-6162,2016-02-03,Exceso de velocidad,547
KOT-3197,2017-02-14,No usar cinturón de seguridad,716
KOT-3197,2018-06-24,Vehículo sin placas visibles,455
FWA-4974,2023-10-06,Falta de seguro obligatorio,676
FWA-4974,2018-11-20,Circular con luces apagadas,990
FWA-4974,2024-06-05,Circular con luces apagadas,314
FWA-4974,2023-08-03,No usar cinturón de seguridad,646
KBP-6543,2019-08-25,No portar licencia,274
KBP-6543,2015-09-28,Falta de seguro obligatorio,234
KBP-6543,2024-12-15,No portar licencia,773
KBP-6543,2024-08-21,Uso de celular al conducir,847
FYK-8357,2021-02-05,Estacionamiento indebido,657
FYK-8357,2016-12-17,No portar licencia,508
FYK-8357,2017-08-06,No usar cinturón de seguridad,555
DLE-5652,2022-12-10,Circular con luces apagadas,552
DLE-5652,2021-03-28,Circular con luces apagadas,885
DLE-5652,2017-09-22,Exceso de velocidad,680
DLR-9386,2015-08-31,Estacionamiento indebido,603
PQX-3334,2022-09-13,No respetar semáforo,329
PQX-3334,2022-12-28,No usar cinturón de seguridad,668
PQX-3334,2017-09-24,Estacionamiento indebido,430
PQX-3334,2018-10-27,Uso de celular al conducir,634
DVV-0143,2021-08-29,No portar licencia,963
PPL-2570,2016-03-11,Falta de seguro obligatorio,835
PPL-2570,2022-06-13,No respetar semáforo,640
AEK-4782,2016-08-26,No respetar semáforo,803
AEK-4782,2022-07-23,No portar licencia,888
AEK-4782,2020-01-29,No portar licencia,781
AEK-4782,2018-07-28,No portar licencia,810
AEK-4782,2022-03-16,Vehículo sin placas visibles,624
ZJK-5887,2017-07-18,No portar licencia,105
NNL-2486,2021-10-07,Revisión técnica vencida,839
NNL-2486,2020-03-23,Falta de seguro obligatorio,957
NNL-2486,2023-03-21,No respetar semáforo,885
NNL-2486,2023-07-30,Circular con luces apagadas,298
CLE-5563,2023-11-05,Vehículo sin placas visibles,520
CLE-5563,2021-03-30,Uso de celular al conducir,561
CLE-5563,2022-03-12,Revisión técnica vencida,584
CLE-5563,2017-04-29,No usar cinturón de seguridad,908
BOG-3347,2017-05-23,No usar cinturón de seguridad,937
BOG-3347,2017-06-13,No respetar semáforo,152
BOG-3347,2017-06-23,Vehículo sin placas visibles,293
LIW-9421,2020-12-14,Circular con luces apagadas,610
LIW-9421,2020-07-14,No respetar semáforo,736
WLS-0028,2018-05-08,Falta de seguro obligatorio,350
WLS-0028,2022-04-20,No portar licencia,373
WLS-0028,2019-03-16,No portar licencia,282
WLS-0028,2018-11-13,Exceso de velocidad,564
WLS-0028,2018-11-05,Vehículo sin placas visibles,288
QXM-8847,2015-03-13,Revisión técnica vencida,134
QXM-8847,2020-11-05,Vehículo sin placas visibles,765
QXM-8847,2019-03-30,Falta de seguro obligatorio,615
YEV-8405,2019-01-23,Vehículo sin placas visibles,569
YEV-8405,2017-08-28,Estacionamiento indebido,314
YEV-8405,2021-11-22,Uso de celular al conducir,170
YEV-8405,2019-11-10,Estacionamiento indebido,836
NBF-1546,2021-10-25,Falta de seguro obligatorio,738
NBF-1546,2022-07-28,No usar cinturón de seguridad,568
NBF-1546,2018-12-06,Vehículo sin placas visibles,891
NBF-1546,2021-03-30,Uso de celular al conducir,844
WFR-9596,2024-06-26,Revisión técnica vencida,791
WFR-9596,2019-03-19,Estacionamiento indebido,155
WFR-9596,2016-06-09,Revisión técnica vencida,254
LYP-1954,2017-04-04,Revisión técnica vencida,797
TRQ-5676,2020-12-31,Uso de celular al conducir,957
TRQ-5676,2020-04-08,No usar cinturón de seguridad,963
TRQ-5676,2022-12-23,Vehículo sin placas visibles,396
MNT-8061,2018-11-08,Circular con luces apagadas,784
MNT-8061,2020-10-19,Uso de celular al conducir,957
IXF-2997,2020-01-17,Exceso de velocidad,689
HKQ-8374,2020-08-26,Exceso de velocidad,205
HKQ-8374,2017-07-02,No usar cinturón de seguridad,802
HKQ-8374,2022-07-21,Uso de celular al conducir,506
HKQ-8374,2015-03-19,Revisión técnica vencida,765
HKQ-8374,2021-08-25,Circular con luces apagadas,605
NAG-9732,2020-06-27,No portar licencia,894
EKW-7432,2019-06-03,Vehículo sin placas visibles,375
EKW-7432,2023-04-21,No portar licencia,297
EKW-7432,2023-06-03,Uso de celular al conducir,359
EKW-7432,2020-07-18,Uso de celular al conducir,686
VZC-9631,2024-12-28,Falta de seguro obligatorio,464
VZC-9631,2021-07-07,Estacionamiento indebido,331
VZC-9631,2023-11-20,Circular con luces apagadas,249
VZC-9631,2021-04-06,Exceso de velocidad,925
RHN-1961,2017-12-17,Revisión técnica vencida,526
RHN-1961,2018-08-13,Vehículo sin placas visibles,535
RHN-1961,2019-08-20,No portar licencia,661
KIG-0221,2020-06-12,No portar licencia,721
KIG-0221,2017-08-06,Uso de celular al conducir,498
DPR-3299,2023-04-23,No usar cinturón de seguridad,348
DPR-3299,2019-12-29,Revisión técnica vencida,254
QJE-9223,2015-03-11,Falta de seguro obligatorio,590
OHD-8154,2017-04-03,Exceso de velocidad,155
OHD-8154,2022-02-14,Uso de celular al conducir,594
OHD-8154,2018-11-11,No portar licencia,486
OHD-8154,2024-01-07,Circular con luces apagadas,694
IAV-5845,2024-09-04,Uso de celular al conducir,744
IAV-5845,2021-09-18,Revisión técnica vencida,823
IAV-5845,2021-10-02,Uso de celular al conducir,423
IAV-5845,2021-07-24,Exceso de velocidad,207
IAV-5845,2017-11-30,Revisión técnica vencida,263
PIM-0659,2016-07-01,Vehículo sin placas visibles,205
PIM-0659,2016-03-10,No portar licencia,474
NJO-2789,2016-01-01,Exceso de velocidad,280
NJO-2789,2023-02-14,Estacionamiento indebido,793
YBI-3960,2016-11-01,Revisión técnica vencida,925
YBI-3960,2015-02-08,Circular con luces apagadas,933
YBI-3960,2017-10-15,No portar licencia,218
HNU-5845,2021-12-14,Circular con luces apagadas,789
HNU-5845,2024-08-05,Falta de seguro obligatorio,850
HNU-5845,2021-08-09,Estacionamiento indebido,882
HNU-5845,2019-01-23,No respetar semáforo,630
HNU-5845,2019-03-31,No portar licencia,304
FVY-4588,2021-01-09,Estacionamiento indebido,143
VCG-8953,2016-07-17,Uso de celular al conducir,209
BYD-6065,2018-04-08,No portar licencia,192
BYD-6065,2016-12-10,No respetar semáforo,665
BYD-6065,2015-02-12,Falta de seguro obligatorio,523
BYD-6065,2023-11-30,Revisión técnica vencida,586
STS-4930,2019-02-23,Estacionamiento indebido,506
STS-4930,2019-08-10,No respetar semáforo,415
STS-4930,2020-11-03,No respetar semáforo,956
ROW-9505,2015-10-18,Revisión técnica vencida,449
ROW-9505,2020-12-13,No respetar semáforo,289
JOM-4299,2021-10-19,Exceso de velocidad,716
XRQ-5583,2020-10-19,Exceso de velocidad,270
XRQ-5583,2022-01-07,Vehículo sin placas visibles,928
PKP-6180,2022-08-04,Circular con luces apagadas,627
PKP-6180,2018-11-09,Revisión técnica vencida,753
PKP-6180,2019-10-20,Estacionamiento indebido,175
PKP-6180,2020-05-03,No portar licencia,736
DZY-9673,2024-01-03,Revisión técnica vencida,102
DZY-9673,2019-01-05,Uso de celular al conducir,811
DZY-9673,2021-04-29,No respetar semáforo,711
DZY-9673,2016-12-13,Falta de seguro obligatorio,780
DZY-9673,2015-09-09,Uso de celular al conducir,785
NPP-4742,2015-10-27,Exceso de velocidad,485
NPP-4742,2019-12-19,Falta de seguro obligatorio,354
NPP-4742,2020-09-19,No portar licencia,359
NPP-4742,2024-01-16,Falta de seguro obligatorio,681
RVL-8101,2015-06-21,Estacionamiento indebido,645
RVL-8101,2018-04-20,No respetar semáforo,234
RVL-8101,2021-05-16,Exceso de velocidad,178
RVL-8101,2015-03-07,Revisión técnica vencida,911
BFI-5775,2020-10-09,Uso de celular al conducir,578
BFI-5775,2020-07-22,No portar licencia,656
BFI-5775,2023-09-02,Falta de seguro obligatorio,557
PQQ-3618,2020-02-07,Circular con luces apagadas,486
FMK-5770,2018-07-13,No usar cinturón de seguridad,980
FMK-5770,2024-02-07,Estacionamiento indebido,304
FMK-5770,2023-08-05,Circular con luces apagadas,966
FMK-5770,2015-01-16,Exceso de velocidad,298
QRS-0640,2023-03-25,Vehículo sin placas visibles,427
QRS-0640,2019-06-03,Circular con luces apagadas,209
QRS-0640,2022-03-24,Estacionamiento indebido,361
QRS-0640,2016-11-02,Estacionamiento indebido,260
QRS-0640,2020-03-23,Circular con luces apagadas,417
XIJ-9566,2019-11-16,No usar cinturón de seguridad,673
XIJ-9566,2020-09-08,Falta de seguro obligatorio,741
QIC-7678,2023-09-15,Circular con luces apagadas,989
QIC-7678,2016-02-26,Exceso de velocidad,559
QIC-7678,2018-11-27,Exceso de velocidad,544
QIC-7678,2016-11-27,Revisión técnica vencida,761
YBN-2246,2019-08-16,Revisión técnica vencida,991
XIS-8970,2024-08-04,Circular con luces apagadas,250
XIS-8970,2017-04-09,Circular con luces apagadas,866
JUU-0628,2023-11-02,Circular con luces apagadas,973
JUU-0628,2024-12-20,Exceso de velocidad,724
EYF-3921,2015-10-28,Exceso de velocidad,381
EYF-3921,2021-02-06,Estacionamiento indebido,692
EYF-3921,2018-07-31,Vehículo sin placas visibles,233
EYF-3921,2021-04-30,Uso de celular al conducir,639
EYF-3921,2021-06-09,Circular con luces apagadas,410
XIM-2435,2023-08-09,No respetar semáforo,862
XIM-2435,2016-09-04,Exceso de velocidad,978
AVM-0092,2022-09-19,Exceso de velocidad,578
