Placa,Fecha,Descripcion,Monto
RZJ-7789,2022-11-13,No portar licencia,887
OOC-7764,2024-03-21,No usar cinturón de seguridad,531
OOC-7764,2016-02-17,Exceso de velocidad,226
OOC-7764,2015-04-20,No portar licencia,347
OOC-7764,2017-02-07,Exceso de velocidad,667
OOC-7764,2016-02-29,Estacionamiento indebido,515
NEH-0543,2023-03-15,Circular con luces apagadas,515
NEH-0543,2017-11-08,Falta de seguro obligatorio,115
NEH-0543,2024-11-23,Estacionamiento indebido,142
BZI-1525,2021-07-21,No portar licencia,261
BZI-1525,2018-06-29,No respetar semáforo,948
BZI-1525,2016-12-13,Vehículo sin placas visibles,262
EPY-7275,2020-04-15,Circular con luces apagadas,666
EPY-7275,2019-08-16,No portar licencia,593
EPY-7275,2024-04-13,Uso de celular al conducir,585
EPY-7275,2017-11-29,No portar licencia,915
SHY-2994,2021-02-15,Circular con luces apagadas,948
SHY-2994,2021-01-01,Falta de seguro obligatorio,844
SHY-2994,2023-06-29,Circular con luces apagadas,992
SHY-2994,2017-09-15,Falta de seguro obligatorio,555
DNR-5289,2016-12-14,Circular con luces apagadas,892
DNR-5289,2024-09-07,Circular con luces apagadas,345
DNR-5289,2021-11-17,No usar cinturón de seguridad,352
DNR-5289,2020-07-14,Uso de celular al conducir,497
DNR-5289,2022-10-21,No portar licencia,781
KGE-6756,2019-01-04,Exceso de velocidad,272
KGE-6756,2016-05-07,Estacionamiento indebido,326
KGE-6756,2016-06-13,Falta de seguro obligatorio,319
TET-5696,2024-08-17,Circular con luces apagadas,396
TET-5696,2023-02-12,Falta de seguro obligatorio,937
TET-5696,2017-01-28,Exceso de velocidad,515
TET-5696,2023-04-04,Circular con luces apagadas,726
TET-5696,2019-07-31,Revisión técnica vencida,268
KMP-5228,2019-05-30,No portar licencia,482
VLR-0581,2016-01-08,Estacionamiento indebido,897
VLR-0581,2024-12-19,Circular con luces apagadas,345
VLR-0581,2015-04-05,Falta de seguro obligatorio,967
RXL-4682,2023-12-10,Vehículo sin placas visibles,366
OVW-2605,2024-10-05,Uso de celular al conducir,362
OVW-2605,2019-03-29,No respetar semáforo,779
OVW-2605,2023-04-20,Vehículo sin placas visibles,750
OVW-2605,2016-10-30,Circular con luces apagadas,908
OVW-2605,2019-02-24,No portar licencia,187
AZE-2498,2023-08-10,No usar cinturón de seguridad,132
AZE-2498,2015-09-07,No usar cinturón de seguridad,761
AZE-2498,2017-10-13,Revisión técnica vencida,657
AZE-2498,2024-02-23,No portar licencia,813
UXL-0822,2018-09-06,Circular con luces apagadas,775
UXL-0822,2018-05-08,No usar cinturón de seguridad,197
UXL-0822,2018-12-16,No portar licencia,771
UXL-0822,2022-10-22,No portar licencia,713
UXL-0822,2018-09-12,No usar cinturón de seguridad,128
OUP-7112,2016-03-20,Vehículo sin placas visibles,764
OUP-7112,2015-06-15,Exceso de velocidad,771
OUP-7112,2022-05-18,Uso de celular al conducir,486
OUP-7112,2022-04-22,Falta de seguro obligatorio,188
OUP-7112,2020-03-13,No respetar semáforo,467
DAT-7184,2016-08-18,Circular con luces apagadas,112
DAT-7184,2020-03-16,Vehículo sin placas visibles,278
DAT-7184,2022-11-08,Estacionamiento indebido,874
DAT-7184,2021-04-02,No respetar semáforo,884
VEZ-4810,2024-06-23,No portar licencia,764
VEZ-4810,2021-12-21,No usar cinturón de seguridad,829
VEZ-4810,2022-04-09,Vehículo sin placas visibles,407
XAD-8379,2021-02-02,Exceso de velocidad,486
XAD-8379,2015-03-19,Vehículo sin placas visibles,176
CHF-1499,2015-01-23,Circular con luces apagadas,915
CHF-1499,2018-04-06,Exceso de velocidad,645
CHF-1499,2017-06-17,No usar cinturón de seguridad,389
CHF-1499,2022-03-22,Circular con luces apagadas,434
DBY-3493,2023-11-22,Exceso de velocidad,689
DBY-3493,2021-09-19,Estacionamiento indebido,991
DBY-3493,2020-12-01,No portar licencia,859
DBY-3493,2019-07-05,Revisión técnica vencida,233
DBY-3493,2019-12-13,No portar licencia,852
XCT-3382,2024-06-04,Circular con luces apagadas,331
XCT-3382,2016-06-22,Exceso de velocidad,614
XCT-3382,2016-08-14,No portar licencia,624
SWH-8842,2024-02-22,Circular con luces apagadas,324
SWH-8842,2022-12-13,Revisión técnica vencida,488
KLC-6667,2021-09-25,No usar cinturón de seguridad,755
KLC-6667,2021-06-28,Exceso de velocidad,309
KLC-6667,2015-06-30,Exceso de velocidad,487
KLC-6667,2023-04-20,Uso de celular al conducir,990
KLC-6667,2019-11-24,Falta de seguro obligatorio,360
VPD-4724,2020-10-02,Vehículo sin placas visibles,108
VPD-4724,2024-07-19,Vehículo sin placas visibles,578
VPD-4724,2022-06-06,No portar licencia,544
VPD-4724,2019-10-07,No respetar semáforo,248
FUM-3380,2023-10-30,No respetar semáforo,152
FUM-3380,2020-07-09,No usar cinturón de seguridad,983
FUM-3380,2016-07-05,Vehículo sin placas visibles,623
FUM-3380,2015-04-14,Revisión técnica vencida,425
FUM-3380,2022-10-14,No usar cinturón de seguridad,839
AKT-5757,2017-05-18,No usar cinturón de seguridad,775
AKT-5757,2018-06-24,Uso de celular al conducir,324
AKT-5757,2020-08-14,No portar licencia,902
SCY-5230,2018-06-08,Falta de seguro obligatorio,341
SCY-5230,2024-11-02,Exceso de velocidad,893
PZB-0537,2022-11-23,Revisión técnica vencida,463
BTH-5550,2020-08-20,No portar licencia,887
BTH-5550,2022-04-21,Uso de celular al conducir,541
USO-6375,2021-06-28,Circular con luces apagadas,275
USO-6375,2024-08-27,No usar cinturón de seguridad,200
USO-6375,2024-03-06,Falta de seguro obligatorio,927
USO-6375,2017-07-22,Circular con luces apagadas,342
MJB-0734,2021-08-13,No respetar semáforo,289
JCF-9687,2019-05-18,Falta de seguro obligatorio,417
JCF-9687,2017-03-04,Falta de seguro obligatorio,279
MQO-3744,2019-01-19,No respetar semáforo,145
KVR-2598,2020-01-23,Estacionamiento indebido,552
KVR-2598,2021-05-04,No respetar semáforo,394
KVR-2598,2015-11-27,Revisión técnica vencida,264
KVR-2598,2021-03-01,Vehículo sin placas visibles,869
KVR-2598,2023-03-03,No usar cinturón de seguridad,956
YUM-9739,2019-01-30,No portar licencia,248
YUM-9739,2022-10-03,Falta de seguro obligatorio,142
EYQ-2625,2018-07-07,Circular con luces apagadas,237
EYQ-2625,2023-01-07,No portar licencia,961
EYQ-2625,2015-01-21,No portar licencia,458
HFY-5919,2019-01-23,No respetar semáforo,223
FLI-3142,2017-12-10,No usar cinturón de seguridad,663
FLI-3142,2016-03-31,Vehículo sin placas visibles,364
OFN-9137,2017-12-03,Exceso de velocidad,154
GVE-9895,2020-01-14,Estacionamiento indebido,967
MVX-8945,2023-07-20,No portar licencia,174
MVX-8945,2021-11-23,Falta de seguro obligatorio,964
MVX-8945,2017-02-12,Vehículo sin placas visibles,130
PLG-5076,2018-03-17,No respetar semáforo,895
PLG-5076,2024-06-15,No usar cinturón de seguridad,952
ZEY-7584,2024-05-16,Exceso de velocidad,176
ZEY-7584,2017-12-04,No portar licencia,205
ZEY-7584,2018-06-17,Exceso de velocidad,712
ZEY-7584,2018-11-05,Vehículo sin placas visibles,625
ZEY-7584,2018-03-20,Exceso de velocidad,154
NVE-0133,2023-10-12,Revisión técnica vencida,130
NVE-0133,2022-07-02,Vehículo sin placas visibles,840
NVE-0133,2023-07-04,Uso de celular al conducir,536
NVE-0133,2015-01-05,No usar cinturón de seguridad,884
FYD-2884,2016-11-02,No usar cinturón de seguridad,408
FYD-2884,2021-03-07,No respetar semáforo,113
FYD-2884,2024-10-10,No portar licencia,935
FYD-2884,2021-12-25,Estacionamiento indebido,421
FYD-2884,2018-02-23,Falta de seguro obligatorio,799
APW-2137,2017-08-28,Estacionamiento indebido,440
APW-2137,2021-01-09,Exceso de velocidad,798
APW-2137,2019-04-04,No usar cinturón de seguridad,966
VPM-4358,2018-08-16,Estacionamiento indebido,519
VPM-4358,2024-11-07,No usar cinturón de seguridad,287
VPM-4358,2016-08-30,Estacionamiento indebido,806
VPM-4358,2018-04-15,No respetar semáforo,669
VPM-4358,2016-02-13,Exceso de velocidad,239
PCS-3842,2015-10-09,Vehículo sin placas visibles,648
VHT-1745,2020-10-17,No usar cinturón de seguridad,803
POJ-5273,2022-12-24,Vehículo sin placas visibles,846
POJ-5273,2021-08-15,Vehículo sin placas visibles,563
POJ-5273,2021-11-26,Circular con luces apagadas,795
POJ-5273,2021-10-21,No usar cinturón de seguridad,433
POJ-5273,2015-12-22,Vehículo sin placas visibles,362
WTS-4275,2024-08-17,Falta de seguro obligatorio,488
NQT-7488,2019-07-28,Uso de celular al conducir,395
NVL-4783,2023-11-20,Falta de seguro obligatorio,149
NVL-4783,2023-12-19,No portar licencia,502
NVL-4783,2019-06-16,Vehículo sin placas visibles,384
NVL-4783,2022-05-06,Vehículo sin placas visibles,424
KQI-0431,2018-02-15,Vehículo sin placas visibles,136
KQI-0431,2019-01-10,Estacionamiento indebido,715
KQI-0431,2017-12-05,Uso de celular al conducir,929
KQI-0431,2018-05-08,Revisión técnica vencida,525
KQY-7605,2021-09-08,Circular con luces apagadas,114
KQY-7605,2016-08-04,Exceso de velocidad,828
KQY-7605,2021-06-11,No respetar semáforo,840
NRR-5527,2016-09-19,Exceso de velocidad,435
NRR-5527,2022-11-28,Vehículo sin placas visibles,914
MJT-7468,2024-03-01,Falta de seguro obligatorio,854
MJT-7468,2023-04-27,No respetar semáforo,617
TPL-8102,2017-12-14,Revisión técnica vencida,905
KLG-1484,2024-01-10,No portar licencia,657
KLG-1484,2023-11-03,Vehículo sin placas visibles,993
KLG-1484,2019-03-02,Estacionamiento indebido,537
KLG-1484,2021-08-29,Circular con luces apagadas,268
LZJ-4520,2020-04-13,Vehículo sin placas visibles,595
LZJ-4520,2019-09-14,Uso de celular al conducir,313
GSL-9597,2022-02-10,No portar licencia,626
GSL-9597,2016-01-11,No usar cinturón de seguridad,895
GSL-9597,2016-06-09,Vehículo sin placas visibles,990
GSL-9597,2016-05-08,No usar cinturón de seguridad,506
AKA-0897,2021-12-23,Falta de seguro obligatorio,380
AKA-0897,2024-05-14,Vehículo sin placas visibles,564
AKA-0897,2019-08-26,Revisión técnica vencida,462
OGA-1226,2015-01-16,No usar cinturón de seguridad,147
OGA-1226,2022-06-06,Uso de celular al conducir,208
OGA-1226,2015-06-27,Falta de seguro obligatorio,337
OGA-1226,2017-03-25,Vehículo sin placas visibles,797
OGA-1226,2022-03-18,Uso de celular al conducir,794
PBB-2831,2019-05-19,No portar licencia,592
PBB-2831,2016-03-22,No usar cinturón de seguridad,907
PBB-2831,2022-08-03,Estacionamiento indebido,460
PBB-2831,2024-10-04,No usar cinturón de seguridad,510
CEC-9092,2022-07-30,Circular con luces apagadas,373
CEC-9092,2024-07-13,Vehículo sin placas visibles,149
CEC-9092,2023-08-06,Falta de seguro obligatorio,349
CEC-9092,2020-11-25,Circular con luces apagadas,839
CEC-9092,2016-07-28,Uso de celular al conducir,655
ICC-8848,2015-08-06,Uso de celular al conducir,862
ICC-8848,2020-11-30,Falta de seguro obligatorio,190
ICC-8848,2021-06-29,No portar licencia,834
FKV-9881,2015-06-29,Circular con luces apagadas,198
FKV-9881,2017-11-23,No respetar semáforo,517
FKV-9881,2018-06-17,No portar licencia,963
FKV-9881,2016-06-30,Revisión técnica vencida,208
FKV-9881,2019-09-11,No respetar semáforo,932
GBV-7390,2016-01-28,Uso de celular al conducir,143
OXP-7944,2022-12-23,Estacionamiento indebido,538
OXP-7944,2020-08-19,Revisión técnica vencida,302
OXP-7944,2021-08-02,Vehículo sin placas visibles,562
OXP-7944,2021-04-14,No usar cinturón de seguridad,303
NXT-4057,2022-08-17,Exceso de velocidad,737
NXT-4057,2016-11-04,No respetar semáforo,258
TUQ-2517,2022-11-19,Uso de celular al conducir,776
TUQ-2517,2022-04-10,No respetar semáforo,986
TUQ-2517,2017-05-12,Circular con luces apagadas,750
TUQ-2517,2020-09-02,No portar licencia,697
TUQ-2517,2022-08-24,Vehículo sin placas visibles,575
ANP-2148,2019-03-08,Revisión técnica vencida,837
ANP-2148,2016-06-25,Uso de celular al conducir,737
ANP-2148,2020-10-08,No respetar semáforo,720
NFL-6968,2016-03-26,Uso de celular al conducir,119
NFL-6968,2022-09-26,Revisión técnica vencida,643
YRN-5987,2021-04-09,Falta de seguro obligatorio,885
YRN-5987,2017-11-26,No respetar semáforo,924
YRN-5987,2023-02-17,Falta de seguro obligatorio,523
YRN-5987,2020-08-12,No portar licencia,989
YRN-5987,2024-01-15,No respetar semáforo,870
XTO-9263,2020-02-20,No respetar semáforo,624
XTO-9263,2018-04-05,Circular con luces apagadas,810
XTO-9263,2015-06-19,Estacionamiento indebido,685
XTO-9263,2015-02-24,Vehículo sin placas visibles,431
XTO-9263,2018-02-23,Uso de celular al conducir,101
CQN-6847,2015-02-23,Falta de seguro obligatorio,284
CQN-6847,2019-11-25,No respetar semáforo,785
CQN-6847,2018-03-15,No portar licencia,356
CQN-6847,2023-05-13,Uso de celular al conducir,379
ELD-6465,2015-10-01,Uso de celular al conducir,991
ELD-6465,2019-04-11,Circular con luces apagadas,354
ELD-6465,2024-02-12,Falta de seguro obligatorio,110
ELD-6465,2021-07-09,Vehículo sin placas visibles,452
TLX-1918,2022-11-28,No respetar semáforo,483
TLX-1918,2020-02-20,No respetar semáforo,442
WMC-2353,2019-08-21,Vehículo sin placas visibles,877
WMC-2353,2015-11-26,Estacionamiento indebido,640
WMC-2353,2020-09-15,Circular con luces apagadas,456
WMC-2353,2022-11-06,Circular con luces apagadas,830
WMC-2353,2016-04-17,Circular con luces apagadas,886
QIP-8989,2017-06-13,Uso de celular al conducir,898
QIP-8989,2020-04-19,No portar licencia,620
QIP-8989,2020-09-13,No usar cinturón de seguridad,954
QIP-8989,2015-10-25,Exceso de velocidad,481
QIP-8989,2016-05-08,Revisión técnica vencida,495
EVD-7972,2019-08-12,Uso de celular al conducir,822
TVX-2661,2019-12-11,Revisión técnica vencida,202
FOB-5106,2019-08-16,Revisión técnica vencida,384
SXW-0563,2023-04-13,No portar licencia,767
SXW-0563,2016-05-10,No respetar semáforo,970
SXW-0563,2022-05-22,No usar cinturón de seguridad,997
WYI-3235,2020-10-24,Circular con luces apagadas,554
WYI-3235,2018-11-14,Vehículo sin placas visibles,895
RMK-7789,2024-12-20,No portar licencia,347
RMK-7789,2021-05-04,Vehículo sin placas visibles,700
RMK-7789,2023-08-29,Revisión técnica vencida,992
RMK-7789,2020-08-22,Exceso de velocidad,549
RMK-7789,2021-07-02,No usar cinturón de seguridad,370
HON-9472,2016-06-29,Exceso de velocidad,358
WYH-4053,2024-04-25,No respetar semáforo,688
WYH-4053,2018-12-16,Uso de celular al conducir,622
WYH-4053,2018-07-13,No respetar semáforo,389
WYH-4053,2020-08-11,Falta de seguro obligatorio,520
WYH-4053,2021-04-24,Estacionamiento indebido,112
NXE-3402,2015-12-12,Exceso de velocidad,581
NXE-3402,2018-09-30,Estacionamiento indebido,555
AJN-7355,2019-10-28,Uso de celular al conducir,692
AJN-7355,2021-10-24,Falta de seguro obligatorio,142
UML-1249,2021-12-18,Circular con luces apagadas,910
UML-1249,2016-03-27,Circular con luces apagadas,643
KGI-9991,2016-06-22,Circular con luces apagadas,858
OBL-4622,2021-04-12,Revisión técnica vencida,485
OBL-4622,2021-08-18,Revisión técnica vencida,796
VYH-8233,2015-11-15,Uso de celular al conducir,279
VYH-8233,2017-02-12,No portar licencia,830
VYH-8233,2018-07-31,No respetar semáforo,854
BNQ-0497,2016-05-06,No usar cinturón de seguridad,581
BNQ-0497,2023-08-11,Exceso de velocidad,675
BNQ-0497,2021-08-20,No usar cinturón de seguridad,658
BNQ-0497,2015-07-24,No respetar semáforo,331
BNQ-0497,2021-12-13,Circular con luces apagadas,613
OHT-3902,2021-06-08,Uso de celular al conducir,693
OHT-3902,2015-08-17,No portar licencia,492
OHT-3902,2016-08-30,Falta de seguro obligatorio,334
OHT-3902,2015-03-12,Estacionamiento indebido,555
OHT-3902,2024-05-21,Circular con luces apagadas,213
MZI-6031,2015-07-23,No usar cinturón de seguridad,348
MZI-6031,2016-09-27,Revisión técnica vencida,242
MZI-6031,2016-09-22,Circular con luces apagadas,576
MZI-6031,2023-08-23,No usar cinturón de seguridad,159
PDW-9048,2017-04-06,No portar licencia,206
PDW-9048,2015-10-19,Vehículo sin placas visibles,806
CEC-8611,2022-08-23,Circular con luces apagadas,295
CEC-8611,2021-04-06,Vehículo sin placas visibles,506
FCJ-5525,2019-06-16,No respetar semáforo,393
FCJ-5525,2018-07-03,Circular con luces apagadas,350
FCJ-5525,2022-08-29,No respetar semáforo,284
FCJ-5525,2015-12-12,Exceso de velocidad,676
GNL-4603,2016-10-25,Circular con luces apagadas,787
PIU-9287,2021-01-04,Uso de celular al conducir,625
TWU-7076,2015-12-22,Uso de celular al conducir,218
TWU-7076,2024-07-22,No respetar semáforo,134
TWU-7076,2022-11-13,No respetar semáforo,687
TWU-7076,2024-05-01,Falta de seguro obligatorio,892
ESZ-7692,2024-07-04,No respetar semáforo,298
ESZ-7692,2020-10-21,Vehículo sin placas visibles,566
VNG-5522,2019-09-27,Vehículo sin placas visibles,455
VNG-5522,2021-12-04,No portar licencia,939
VNG-5522,2018-09-24,Circular con luces apagadas,688
VNG-5522,2015-05-19,Revisión técnica vencida,292
VNG-5522,2022-08-06,Revisión técnica vencida,756
QSG-3143,2024-09-29,Falta de seguro obligatorio,944
QSG-3143,2017-09-19,Vehículo sin placas visibles,867
QSG-3143,2016-12-07,Circular con luces apagadas,280
BYL-0497,2017-12-29,Circular con luces apagadas,483
BYL-0497,2020-11-19,Circular con luces apagadas,674
YTF-1080,2017-05-01,No usar cinturón de seguridad,570
LIR-6134,2024-12-30,Uso de celular al conducir,371
LIR-6134,2018-04-16,No usar cinturón de seguridad,933
LIR-6134,2021-07-08,Exceso de velocidad,126
LIR-6134,2017-06-12,Exceso de velocidad,576
WVN-0314,2019-05-28,Circular con luces apagadas,180
WVN-0314,2024-02-05,No respetar semáforo,798
WVN-0314,2017-10-24,No respetar semáforo,453
WVN-0314,2022-01-03,Vehículo sin placas visibles,721
WVN-0314,2023-05-06,No respetar semáforo,293
WXK-5999,2018-04-21,Estacionamiento indebido,334
WXK-5999,2020-03-14,Circular con luces apagadas,558
WXK-5999,2016-03-04,Exceso de velocidad,947
WXK-5999,2020-03-22,Circular con luces apagadas,844
WXK-5999,2016-05-16,No respetar semáforo,241
NMI-0292,2022-04-28,Exceso de velocidad,998
MYR-5524,2022-11-04,Falta de seguro obligatorio,842
MYR-5524,2022-08-24,Uso de celular al conducir,986
MYR-5524,2015-08-21,Estacionamiento indebido,620
MYR-5524,2019-08-29,Uso de celular al conducir,516
UWQ-4170,2021-03-18,Uso de celular al conducir,645
UWQ-4170,2017-02-16,No portar licencia,670
UWQ-4170,2019-02-19,Estacionamiento indebido,510
UWQ-4170,2020-08-13,Vehículo sin placas visibles,741
GEB-7251,2018-03-17,Uso de celular al conducir,632
GEB-7251,2024-11-17,No usar cinturón de seguridad,317
GEB-7251,2016-12-24,No usar cinturón de seguridad,204
GEB-7251,2022-02-20,Vehículo sin placas visibles,552
GEB-7251,2021-03-02,No respetar semáforo,336
HSU-9240,2017-10-20,Falta de seguro obligatorio,981
EAN-7211,2018-12-03,Vehículo sin placas visibles,330
EAN-7211,2017-07-01,Exceso de velocidad,264
EAN-7211,2018-07-16,Vehículo sin placas visibles,656
EAN-7211,2019-10-09,No portar licencia,399
EAN-7211,2023-11-10,No respetar semáforo,777
WFD-5589,2022-12-18,Uso de celular al conducir,417
WFD-5589,2019-03-08,Circular con luces apagadas,896
WFD-5589,2024-04-13,Vehículo sin placas visibles,774
WFD-5589,2023-07-03,Revisión técnica vencida,209
FQJ-7690,2017-01-11,Revisión técnica vencida,159
FQJ-7690,2015-06-01,Estacionamiento indebido,363
FQJ-7690,2022-12-30,Uso de celular al conducir,699
QGM-5784,2020-11-29,Revisión técnica vencida,155
QGM-5784,2022-11-16,Falta de seguro obligatorio,645
QGM-5784,2022-08-07,Revisión técnica vencida,408
QGM-5784,2018-01-26,No portar licencia,681
QGM-5784,2024-03-07,No usar cinturón de seguridad,800
MCQ-2015,2019-05-02,No portar licencia,971
MCQ-2015,2024-12-13,Exceso de velocidad,438
MCQ-2015,2023-09-04,Vehículo sin placas visibles,375
LOU-3022,2021-11-10,Uso de celular al conducir,553
LOU-3022,2017-08-30,No usar cinturón de seguridad,279
LOU-3022,2020-01-02,Vehículo sin placas visibles,279
LOU-3022,2015-04-22,Estacionamiento indebido,847
LOU-3022,2022-07-18,No respetar semáforo,620
WLB-1979,2023-04-01,Vehículo sin placas visibles,995
WLB-1979,2015-03-09,Circular con luces apagadas,345
IZE-0039,2017-08-12,Uso de celular al conducir,369
IZE-0039,2017-03-31,Revisión técnica vencida,487
IZE-0039,2021-04-23,Uso de celular al conducir,306
IZE-0039,2018-05-21,Exceso de velocidad,833
PLC-3395,2018-12-13,Circular con luces apagadas,867
PLC-3395,2016-04-28,Falta de seguro obligatorio,707
PLC-3395,2021-07-08,Estacionamiento indebido,706
WNX-8292,2020-05-01,Exceso de velocidad,659
WNX-8292,2015-04-01,No portar licencia,262
GAI-0311,2021-03-13,Uso de celular al conducir,137
GAI-0311,2024-01-20,Falta de seguro obligatorio,181
GAI-0311,2024-07-03,Estacionamiento indebido,259
OTY-1652,2020-04-05,No portar licencia,877
OTY-1652,2017-10-01,Falta de seguro obligatorio,105
OTY-1652,2017-05-18,Circular con luces apagadas,383
OTY-1652,2021-06-01,No portar licencia,636
OTY-1652,2016-06-13,Revisión técnica vencida,668
CGI-2229,2018-09-16,Revisión técnica vencida,692
KZU-4144,2018-10-28,No respetar semáforo,141
AMY-3978,2023-01-21,Vehículo sin placas visibles,981
AMY-3978,2024-05-01,No portar licencia,650
AMY-3978,2016-09-20,No respetar semáforo,366
AMY-3978,2019-08-19,Uso de celular al conducir,808
AMY-3978,2020-10-05,Revisión técnica vencida,199
AHM-9757,2017-08-20,Falta de seguro obligatorio,354
AHM-9757,2015-10-31,No usar cinturón de seguridad,642
AHM-9757,2018-07-25,Uso de celular al conducir,539
AHM-9757,2024-10-20,Estacionamiento indebido,743
AHM-9757,2023-05-29,No portar licencia,642
LUB-9539,2024-07-31,Circular con luces apagadas,767
LUB-9539,2018-01-25,Circular con luces apagadas,704
LUB-9539,2016-06-23,Uso de celular al conducir,728
LUB-9539,2015-07-03,No usar cinturón de seguridad,277
LUB-9539,2021-12-29,Exceso de velocidad,463
FWD-4926,2022-07-07,Falta de seguro obligatorio,324
FWD-4926,2019-09-28,Estacionamiento indebido,352
RBU-0518,2021-02-12,No respetar semáforo,616
RBU-0518,2022-02-16,No portar licencia,803
CPJ-4784,2017-08-31,Uso de celular al conducir,409
CPJ-4784,2022-05-20,Revisión técnica vencida,934
CPJ-4784,2020-02-02,Estacionamiento indebido,986
CPJ-4784,2017-12-19,No respetar semáforo,419
TPB-7866,2024-03-08,Exceso de velocidad,789
TPB-7866,2024-07-03,Exceso de velocidad,848
TPB-7866,2020-06-16,Vehículo sin placas visibles,240
TPB-7866,2023-10-18,No respetar semáforo,133
CZD-7744,2020-01-21,Circular con luces apagadas,255
KJM-5187,2023-06-15,Exceso de velocidad,725
IIH-2484,2024-06-03,No usar cinturón de seguridad,865
IIH-2484,2016-07-08,Exceso de velocidad,663
IIH-2484,2021-11-15,Circular con luces apagadas,785
IIH-2484,2020-05-26,Revisión técnica vencida,192
JQV-1313,2015-10-07,Falta de seguro obligatorio,827
JQV-1313,2022-07-24,Exceso de velocidad,276
JQV-1313,2016-06-10,Falta de seguro obligatorio,948
JQV-1313,2016-09-05,Falta de seguro obligatorio,255
JQV-1313,2019-10-05,Circular con luces apagadas,109
AND-5689,2018-05-05,Falta de seguro obligatorio,216
AND-5689,2023-03-24,Vehículo sin placas visibles,423
AND-5689,2016-10-20,No respetar semáforo,935
AND-5689,2020-03-25,Uso de celular al conducir,736
AND-5689,2022-08-12,Exceso de velocidad,691
ESJ-1253,2022-12-14,Circular con luces apagadas,665
ESJ-1253,2016-02-13,Uso de celular al conducir,835
ESJ-1253,2016-12-26,Uso de celular al conducir,533
EUJ-0096,2024-12-30,No portar licencia,146
EUJ-0096,2016-08-27,Vehículo sin placas visibles,622
KWI-1181,2021-05-13,Estacionamiento indebido,788
KWI-1181,2021-04-02,No respetar semáforo,853
KWI-1181,2023-11-01,Revisión técnica vencida,105
KWI-1181,2020-03-23,No respetar semáforo,756
KWI-1181,2016-05-02,Circular con luces apagadas,525
QNJ-6605,2017-08-07,No portar licencia,343
QNJ-6605,2020-08-29,Circular con luces apagadas,979
BLU-8867,2022-12-31,No usar cinturón de seguridad,861
BLU-8867,2017-07-31,Exceso de velocidad,894
BLU-8867,2018-06-16,Exceso de velocidad,762
BLU-8867,2023-03-31,Uso de celular al conducir,324
BLU-8867,2019-08-31,No portar licencia,178
SAP-0349,2018-03-16,No usar cinturón de seguridad,463
SAP-0349,2019-05-23,No respetar semáforo,597
SAP-0349,2018-04-02,Exceso de velocidad,220
SAP-0349,2020-08-06,Revisión técnica vencida,778
KRM-7219,2018-07-21,No usar cinturón de seguridad,977
KRM-7219,2022-02-03,Falta de seguro obligatorio,948
UMJ-1772,2021-04-17,No respetar semáforo,983
UMJ-1772,2019-11-13,No portar licencia,870
UMJ-1772,2019-10-05,Uso de celular al conducir,535
UMJ-1772,2019-09-19,Estacionamiento indebido,473
UMJ-1772,2016-10-16,Revisión técnica vencida,119
LJJ-7468,2018-11-18,No portar licencia,524
LJJ-7468,2015-04-05,Uso de celular al conducir,285
LJJ-7468,2020-10-06,Vehículo sin placas visibles,492
LJJ-7468,2019-03-23,Uso de celular al conducir,851
CGP-0184,2015-01-12,No portar licencia,783
CGP-0184,2021-10-28,Exceso de velocidad,216
CGP-0184,2022-04-28,No usar cinturón de seguridad,192
DNC-5309,2015-02-04,Exceso de velocidad,954
DNC-5309,2018-09-01,Estacionamiento indebido,363
DNC-5309,2022-07-04,Vehículo sin placas visibles,988
STP-4655,2019-09-02,Circular con luces apagadas,734
STP-4655,2015-12-08,Vehículo sin placas visibles,804
EUZ-7624,2022-12-19,No usar cinturón de seguridad,881
NNP-0067,2022-06-17,Uso de celular al conducir,894
NNP-0067,2015-10-10,Estacionamiento indebido,405
NNP-0067,2021-09-13,Revisión técnica vencida,986
NNP-0067,2023-02-07,Circular con luces apagadas,515
NNP-0067,2022-07-07,No portar licencia,414
GEL-2721,2018-06-29,Revisión técnica vencida,933
GEL-2721,2024-09-01,Falta de seguro obligatorio,242
GEL-2721,2024-03-20,No respetar semáforo,708
GEL-2721,2018-07-17,Revisión técnica vencida,208
GEL-2721,2022-03-20,No portar licencia,860
MHG-8730,2020-10-19,Estacionamiento indebido,430
MHG-8730,2019-01-21,Estacionamiento indebido,125
MHG-8730,2020-04-23,No respetar semáforo,254
EOX-4474,2015-01-30,Revisión técnica vencida,669
EOX-4474,2016-10-26,Estacionamiento indebido,512
ZKE-1391,2016-06-07,Uso de celular al conducir,416
ZKE-1391,2015-11-26,Revisión técnica vencida,908
ZKE-1391,2023-09-18,No respetar semáforo,329
ZKE-1391,2019-10-26,Revisión técnica vencida,407
ZKE-1391,2017-07-02,No usar cinturón de seguridad,337
EBV-6427,2017-10-30,Estacionamiento indebido,700
EBV-6427,2017-01-12,No portar licencia,735
EBV-6427,2015-01-13,Estacionamiento indebido,709
EBV-6427,2018-09-24,Exceso de velocidad,998
EBV-6427,2019-05-22,No portar licencia,176
AAI-9757,2015-04-28,No respetar semáforo,651
AAI-9757,2016-09-24,No portar licencia,991
AAI-9757,2017-04-12,Vehículo sin placas visibles,371
AAI-9757,2021-02-11,No usar cinturón de seguridad,366
