Placa,Fecha,Descripcion,Monto
GEU-2212,2023-01-31,No portar licencia,379
GEU-2212,2023-06-07,Exceso de velocidad,269
GEU-2212,2024-09-15,Circular con luces apagadas,347
GEU-2212,2022-10-11,Falta de seguro obligatorio,982
GEU-2212,2017-07-25,Exceso de velocidad,435
ZMJ-8905,2023-05-10,Estacionamiento indebido,361
ZMJ-8905,2024-05-29,No portar licencia,638
ZMJ-8905,2021-08-21,Estacionamiento indebido,561
QCW-5237,2016-12-01,Uso de celular al conducir,340
TXR-0424,2022-09-09,No respetar semáforo,548
TXR-0424,2022-03-18,No portar licencia,631
TXR-0424,2022-09-19,Exceso de velocidad,562
TXR-0424,2024-01-20,Vehículo sin placas visibles,305
UMM-2564,2023-12-02,No portar licencia,193
UMM-2564,2015-11-27,Revisión técnica vencida,879
DBC-3221,2018-10-28,Circular con luces apagadas,396
DBC-3221,2023-01-17,No respetar semáforo,330
DBC-3221,2024-07-11,No portar licencia,725
BUK-2064,2023-06-14,Revisión técnica vencida,173
BUK-2064,2021-01-20,Uso de celular al conducir,499
BUK-2064,2018-03-26,No respetar semáforo,475
BUK-2064,2024-07-21,Revisión técnica vencida,959
TJO-9388,2016-02-26,No respetar semáforo,712
BLB-5252,2016-08-14,Estacionamiento indebido,214
BLB-5252,2019-03-12,Estacionamiento indebido,331
VDQ-7876,2019-09-19,No portar licencia,644
VDQ-7876,2020-12-06,No portar licencia,261
LLB-2740,2016-08-13,Exceso de velocidad,612
LLB-2740,2016-12-13,No portar licencia,640
LLB-2740,2016-07-15,Exceso de velocidad,274
LLB-2740,2016-07-04,Vehículo sin placas visibles,432
XUU-5851,2015-02-12,No respetar semáforo,381
ZCF-9835,2024-03-24,No respetar semáforo,881
WIR-5836,2022-05-25,Estacionamiento indebido,818
MCU-1108,2020-10-17,No portar licencia,789
MCU-1108,2017-06-16,No usar cinturón de seguridad,169
MCU-1108,2023-07-10,Circular con luces apagadas,178
WLF-0047,2020-11-29,Uso de celular al conducir,693
WLF-0047,2015-01-14,Falta de seguro obligatorio,154
WLF-0047,2016-05-16,Uso de celular al conducir,520
WLF-0047,2015-03-31,No usar cinturón de seguridad,501
WLF-0047,2017-10-28,Revisión técnica vencida,303
WXK-3237,2019-07-11,Vehículo sin placas visibles,599
WXK-3237,2015-08-14,Circular con luces apagadas,395
WXK-3237,2021-02-15,No usar cinturón de seguridad,281
GGZ-3568,2019-05-10,No usar cinturón de seguridad,637
GGZ-3568,2019-10-06,No usar cinturón de seguridad,213
GGZ-3568,2016-08-31,Estacionamiento indebido,570
BZP-0202,2015-08-26,Falta de seguro obligatorio,729
BZP-0202,2023-06-19,Falta de seguro obligatorio,399
BZP-0202,2023-05-23,No portar licencia,328
BZP-0202,2023-02-25,Estacionamiento indebido,125
BZP-0202,2020-05-05,Estacionamiento indebido,496
NAI-6436,2020-10-21,Estacionamiento indebido,799
PSV-0195,2017-10-23,Estacionamiento indebido,759
PSV-0195,2015-12-18,No usar cinturón de seguridad,679
PSV-0195,2024-07-20,No portar licencia,750
PSV-0195,2017-09-05,Exceso de velocidad,742
JYB-6879,2022-05-27,No respetar semáforo,555
JYB-6879,2021-12-30,No respetar semáforo,581
UMX-1295,2021-08-31,No respetar semáforo,303
UMX-1295,2020-08-07,Exceso de velocidad,785
UMX-1295,2016-11-26,Uso de celular al conducir,236
UMX-1295,2019-04-24,No respetar semáforo,398
INE-2375,2021-01-03,Exceso de velocidad,448
INE-2375,2024-12-10,Uso de celular al conducir,511
INE-2375,2018-08-19,Exceso de velocidad,815
BJF-5085,2023-11-25,No usar cinturón de seguridad,833
IUG-1067,2021-02-14,Revisión técnica vencida,924
IUG-1067,2017-02-28,Falta de seguro obligatorio,969
AAG-9081,2019-02-22,No respetar semáforo,212
AAG-9081,2015-10-22,Falta de seguro obligatorio,768
AAG-9081,2015-04-26,Falta de seguro obligatorio,217
AAG-9081,2020-07-24,Uso de celular al conducir,682
AAG-9081,2021-01-12,Estacionamiento indebido,259
UXV-7703,2017-12-10,Exceso de velocidad,510
UXV-7703,2024-05-18,Circular con luces apagadas,443
UXV-7703,2022-03-12,No usar cinturón de seguridad,207
UXV-7703,2016-04-15,Estacionamiento indebido,476
PQA-8663,2017-08-02,Uso de celular al conducir,240
PQA-8663,2019-01-28,Estacionamiento indebido,842
PQA-8663,2015-11-24,Exceso de velocidad,487
PQA-8663,2022-06-24,Falta de seguro obligatorio,996
PQA-8663,2015-12-11,Revisión técnica vencida,670
CYC-8551,2022-03-20,Exceso de velocidad,828
CYC-8551,2022-09-03,Vehículo sin placas visibles,150
NHH-8353,2021-08-09,No portar licencia,871
NHH-8353,2020-07-12,Revisión técnica vencida,679
NHH-8353,2016-11-21,Circular con luces apagadas,594
CNU-2096,2022-05-04,Revisión técnica vencida,546
CNU-2096,2022-12-28,Falta de seguro obligatorio,640
CNU-2096,2020-06-14,Revisión técnica vencida,979
CNU-2096,2016-09-20,No usar cinturón de seguridad,598
URQ-8462,2021-10-19,No portar licencia,159
ZGA-8709,2016-05-09,Vehículo sin placas visibles,963
ZGA-8709,2016-05-06,Estacionamiento indebido,167
ZGA-8709,2015-06-07,No respetar semáforo,339
ZGA-8709,2021-04-30,Revisión técnica vencida,708
ZGA-8709,2021-09-23,Estacionamiento indebido,851
SWW-1673,2024-05-14,Revisión técnica vencida,756
SWW-1673,2023-11-26,Uso de celular al conducir,174
SWW-1673,2019-01-01,No usar cinturón de seguridad,911
SWW-1673,2018-06-30,Exceso de velocidad,870
DJV-5471,2024-03-04,No portar licencia,555
DJV-5471,2023-05-03,Estacionamiento indebido,559
DJV-5471,2022-09-12,Estacionamiento indebido,408
EBV-6975,2021-08-06,Estacionamiento indebido,369
EBV-6975,2020-07-22,Uso de celular al conducir,880
EBV-6975,2016-02-16,Revisión técnica vencida,879
YDQ-0915,2024-11-27,No portar licencia,567
YDQ-0915,2016-04-25,Uso de celular al conducir,337
DUN-7801,2019-08-05,No usar cinturón de seguridad,206
DUN-7801,2019-03-27,Estacionamiento indebido,584
DUN-7801,2024-04-16,Estacionamiento indebido,968
LKY-3031,2020-05-17,Falta de seguro obligatorio,834
LKY-3031,2023-09-21,Revisión técnica vencida,958
APQ-6907,2017-12-07,No portar licencia,787
APQ-6907,2022-06-10,Circular con luces apagadas,160
JGZ-9709,2015-02-21,Circular con luces apagadas,825
JGZ-9709,2022-04-15,No usar cinturón de seguridad,667
YSD-9018,2024-01-03,No usar cinturón de seguridad,165
YSD-9018,2020-08-15,No usar cinturón de seguridad,591
YSD-9018,2024-01-11,Falta de seguro obligatorio,660
ENK-5296,2020-09-18,No usar cinturón de seguridad,968
ENK-5296,2017-06-02,No respetar semáforo,681
EBP-5173,2017-06-08,No usar cinturón de seguridad,345
EBP-5173,2021-11-13,Revisión técnica vencida,339
EBP-5173,2022-05-01,No portar licencia,661
LMM-9883,2020-06-05,Revisión técnica vencida,364
LMM-9883,2024-07-04,Exceso de velocidad,615
LMM-9883,2016-01-31,Uso de celular al conducir,927
LMM-9883,2019-08-31,Vehículo sin placas visibles,525
LMM-9883,2019-09-27,Falta de seguro obligatorio,401
QZB-0639,2015-06-11,Vehículo sin placas visibles,938
QZB-0639,2021-12-21,No portar licencia,891
QZB-0639,2015-08-24,Exceso de velocidad,717
JQX-5116,2022-01-12,Circular con luces apagadas,947
JQX-5116,2021-07-17,Exceso de velocidad,823
JQX-5116,2019-12-04,No usar cinturón de seguridad,539
JQX-5116,2019-11-18,No portar licencia,773
JQX-5116,2016-02-05,Uso de celular al conducir,561
YSU-2405,2021-10-21,No respetar semáforo,475
YSU-2405,2015-03-26,Uso de celular al conducir,109
YSU-2405,2017-08-28,No respetar semáforo,468
SVG-8547,2022-10-14,No usar cinturón de seguridad,354
SVG-8547,2020-06-20,Circular con luces apagadas,866
SVG-8547,2019-04-06,Circular con luces apagadas,237
SVG-8547,2016-01-26,No portar licencia,807
SVG-8547,2021-06-09,Circular con luces apagadas,125
OSI-6432,2019-08-25,No respetar semáforo,110
OSI-6432,2021-05-11,No usar cinturón de seguridad,883
OSI-6432,2019-02-03,No respetar semáforo,671
OSI-6432,2024-04-22,Revisión técnica vencida,948
DFI-0369,2018-02-19,No portar licencia,413
DFI-0369,2021-10-14,No respetar semáforo,642
DFI-0369,2023-01-25,Exceso de velocidad,253
DFI-0369,2023-11-17,Estacionamiento indebido,925
BKJ-9574,2022-08-19,Falta de seguro obligatorio,447
BKJ-9574,2019-07-09,Exceso de velocidad,361
BKJ-9574,2024-08-21,Uso de celular al conducir,566
BKJ-9574,2021-09-02,Revisión técnica vencida,306
LML-8239,2020-07-09,Uso de celular al conducir,594
HXD-0374,2015-09-18,No usar cinturón de seguridad,342
HXD-0374,2018-03-01,Vehículo sin placas visibles,828
HXD-0374,2018-05-29,Circular con luces apagadas,997
HXD-0374,2019-11-08,No usar cinturón de seguridad,911
HXD-0374,2024-01-01,Exceso de velocidad,988
LZC-5856,2015-12-25,Revisión técnica vencida,313
SXU-5766,2023-04-17,Uso de celular al conducir,385
SXU-5766,2023-11-13,Uso de celular al conducir,341
SXU-5766,2024-06-07,No usar cinturón de seguridad,293
SXU-5766,2023-11-23,Circular con luces apagadas,854
SXU-5766,2017-07-26,Exceso de velocidad,740
GRV-8261,2015-07-05,No portar licencia,664
AMR-3359,2021-12-04,Revisión técnica vencida,911
AMR-3359,2023-04-27,No usar cinturón de seguridad,593
AMR-3359,2021-03-24,Circular con luces apagadas,817
TFE-9908,2018-06-10,Uso de celular al conducir,951
TFE-9908,2020-11-27,Exceso de velocidad,751
TFE-9908,2016-04-26,No respetar semáforo,396
TFE-9908,2017-02-06,Circular con luces apagadas,940
OOD-1450,2017-04-01,Revisión técnica vencida,128
OOD-1450,2023-03-03,Estacionamiento indebido,208
OOD-1450,2021-09-05,Falta de seguro obligatorio,833
OOD-1450,2024-03-15,Vehículo sin placas visibles,185
CYB-7271,2019-05-14,No respetar semáforo,995
TSC-7154,2016-05-04,Estacionamiento indebido,509
TSC-7154,2021-10-04,Circular con luces apagadas,656
TSC-7154,2021-05-15,Circular con luces apagadas,814
YWT-3356,2016-12-20,Vehículo sin placas visibles,882
YWT-3356,2023-04-17,Estacionamiento indebido,830
YWT-3356,2022-10-16,Estacionamiento indebido,409
FPY-0223,2019-05-28,Estacionamiento indebido,483
FPY-0223,2021-06-16,Estacionamiento indebido,170
UUN-4335,2021-05-18,Vehículo sin placas visibles,192
UUN-4335,2019-07-22,No usar cinturón de seguridad,221
UUN-4335,2022-01-30,No usar cinturón de seguridad,903
CJL-1357,2021-05-01,Circular con luces apagadas,181
CJL-1357,2019-03-12,Exceso de velocidad,394
CJL-1357,2019-10-06,No usar cinturón de seguridad,433
CJL-1357,2021-03-03,No usar cinturón de seguridad,696
CJL-1357,2023-03-23,Uso de celular al conducir,931
XDH-3560,2018-01-21,Uso de celular al conducir,903
ZAY-2650,2019-01-06,Revisión técnica vencida,766
ZAY-2650,2018-02-15,Revisión técnica vencida,904
ZAY-2650,2016-02-24,Circular con luces apagadas,749
SFN-3522,2018-04-24,No usar cinturón de seguridad,526
SFN-3522,2015-08-29,Estacionamiento indebido,648
DHC-5034,2016-01-14,Falta de seguro obligatorio,821
DHC-5034,2021-08-14,Revisión técnica vencida,175
DHC-5034,2020-07-03,Falta de seguro obligatorio,206
DHC-5034,2020-10-05,Estacionamiento indebido,339
DHC-5034,2018-04-05,Exceso de velocidad,941
LEP-1938,2019-10-13,Uso de celular al conducir,926
LEP-1938,2018-03-04,Falta de seguro obligatorio,380
JSE-1575,2015-06-09,Exceso de velocidad,604
JSE-1575,2015-07-15,No usar cinturón de seguridad,743
JSE-1575,2019-03-26,No portar licencia,770
JSE-1575,2016-02-18,Vehículo sin placas visibles,780
JSE-1575,2019-02-21,No usar cinturón de seguridad,332
ZIK-5109,2017-06-08,Vehículo sin placas visibles,406
ZIK-5109,2022-01-03,Falta de seguro obligatorio,151
ZIK-5109,2019-09-10,Uso de celular al conducir,152
ZIK-5109,2019-03-16,No respetar semáforo,232
ZTF-7929,2019-09-29,Estacionamiento indebido,541
ZTF-7929,2017-01-02,No respetar semáforo,634
ANA-2014,2015-01-12,No respetar semáforo,382
ANA-2014,2024-03-05,Exceso de velocidad,404
ANA-2014,2022-05-12,Falta de seguro obligatorio,145
UQJ-9496,2021-11-04,Falta de seguro obligatorio,840
REJ-9717,2024-01-27,Uso de celular al conducir,966
REJ-9717,2024-10-02,Uso de celular al conducir,706
EII-2724,2015-11-13,Estacionamiento indebido,384
EII-2724,2016-04-22,Exceso de velocidad,409
EII-2724,2018-09-18,Uso de celular al conducir,196
EII-2724,2017-12-14,No usar cinturón de seguridad,972
OIO-9753,2015-01-12,Falta de seguro obligatorio,453
OIO-9753,2021-04-08,Revisión técnica vencida,987
OIO-9753,2022-02-10,No portar licencia,942
OIO-9753,2019-08-28,Estacionamiento indebido,282
OIO-9753,2022-12-05,Falta de seguro obligatorio,138
VKL-5001,2024-04-05,No respetar semáforo,681
VKL-5001,2022-08-08,No respetar semáforo,269
GAF-6823,2021-02-21,Estacionamiento indebido,170
GAF-6823,2024-01-25,No usar cinturón de seguridad,701
GAF-6823,2022-05-19,No portar licencia,346
GAF-6823,2022-06-23,No respetar semáforo,466
GAF-6823,2015-02-09,Revisión técnica vencida,772
CCS-9153,2021-04-01,Uso de celular al conducir,261
CCS-9153,2021-04-12,Falta de seguro obligatorio,853
XVA-1139,2016-06-20,Uso de celular al conducir,181
AAG-4057,2018-04-25,No respetar semáforo,133
AAG-4057,2020-12-05,No usar cinturón de seguridad,595
AAG-4057,2019-06-13,Uso de celular al conducir,664
AAG-4057,2022-01-25,Exceso de velocidad,265
AAG-4057,2016-06-24,Vehículo sin placas visibles,482
TOU-1303,2019-11-16,Vehículo sin placas visibles,259
TOU-1303,2019-02-05,Revisión técnica vencida,680
TOU-1303,2022-08-16,No portar licencia,780
KKW-5362,2024-07-03,Falta de seguro obligatorio,375
KKW-5362,2016-07-12,Uso de celular al conducir,173
KKW-5362,2023-06-14,No portar licencia,261
KEL-5218,2019-09-07,Vehículo sin placas visibles,399
KEL-5218,2020-12-28,Falta de seguro obligatorio,511
XQD-4856,2022-09-30,Circular con luces apagadas,160
XQD-4856,2017-01-02,Exceso de velocidad,895
PDX-3183,2016-02-05,Estacionamiento indebido,855
PDX-3183,2020-04-09,No portar licencia,207
PDX-3183,2022-03-13,No respetar semáforo,220
VKU-3017,2016-05-02,Estacionamiento indebido,901
VKU-3017,2015-08-06,Revisión técnica vencida,459
VKU-3017,2016-01-11,No usar cinturón de seguridad,150
VKU-3017,2023-10-31,No respetar semáforo,158
VKU-3017,2021-10-11,Vehículo sin placas visibles,646
COY-7487,2022-07-17,No respetar semáforo,924
BFR-8906,2022-06-30,No usar cinturón de seguridad,871
RTY-6114,2022-06-13,Uso de celular al conducir,736
RTY-6114,2024-06-03,No portar licencia,640
RTY-6114,2017-08-03,Circular con luces apagadas,507
RTY-6114,2022-01-31,No usar cinturón de seguridad,336
KPQ-7427,2024-03-26,Estacionamiento indebido,706
KPQ-7427,2024-11-01,Uso de celular al conducir,294
KPQ-7427,2022-04-18,Revisión técnica vencida,580
ADJ-0114,2023-12-28,Revisión técnica vencida,496
ADJ-0114,2024-12-29,Vehículo sin placas visibles,688
ADJ-0114,2021-09-24,Vehículo sin placas visibles,495
OSC-3993,2024-05-12,No usar cinturón de seguridad,371
OSC-3993,2018-08-28,Falta de seguro obligatorio,505
OSC-3993,2015-02-19,No portar licencia,113
OSC-3993,2024-06-14,Falta de seguro obligatorio,626
OSC-3993,2017-07-15,Estacionamiento indebido,378
OXG-9510,2024-11-06,Falta de seguro obligatorio,377
OXG-9510,2020-06-17,Uso de celular al conducir,792
OXG-9510,2020-09-05,Circular con luces apagadas,296
OXG-9510,2016-12-18,Falta de seguro obligatorio,449
OXG-9510,2015-12-28,No portar licencia,786
HES-4612,2022-10-01,Uso de celular al conducir,855
HES-4612,2017-07-10,Exceso de velocidad,663
RPF-1727,2024-03-12,No usar cinturón de seguridad,588
RPF-1727,2016-08-14,Estacionamiento indebido,547
EHL-3156,2018-08-17,Circular con luces apagadas,443
EAH-2409,2016-10-13,Uso de celular al conducir,858
EAH-2409,2020-10-30,Vehículo sin placas visibles,702
EAH-2409,2017-09-26,Falta de seguro obligatorio,192
EAH-2409,2022-05-04,Falta de seguro obligatorio,104
KJP-2496,2018-08-20,Vehículo sin placas visibles,986
HQL-7611,2017-07-27,No portar licencia,255
HQL-7611,2020-02-09,Vehículo sin placas visibles,691
ZOQ-5548,2022-10-10,Uso de celular al conducir,424
OBJ-3225,2022-02-07,Falta de seguro obligatorio,766
OBJ-3225,2023-06-12,No portar licencia,470
QYO-9951,2015-03-14,Falta de seguro obligatorio,693
XSR-9416,2016-01-25,Circular con luces apagadas,590
XSR-9416,2018-06-16,Vehículo sin placas visibles,600
XSR-9416,2020-05-13,Exceso de velocidad,703
ZWU-1429,2023-04-10,Circular con luces apagadas,580
ZWU-1429,2015-03-05,Circular con luces apagadas,442
ZWU-1429,2016-10-23,Falta de seguro obligatorio,638
BCP-6486,2017-09-15,Revisión técnica vencida,621
BCP-6486,2023-07-22,Vehículo sin placas visibles,824
BCP-6486,2019-12-29,Uso de celular al conducir,572
OOY-9861,2017-06-09,Vehículo sin placas visibles,199
OOY-9861,2017-09-26,Circular con luces apagadas,612
OOY-9861,2020-01-12,Revisión técnica vencida,225
OOY-9861,2022-12-31,Exceso de velocidad,175
ZBW-5581,2023-01-11,No respetar semáforo,295
KLG-4248,2022-03-28,Vehículo sin placas visibles,244
QNR-5913,2021-09-08,No portar licencia,947
QNR-5913,2023-03-23,Estacionamiento indebido,607
QNR-5913,2024-09-11,Vehículo sin placas visibles,679
QNR-5913,2017-11-18,No portar licencia,631
QNR-5913,2017-12-11,Falta de seguro obligatorio,423
MXF-6824,2016-07-05,No portar licencia,178
MXF-6824,2024-07-30,Revisión técnica vencida,190
RCS-9696,2018-11-22,Circular con luces apagadas,611
RCS-9696,2022-03-20,No respetar semáforo,226
RCS-9696,2017-01-18,Vehículo sin placas visibles,776
RCS-9696,2023-11-09,No portar licencia,145
GES-9289,2022-08-11,Revisión técnica vencida,647
GES-9289,2016-05-09,No usar cinturón de seguridad,292
GES-9289,2023-05-29,No usar cinturón de seguridad,228
GES-9289,2016-06-26,Circular con luces apagadas,251
GES-9289,2020-02-04,No portar licencia,843
DGD-4729,2018-01-15,No portar licencia,995
DGD-4729,2024-01-13,Revisión técnica vencida,221
DGD-4729,2020-08-01,No usar cinturón de seguridad,860
BLK-5433,2018-05-06,No respetar semáforo,371
OHU-9600,2021-11-27,No respetar semáforo,982
OHU-9600,2024-04-13,No respetar semáforo,938
OHU-9600,2016-09-06,Revisión técnica vencida,212
OSU-8069,2023-05-23,Revisión técnica vencida,728
OSU-8069,2024-04-18,No portar licencia,381
OSU-8069,2018-11-02,No usar cinturón de seguridad,950
JSG-9163,2021-06-16,Falta de seguro obligatorio,479
BQS-5077,2020-08-05,No respetar semáforo,545
BQS-5077,2015-04-07,No respetar semáforo,827
BQS-5077,2016-10-09,Estacionamiento indebido,549
BQS-5077,2015-05-06,Falta de seguro obligatorio,696
BQS-5077,2023-12-25,No portar licencia,570
VJW-1334,2021-01-23,No portar licencia,403
EUA-3123,2016-08-09,No respetar semáforo,490
EUA-3123,2018-10-30,Falta de seguro obligatorio,136
EUA-3123,2024-09-03,Exceso de velocidad,827
MIR-0078,2023-02-21,No respetar semáforo,266
MIR-0078,2020-11-28,Estacionamiento indebido,507
MIR-0078,2016-10-21,Vehículo sin placas visibles,804
CWW-5043,2019-04-06,No portar licencia,121
SCM-5022,2023-12-08,No usar cinturón de seguridad,744
ZCP-7158,2023-04-24,Revisión técnica vencida,673
RNY-5349,2017-08-14,Uso de celular al conducir,451
WHG-2557,2020-08-29,No usar cinturón de seguridad,209
WHG-2557,2020-05-28,No usar cinturón de seguridad,423
WHG-2557,2021-03-18,No respetar semáforo,282
NND-8191,2021-07-22,Vehículo sin placas visibles,660
NND-8191,2023-09-25,Circular con luces apagadas,317
NND-8191,2019-05-15,No usar cinturón de seguridad,726
NND-8191,2022-01-06,No portar licencia,996
NND-8191,2019-06-02,Uso de celular al conducir,972
ZHA-1991,2022-03-30,No portar licencia,402
ZHA-1991,2022-11-07,Estacionamiento indebido,420
ZHA-1991,2018-02-05,Uso de celular al conducir,368
ZHA-1991,2018-12-09,Uso de celular al conducir,840
ZHA-1991,2017-08-19,Estacionamiento indebido,149
QKR-6768,2023-07-17,Uso de celular al conducir,696
QKR-6768,2023-10-19,Estacionamiento indebido,272
QKR-6768,2024-06-03,No portar licencia,751
QKR-6768,2018-12-04,Revisión técnica vencida,349
PAS-0534,2020-06-21,No respetar semáforo,769
PAS-0534,2016-03-08,Exceso de velocidad,532
RTX-3766,2017-02-21,Exceso de velocidad,609
RTX-3766,2018-10-17,Falta de seguro obligatorio,878
RTX-3766,2023-08-08,No portar licencia,687
WFE-7887,2017-05-03,Falta de seguro obligatorio,930
WFE-7887,2022-09-21,Uso de celular al conducir,264
WFE-7887,2017-09-14,No respetar semáforo,564
WFE-7887,2017-04-24,Falta de seguro obligatorio,570
WFE-7887,2020-08-25,Estacionamiento indebido,669
EQE-6159,2020-04-03,No usar cinturón de seguridad,165
EQE-6159,2019-11-09,Exceso de velocidad,500
VNR-0299,2023-12-13,Estacionamiento indebido,343
VNR-0299,2020-08-29,No portar licencia,680
XNU-8960,2015-12-15,No usar cinturón de seguridad,259
XNU-8960,2016-08-26,Uso de celular al conducir,852
XNU-8960,2023-01-19,Vehículo sin placas visibles,410
XNU-8960,2021-12-12,Circular con luces apagadas,879
XNU-8960,2021-10-24,Exceso de velocidad,559
DBP-5300,2024-01-16,Vehículo sin placas visibles,247
DBP-5300,2023-09-13,Circular con luces apagadas,389
DBP-5300,2021-12-03,Exceso de velocidad,727
DBP-5300,2017-10-29,No portar licencia,575
DBP-5300,2023-02-24,Falta de seguro obligatorio,176
WNW-6551,2020-06-10,No respetar semáforo,758
WNW-6551,2023-01-04,Vehículo sin placas visibles,499
WNW-6551,2024-09-17,No portar licencia,797
WNW-6551,2018-06-19,Uso de celular al conducir,567
WNW-6551,2016-05-10,Circular con luces apagadas,282
CYM-0379,2019-01-29,Estacionamiento indebido,640
CYM-0379,2017-08-07,Vehículo sin placas visibles,911
CYM-0379,2024-01-10,Vehículo sin placas visibles,176
CYM-0379,2023-05-31,Uso de celular al conducir,974
DQN-9643,2018-11-18,Estacionamiento indebido,716
DQN-9643,2022-10-26,Revisión técnica vencida,788
DQN-9643,2019-06-08,No usar cinturón de seguridad,954
JXV-6772,2021-12-19,Circular con luces apagadas,254
JXV-6772,2022-10-02,No portar licencia,535
TLE-8220,2024-06-23,Revisión técnica vencida,854
TLE-8220,2016-06-07,Exceso de velocidad,945
TLE-8220,2015-12-26,Exceso de velocidad,524
GMW-0343,2023-12-14,Vehículo sin placas visibles,103
NAU-2037,2018-11-11,No respetar semáforo,721
NAU-2037,2024-11-30,Falta de seguro obligatorio,354
RMS-6970,2015-10-25,Vehículo sin placas visibles,900
TXD-7977,2022-05-16,No usar cinturón de seguridad,931
AHO-3306,2022-08-10,Falta de seguro obligatorio,967
AHO-3306,2019-02-06,Revisión técnica vencida,788
AHO-3306,2017-05-13,Uso de celular al conducir,518
PZL-3394,2020-09-25,Estacionamiento indebido,983
PZL-3394,2018-03-13,Exceso de velocidad,306
FBW-6331,2020-02-29,Circular con luces apagadas,158
FBW-6331,2019-03-22,Exceso de velocidad,987
FBW-6331,2023-12-19,Falta de seguro obligatorio,911
FBW-6331,2021-05-12,Exceso de velocidad,929
KAD-2134,2022-07-26,Exceso de velocidad,938
KAD-2134,2018-07-29,No portar licencia,596
KAD-2134,2015-06-23,Circular con luces apagadas,313
KAD-2134,2017-07-05,Exceso de velocidad,821
KAD-2134,2023-11-01,Circular con luces apagadas,801
NAG-6981,2018-11-26,Circular con luces apagadas,626
NAG-6981,2022-12-28,No usar cinturón de seguridad,763
NAG-6981,2016-03-14,Estacionamiento indebido,734
DSK-6423,2023-02-08,No portar licencia,173
DSK-6423,2018-05-26,Vehículo sin placas visibles,737
ABE-4912,2017-08-08,Exceso de velocidad,502
ABE-4912,2019-12-07,Revisión técnica vencida,388
ABE-4912,2020-09-02,Exceso de velocidad,777
LXT-2602,2023-05-27,Falta de seguro obligatorio,123
LXT-2602,2024-03-07,No respetar semáforo,990
LXT-2602,2024-05-13,Vehículo sin placas visibles,407
LXT-2602,2020-10-13,No respetar semáforo,210
LXT-2602,2020-01-13,Falta de seguro obligatorio,676
YTM-8358,2018-09-30,Vehículo sin placas visibles,576
YTM-8358,2015-07-02,No portar licencia,468
YTM-8358,2021-08-19,Vehículo sin placas visibles,441
YTM-8358,2020-10-19,Revisión técnica vencida,976
IZJ-3742,2019-05-12,Estacionamiento indebido,155
IZJ-3742,2022-11-26,No portar licencia,524
IZJ-3742,2019-02-20,Falta de seguro obligatorio,309
ZPM-4296,2023-09-15,Falta de seguro obligatorio,340
UIY-0946,2023-09-23,Vehículo sin placas visibles,452
UIY-0946,2024-10-30,No portar licencia,645
SSS-2278,2016-08-11,Exceso de velocidad,467
QML-0470,2015-12-20,No portar licencia,261
QML-0470,2019-05-27,Uso de celular al conducir,899
QML-0470,2020-11-05,Uso de celular al conducir,761
QML-0470,2020-09-01,Exceso de velocidad,458
QML-0470,2024-08-11,No portar licencia,784
XKJ-1087,2017-11-08,Exceso de velocidad,181
XKJ-1087,2016-01-26,Estacionamiento indebido,585
LLJ-5333,2015-02-04,Vehículo sin placas visibles,972
LLJ-5333,2017-11-14,Estacionamiento indebido,412
LLJ-5333,2020-12-14,Uso de celular al conducir,339
UXX-9195,2015-04-10,Vehículo sin placas visibles,636
JEK-4254,2021-06-12,Circular con luces apagadas,673
JEK-4254,2020-04-12,Exceso de velocidad,311
WPU-1996,2018-08-29,No usar cinturón de seguridad,773
FSK-7979,2024-01-26,Uso de celular al conducir,796
FSK-7979,2021-07-18,Revisión técnica vencida,738
HDX-1682,2019-02-03,No portar licencia,663
HDX-1682,2020-09-02,Falta de seguro obligatorio,137
HDX-1682,2020-04-23,Vehículo sin placas visibles,130
HDX-1682,2024-02-11,No portar licencia,496
HDX-1682,2021-05-26,Exceso de velocidad,579
XXE-1740,2015-11-08,Uso de celular al conducir,328
XXE-1740,2023-01-16,Uso de celular al conducir,837
XXE-1740,2021-09-24,No portar licencia,137
XXE-1740,2024-03-31,No portar licencia,537
AWA-5677,2020-05-27,No respetar semáforo,728
AWA-5677,2019-10-21,Revisión técnica vencida,749
TQD-3726,2024-06-25,Uso de celular al conducir,588
TQD-3726,2017-05-26,No respetar semáforo,944
TQD-3726,2019-08-18,Exceso de velocidad,982
MDD-9583,2023-06-06,Falta de seguro obligatorio,150
MDD-9583,2024-10-05,Estacionamiento indebido,969
JIY-6140,2018-07-14,Vehículo sin placas visibles,362
IYW-9837,2017-05-07,Exceso de velocidad,998
IYW-9837,2023-08-07,Falta de seguro obligatorio,683
IYW-9837,2021-04-02,Exceso de velocidad,182
YOD-3430,2022-05-22,Revisión técnica vencida,671
YOD-3430,2015-08-07,No portar licencia,179
YOD-3430,2019-03-24,Circular con luces apagadas,760
YOD-3430,2016-05-27,Exceso de velocidad,965
YOD-3430,2021-07-16,No respetar semáforo,429
WCM-9069,2021-12-02,Exceso de velocidad,189
YPX-7012,2020-12-11,Estacionamiento indebido,250
RWD-1787,2019-11-18,No respetar semáforo,808
VWG-0724,2023-01-17,Exceso de velocidad,930
VWG-0724,2015-05-27,Falta de seguro obligatorio,932
VWG-0724,2020-11-02,Vehículo sin placas visibles,485
VWG-0724,2021-07-03,Falta de seguro obligatorio,762
YGO-4167,2023-03-14,No usar cinturón de seguridad,286
