Placa,Fecha,Descripcion,Monto
OGD-4947,2015-03-26,Falta de seguro obligatorio,885
CKH-7726,2020-06-13,No portar licencia,277
CKH-7726,2015-05-05,No respetar semáforo,559
CKH-7726,2016-06-15,No portar licencia,672
UKC-8938,2019-03-23,Revisión técnica vencida,842
UKC-8938,2021-09-20,No portar licencia,232
PBP-3519,2017-05-29,No respetar semáforo,537
PBP-3519,2021-05-04,No portar licencia,423
PBP-3519,2023-03-14,Uso de celular al conducir,930
EIC-5219,2024-06-24,No respetar semáforo,495
MJM-0666,2016-10-09,No respetar semáforo,221
MJM-0666,2023-09-08,Falta de seguro obligatorio,684
MJM-0666,2020-08-06,Exceso de velocidad,708
MJM-0666,2020-11-30,Circular con luces apagadas,798
MJM-0666,2021-06-24,Estacionamiento indebido,875
SON-0431,2017-10-05,Revisión técnica vencida,556
SON-0431,2022-08-07,Revisión técnica vencida,607
SON-0431,2019-09-08,Estacionamiento indebido,739
ZPL-9300,2016-01-12,Vehículo sin placas visibles,371
ZPL-9300,2015-09-04,Vehículo sin placas visibles,279
ZPL-9300,2024-03-09,Exceso de velocidad,327
ZPL-9300,2022-05-06,Circular con luces apagadas,767
ZPL-9300,2017-05-25,No portar licencia,524
SIU-4333,2022-08-03,Circular con luces apagadas,175
SIU-4333,2015-04-21,No portar licencia,524
SIU-4333,2021-10-07,Falta de seguro obligatorio,532
RKF-6435,2017-09-13,Revisión técnica vencida,310
RKF-6435,2017-02-23,Falta de seguro obligatorio,277
RKF-6435,2019-12-20,No respetar semáforo,354
PZQ-5563,2015-09-05,Vehículo sin placas visibles,776
PZQ-5563,2016-02-26,No respetar semáforo,632
NLK-5649,2018-08-03,No usar cinturón de seguridad,875
NLK-5649,2019-06-04,Exceso de velocidad,840
NLK-5649,2024-07-15,No usar cinturón de seguridad,669
NLK-5649,2022-02-22,No portar licencia,944
QHN-7989,2021-11-08,No usar cinturón de seguridad,609
QHN-7989,2019-08-16,Vehículo sin placas visibles,328
QHN-7989,2024-09-05,No usar cinturón de seguridad,789
QHN-7989,2017-04-30,Falta de seguro obligatorio,508
MTX-2762,2019-11-20,No portar licencia,912
MTX-2762,2019-04-21,Revisión técnica vencida,511
GYK-7270,2015-11-25,Circular con luces apagadas,476
GYK-7270,2018-09-13,Falta de seguro obligatorio,749
GYK-7270,2019-04-17,No portar licencia,667
GYK-7270,2018-09-15,Falta de seguro obligatorio,559
GYK-7270,2015-11-11,No portar licencia,144
WRL-0357,2015-05-11,Falta de seguro obligatorio,947
WRL-0357,2018-09-27,No portar licencia,548
WRL-0357,2015-06-13,Falta de seguro obligatorio,456
XVI-6634,2023-08-15,Revisión técnica vencida,596
XVI-6634,2018-06-06,Vehículo sin placas visibles,830
YYP-0644,2023-09-16,Uso de celular al conducir,829
YYP-0644,2020-08-20,Revisión técnica vencida,489
WAP-2879,2022-11-21,Falta de seguro obligatorio,158
WAP-2879,2017-01-31,No portar licencia,466
WAP-2879,2015-05-05,No respetar semáforo,103
KRF-8967,2020-05-02,No respetar semáforo,673
KRF-8967,2023-11-13,Revisión técnica vencida,871
KRF-8967,2016-04-02,Revisión técnica vencida,257
KRF-8967,2018-06-24,Circular con luces apagadas,352
PRW-6405,2023-10-06,No usar cinturón de seguridad,593
PRW-6405,2018-03-26,Vehículo sin placas visibles,632
ABQ-5230,2015-12-23,Revisión técnica vencida,573
RXC-1750,2015-01-30,Circular con luces apagadas,805
RXC-1750,2022-10-03,No portar licencia,166
RXC-1750,2024-12-09,Falta de seguro obligatorio,834
VJT-0670,2021-09-29,No portar licencia,963
JKB-3316,2015-01-11,Revisión técnica vencida,711
JKB-3316,2024-03-01,Vehículo sin placas visibles,800
JKB-3316,2022-12-27,Vehículo sin placas visibles,691
ASG-7948,2021-11-22,Revisión técnica vencida,827
FDB-0276,2020-05-01,Estacionamiento indebido,883
FDB-0276,2016-07-17,No respetar semáforo,278
FDB-0276,2015-09-19,Revisión técnica vencida,470
WLZ-8006,2020-02-27,Falta de seguro obligatorio,628
IRA-8328,2022-05-03,Uso de celular al conducir,698
GEE-2085,2020-05-02,Falta de seguro obligatorio,212
GEE-2085,2022-03-21,No respetar semáforo,633
GEE-2085,2017-09-29,Vehículo sin placas visibles,238
VBY-5643,2015-07-10,Falta de seguro obligatorio,901
VBY-5643,2015-02-24,Vehículo sin placas visibles,304
OMP-0107,2021-02-08,No respetar semáforo,104
OMP-0107,2018-06-28,No respetar semáforo,347
OMP-0107,2018-05-23,Falta de seguro obligatorio,455
OMP-0107,2023-10-27,No respetar semáforo,767
OMP-0107,2016-04-26,Estacionamiento indebido,381
YBS-3547,2021-12-18,Vehículo sin placas visibles,166
YBS-3547,2020-05-26,Uso de celular al conducir,582
YBS-3547,2016-05-08,No respetar semáforo,878
YBS-3547,2023-12-15,Revisión técnica vencida,351
NGF-0591,2017-02-07,Revisión técnica vencida,169
NGF-0591,2020-12-16,Vehículo sin placas visibles,544
NGF-0591,2018-11-02,Estacionamiento indebido,854
AGN-5637,2020-09-17,Exceso de velocidad,774
AGN-5637,2022-06-21,Estacionamiento indebido,194
UJY-2274,2023-01-08,No usar cinturón de seguridad,140
UJY-2274,2022-09-14,Falta de seguro obligatorio,261
GGJ-8231,2018-02-16,Falta de seguro obligatorio,384
GGJ-8231,2024-12-19,Estacionamiento indebido,940
IHS-0104,2017-03-26,Vehículo sin placas visibles,619
IHS-0104,2022-04-30,Estacionamiento indebido,784
DIT-8718,2016-06-14,Estacionamiento indebido,647
DIT-8718,2017-12-20,Falta de seguro obligatorio,389
DIT-8718,2020-07-27,Estacionamiento indebido,201
YHS-2523,2023-01-19,No portar licencia,499
EVP-2622,2015-07-22,Exceso de velocidad,500
EVP-2622,2017-06-21,Exceso de velocidad,557
EVP-2622,2015-09-23,No respetar semáforo,762
PPF-0422,2016-09-20,Falta de seguro obligatorio,641
ZKR-9843,2016-01-18,No portar licencia,715
ZKR-9843,2022-10-24,Uso de celular al conducir,433
KAG-3677,2021-01-14,No usar cinturón de seguridad,690
KAG-3677,2019-01-12,No respetar semáforo,484
KAG-3677,2019-12-11,Uso de celular al conducir,842
KAG-3677,2016-01-30,Circular con luces apagadas,165
KAG-3677,2015-03-12,Uso de celular al conducir,860
DFI-3358,2018-12-19,Circular con luces apagadas,687
DFI-3358,2022-07-28,Falta de seguro obligatorio,243
DFI-3358,2018-03-20,Circular con luces apagadas,352
DFI-3358,2020-09-12,Circular con luces apagadas,223
JTY-9887,2023-07-15,Uso de celular al conducir,319
JTY-9887,2016-05-13,No usar cinturón de seguridad,707
JTY-9887,2019-01-25,Revisión técnica vencida,414
HAD-2816,2022-10-25,Revisión técnica vencida,734
HAD-2816,2019-09-07,Falta de seguro obligatorio,550
LKB-3997,2015-02-26,Vehículo sin placas visibles,974
LKB-3997,2019-02-01,No respetar semáforo,180
LKB-3997,2024-07-09,No respetar semáforo,702
ELJ-1651,2022-09-13,No usar cinturón de seguridad,393
NDL-0366,2016-09-11,Circular con luces apagadas,201
NDL-0366,2021-11-06,Vehículo sin placas visibles,889
NDL-0366,2019-12-10,No respetar semáforo,741
NDL-0366,2015-07-22,Exceso de velocidad,236
IHJ-8387,2022-09-07,No portar licencia,338
DUU-6404,2016-06-23,Falta de seguro obligatorio,589
DUU-6404,2015-05-03,No respetar semáforo,969
DUU-6404,2020-01-31,No portar licencia,894
DUU-6404,2018-06-26,No respetar semáforo,803
DUU-6404,2019-08-05,No respetar semáforo,345
AHD-6331,2020-01-16,Uso de celular al conducir,709
AHD-6331,2022-07-12,Exceso de velocidad,223
AHD-6331,2015-10-12,Exceso de velocidad,224
AHD-6331,2024-07-30,No usar cinturón de seguridad,747
AHD-6331,2018-07-28,Estacionamiento indebido,927
NCW-4697,2016-02-18,Revisión técnica vencida,884
NCW-4697,2020-06-15,Vehículo sin placas visibles,582
GVM-8077,2015-06-23,Estacionamiento indebido,712
GVM-8077,2016-01-11,Circular con luces apagadas,190
FYW-5439,2024-11-01,Vehículo sin placas visibles,609
FYW-5439,2016-02-13,Falta de seguro obligatorio,635
FYW-5439,2017-01-06,Falta de seguro obligatorio,691
FYW-5439,2024-05-25,No usar cinturón de seguridad,335
ZMH-5173,2023-11-29,No respetar semáforo,446
ZMH-5173,2015-02-04,Revisión técnica vencida,893
ZMH-5173,2016-03-18,Uso de celular al conducir,939
ZMH-5173,2021-08-13,Circular con luces apagadas,916
REP-1219,2024-10-09,Revisión técnica vencida,512
REP-1219,2023-01-27,No usar cinturón de seguridad,242
REP-1219,2020-01-29,Uso de celular al conducir,618
REP-1219,2023-06-16,Falta de seguro obligatorio,466
DYW-3619,2020-04-06,No portar licencia,868
DYW-3619,2018-09-05,Falta de seguro obligatorio,762
DYW-3619,2016-10-28,No respetar semáforo,421
DYW-3619,2019-01-23,Uso de celular al conducir,523
HQR-8852,2019-01-06,Exceso de velocidad,153
HQR-8852,2016-04-21,Falta de seguro obligatorio,703
MHX-1350,2019-07-13,Revisión técnica vencida,922
MHX-1350,2019-12-02,No respetar semáforo,810
MHX-1350,2018-01-20,Estacionamiento indebido,599
MHX-1350,2018-08-18,Estacionamiento indebido,192
ELU-9577,2024-10-15,No respetar semáforo,642
ELU-9577,2016-12-01,Vehículo sin placas visibles,595
OJS-4359,2017-09-25,Revisión técnica vencida,270
OJS-4359,2019-10-04,Revisión técnica vencida,264
OJS-4359,2021-08-16,No usar cinturón de seguridad,290
OJS-4359,2017-12-23,No respetar semáforo,149
XIC-3026,2019-10-23,Uso de celular al conducir,883
XIC-3026,2021-02-27,No portar licencia,937
XIC-3026,2021-11-03,Falta de seguro obligatorio,788
XIC-3026,2021-08-10,Falta de seguro obligatorio,234
XIC-3026,2017-02-03,Circular con luces apagadas,770
VLP-8382,2018-09-28,Exceso de velocidad,513
VLP-8382,2024-05-11,Circular con luces apagadas,484
VLP-8382,2020-09-01,Estacionamiento indebido,635
VLP-8382,2020-11-15,Falta de seguro obligatorio,136
VLP-8382,2015-09-14,No usar cinturón de seguridad,687
XNZ-4889,2017-08-03,Circular con luces apagadas,299
XNZ-4889,2018-03-18,Vehículo sin placas visibles,234
XNZ-4889,2015-09-13,Estacionamiento indebido,388
FZH-0630,2024-10-01,Estacionamiento indebido,286
FZH-0630,2020-04-03,Falta de seguro obligatorio,289
FZH-0630,2015-05-21,No respetar semáforo,971
FZH-0630,2016-11-10,Uso de celular al conducir,567
FZH-0630,2016-07-29,Revisión técnica vencida,356
JTI-5515,2024-01-14,Falta de seguro obligatorio,158
HKS-6771,2017-01-21,Vehículo sin placas visibles,843
HKS-6771,2018-08-26,Uso de celular al conducir,392
HKS-6771,2018-05-30,No usar cinturón de seguridad,485
HKS-6771,2018-04-20,No portar licencia,607
HKS-6771,2021-11-03,No usar cinturón de seguridad,678
PHC-4426,2022-12-31,Estacionamiento indebido,769
PHC-4426,2020-08-13,Revisión técnica vencida,898
IYT-3422,2023-08-13,Vehículo sin placas visibles,416
IYT-3422,2017-02-12,Revisión técnica vencida,774
IYT-3422,2023-07-10,Falta de seguro obligatorio,767
IYT-3422,2016-10-18,No portar licencia,373
RAQ-3337,2019-01-25,No portar licencia,183
TSU-6940,2020-12-01,Exceso de velocidad,657
TSU-6940,2017-12-30,Exceso de velocidad,863
ALS-6778,2015-02-01,Circular con luces apagadas,979
ALS-6778,2016-12-30,No usar cinturón de seguridad,133
ALS-6778,2024-04-04,Estacionamiento indebido,917
ALS-6778,2020-01-22,No respetar semáforo,502
ALS-6778,2022-11-14,Vehículo sin placas visibles,992
MCN-9970,2018-12-08,Falta de seguro obligatorio,340
MCN-9970,2022-04-05,No portar licencia,462
MCN-9970,2016-03-12,Revisión técnica vencida,950
MCN-9970,2018-12-04,Estacionamiento indebido,686
MCN-9970,2018-11-27,Revisión técnica vencida,819
AGH-5907,2022-01-26,Circular con luces apagadas,499
NWB-7946,2016-06-12,No portar licencia,173
NWB-7946,2024-08-02,Vehículo sin placas visibles,334
NWB-7946,2016-03-01,No respetar semáforo,145
FEN-0788,2023-01-31,Revisión técnica vencida,337
PFA-0317,2018-08-25,Vehículo sin placas visibles,886
PFA-0317,2015-08-04,Uso de celular al conducir,720
PFA-0317,2017-08-23,No portar licencia,469
PFA-0317,2023-08-21,No usar cinturón de seguridad,327
PFA-0317,2024-03-06,Falta de seguro obligatorio,254
KLU-6427,2022-08-24,No respetar semáforo,353
KLU-6427,2021-02-02,No portar licencia,529
KLU-6427,2021-07-09,Uso de celular al conducir,149
KLU-6427,2017-05-20,Falta de seguro obligatorio,220
KLU-6427,2017-12-29,Revisión técnica vencida,887
XUY-4815,2024-08-12,Vehículo sin placas visibles,814
XUY-4815,2019-03-07,Uso de celular al conducir,574
XUY-4815,2022-05-31,Falta de seguro obligatorio,512
XUY-4815,2023-07-06,Exceso de velocidad,890
XUY-4815,2016-10-08,No portar licencia,585
KAM-8374,2015-07-06,Estacionamiento indebido,789
KAM-8374,2017-03-07,Uso de celular al conducir,686
KAM-8374,2019-09-08,No respetar semáforo,524
KAM-8374,2016-04-28,No usar cinturón de seguridad,487
KAM-8374,2017-09-11,Uso de celular al conducir,146
TTM-0706,2015-11-23,Revisión técnica vencida,968
TTM-0706,2023-03-16,Circular con luces apagadas,613
TTM-0706,2023-10-31,No portar licencia,540
HKX-3591,2020-07-14,Falta de seguro obligatorio,858
HKX-3591,2015-03-18,No portar licencia,212
ZLS-0245,2023-01-03,Circular con luces apagadas,113
ZJP-5584,2021-03-24,Revisión técnica vencida,908
VPD-4639,2019-11-26,Estacionamiento indebido,602
VPD-4639,2015-01-10,Revisión técnica vencida,159
VPD-4639,2023-10-21,No usar cinturón de seguridad,852
NTS-3115,2021-07-17,Exceso de velocidad,292
NTS-3115,2020-01-15,Estacionamiento indebido,289
NTS-3115,2017-11-16,Vehículo sin placas visibles,175
HNG-6649,2018-04-23,Estacionamiento indebido,110
RDX-6771,2020-12-17,No respetar semáforo,940
RDX-6771,2015-03-08,No usar cinturón de seguridad,912
RDX-6771,2017-06-03,Circular con luces apagadas,125
RDX-6771,2015-01-18,Estacionamiento indebido,116
RDX-6771,2024-05-22,No usar cinturón de seguridad,105
MNO-2874,2016-08-25,No portar licencia,883
MNO-2874,2017-04-23,Circular con luces apagadas,225
MNO-2874,2015-04-19,No portar licencia,767
MNO-2874,2015-08-01,Revisión técnica vencida,590
MNO-2874,2017-05-10,No usar cinturón de seguridad,316
XAP-5206,2022-03-12,No respetar semáforo,531
XAP-5206,2019-11-06,Estacionamiento indebido,264
XAP-5206,2019-01-09,No portar licencia,797
XAP-5206,2017-09-09,Circular con luces apagadas,649
XAP-5206,2016-02-29,Uso de celular al conducir,322
EYB-9846,2015-01-21,Vehículo sin placas visibles,435
EYB-9846,2022-04-16,No portar licencia,448
EYB-9846,2021-02-17,No portar licencia,296
DGH-9906,2019-04-16,No portar licencia,763
OHJ-6502,2017-01-14,Estacionamiento indebido,595
OHJ-6502,2021-07-07,No portar licencia,989
ADA-5357,2021-09-12,Circular con luces apagadas,903
ADA-5357,2022-05-27,No portar licencia,227
ADA-5357,2021-08-31,No usar cinturón de seguridad,634
ADA-5357,2021-09-28,Revisión técnica vencida,348
TEM-8903,2022-05-01,Circular con luces apagadas,274
XGW-7832,2019-04-22,No respetar semáforo,619
XGW-7832,2019-05-18,Estacionamiento indebido,608
COU-4416,2016-08-12,No usar cinturón de seguridad,718
COU-4416,2018-10-25,Revisión técnica vencida,959
COU-4416,2019-05-15,Vehículo sin placas visibles,589
COU-4416,2022-08-17,Circular con luces apagadas,459
COU-4416,2015-06-23,Revisión técnica vencida,478
LMQ-7737,2020-03-20,Estacionamiento indebido,927
LMQ-7737,2016-03-19,Vehículo sin placas visibles,446
WXJ-3467,2015-11-16,Falta de seguro obligatorio,742
WXJ-3467,2019-11-24,Circular con luces apagadas,891
WXJ-3467,2022-03-15,Vehículo sin placas visibles,435
WXJ-3467,2022-08-25,Estacionamiento indebido,856
JBB-4806,2021-06-25,Estacionamiento indebido,589
BSC-7207,2016-01-05,Estacionamiento indebido,821
BSC-7207,2019-01-21,Uso de celular al conducir,681
BSC-7207,2022-11-14,Falta de seguro obligatorio,129
BSC-7207,2019-04-21,Exceso de velocidad,189
BSC-7207,2015-05-20,Exceso de velocidad,980
XJI-3807,2017-01-06,Exceso de velocidad,593
XJI-3807,2017-10-02,Estacionamiento indebido,149
VRI-7361,2021-10-27,No respetar semáforo,807
VRI-7361,2023-03-26,Circular con luces apagadas,942
VRI-7361,2022-09-08,No portar licencia,921
VRI-7361,2015-11-05,No portar licencia,428
VRI-7361,2023-05-01,Circular con luces apagadas,853
PBE-2871,2016-06-24,Uso de celular al conducir,861
PBE-2871,2015-02-21,Estacionamiento indebido,646
PBE-2871,2021-02-15,Vehículo sin placas visibles,854
VAA-2796,2020-06-01,Falta de seguro obligatorio,489
VAA-2796,2022-11-28,Vehículo sin placas visibles,545
QMV-3931,2019-01-03,No usar cinturón de seguridad,175
OUE-7177,2021-08-09,Falta de seguro obligatorio,451
OUE-7177,2018-05-20,Revisión técnica vencida,693
OUE-7177,2024-03-19,No portar licencia,563
GNJ-0667,2016-01-26,Vehículo sin placas visibles,730
GNJ-0667,2022-04-04,No respetar semáforo,797
GNJ-0667,2018-02-03,No usar cinturón de seguridad,154
GNJ-0667,2018-05-29,Circular con luces apagadas,759
GNJ-0667,2016-05-16,Estacionamiento indebido,758
NQY-8318,2017-07-19,No respetar semáforo,550
NQY-8318,2017-02-02,Falta de seguro obligatorio,248
DSD-3937,2018-05-06,Falta de seguro obligatorio,929
DSD-3937,2015-10-18,No respetar semáforo,335
DSD-3937,2016-06-06,No usar cinturón de seguridad,805
GCE-1700,2022-03-22,Uso de celular al conducir,346
GCE-1700,2015-08-10,Uso de celular al conducir,248
GCE-1700,2022-11-15,Falta de seguro obligatorio,742
GTJ-2880,2015-06-14,No portar licencia,398
GTJ-2880,2024-04-08,Circular con luces apagadas,866
GTJ-2880,2021-12-26,Exceso de velocidad,483
ARK-9086,2023-11-27,Revisión técnica vencida,414
ARK-9086,2022-10-08,Uso de celular al conducir,639
ARK-9086,2017-09-13,Falta de seguro obligatorio,255
AWN-5528,2019-04-21,Vehículo sin placas visibles,593
AWN-5528,2015-06-07,Circular con luces apagadas,389
CNQ-3800,2024-12-22,Circular con luces apagadas,343
KAN-5291,2021-11-28,Circular con luces apagadas,918
TXY-9712,2023-11-17,No usar cinturón de seguridad,255
TXY-9712,2020-07-07,Exceso de velocidad,680
TXY-9712,2019-11-28,Exceso de velocidad,316
TXY-9712,2024-06-09,No usar cinturón de seguridad,179
TXY-9712,2024-06-01,Vehículo sin placas visibles,469
ABK-7811,2016-11-14,No respetar semáforo,658
ABK-7811,2021-09-17,Falta de seguro obligatorio,393
ABK-7811,2021-10-21,Revisión técnica vencida,649
ABK-7811,2023-10-06,Uso de celular al conducir,233
ABK-7811,2019-01-31,No portar licencia,375
BZS-3311,2016-06-29,Uso de celular al conducir,368
BZS-3311,2020-01-29,No respetar semáforo,640
BZS-3311,2019-08-03,No usar cinturón de seguridad,792
MAZ-0659,2018-10-18,No usar cinturón de seguridad,433
UEY-4151,2018-08-25,Exceso de velocidad,505
UEY-4151,2021-12-03,Vehículo sin placas visibles,927
UEY-4151,2018-04-11,No respetar semáforo,818
UEY-4151,2020-12-30,Uso de celular al conducir,560
DGD-5240,2021-08-05,Uso de celular al conducir,863
MDL-9905,2022-10-19,No respetar semáforo,991
MDL-9905,2023-06-28,No respetar semáforo,356
MDL-9905,2023-05-17,Revisión técnica vencida,253
MDL-9905,2019-10-19,No respetar semáforo,663
KFL-8155,2018-10-28,Exceso de velocidad,117
KFL-8155,2016-12-31,No portar licencia,715
KFL-8155,2019-12-27,Exceso de velocidad,575
KFL-8155,2021-06-08,Exceso de velocidad,521
KFL-8155,2017-05-15,Vehículo sin placas visibles,890
TZQ-2689,2017-12-24,Circular con luces apagadas,382
TZQ-2689,2020-08-25,Revisión técnica vencida,619
TZQ-2689,2015-05-20,Estacionamiento indebido,552
TZQ-2689,2017-07-02,Estacionamiento indebido,553
FFP-2014,2015-05-20,Circular con luces apagadas,906
FFP-2014,2019-01-25,Circular con luces apagadas,603
FFP-2014,2022-09-01,Exceso de velocidad,453
FFP-2014,2015-07-19,Vehículo sin placas visibles,920
FFP-2014,2023-04-23,Estacionamiento indebido,188
NNK-6393,2024-10-25,Revisión técnica vencida,602
NNK-6393,2018-01-22,Revisión técnica vencida,176
NNK-6393,2015-06-14,Estacionamiento indebido,818
NNK-6393,2020-07-31,Vehículo sin placas visibles,949
NNK-6393,2018-01-21,Uso de celular al conducir,670
WDW-6866,2018-05-17,Uso de celular al conducir,214
WDW-6866,2021-02-12,Revisión técnica vencida,288
WDW-6866,2017-06-20,Falta de seguro obligatorio,1000
WDW-6866,2021-07-23,Revisión técnica vencida,130
BAM-3941,2016-10-22,Revisión técnica vencida,674
BAM-3941,2019-09-28,Falta de seguro obligatorio,449
BAM-3941,2018-10-10,No respetar semáforo,597
BYP-5772,2020-08-09,Circular con luces apagadas,474
BYP-5772,2019-11-27,Circular con luces apagadas,106
BYP-5772,2024-03-07,Uso de celular al conducir,998
FNX-6340,2019-12-31,Exceso de velocidad,988
FNX-6340,2024-02-06,No respetar semáforo,221
FNX-6340,2024-05-04,Revisión técnica vencida,757
FNX-6340,2015-02-09,No portar licencia,394
FNX-6340,2018-02-04,No portar licencia,535
EXL-2141,2018-06-23,No portar licencia,167
EXL-2141,2021-02-04,Exceso de velocidad,359
EXL-2141,2017-05-10,Uso de celular al conducir,909
EXL-2141,2023-08-27,No portar licencia,419
EXL-2141,2024-12-02,No usar cinturón de seguridad,676
YOC-0309,2019-03-19,Exceso de velocidad,681
YOC-0309,2024-10-24,No portar licencia,194
YOC-0309,2022-07-16,Circular con luces apagadas,783
YOC-0309,2016-05-09,Estacionamiento indebido,434
XJC-9548,2019-04-09,Estacionamiento indebido,449
NRW-8876,2020-06-11,Estacionamiento indebido,845
HQG-8680,2016-08-12,Estacionamiento indebido,871
HQG-8680,2015-01-18,Revisión técnica vencida,850
HQG-8680,2018-11-13,Uso de celular al conducir,833
HQG-8680,2022-12-10,No portar licencia,983
HQG-8680,2024-12-06,No usar cinturón de seguridad,949
DKJ-6356,2021-02-18,Estacionamiento indebido,117
DKJ-6356,2020-12-08,Uso de celular al conducir,654
DJJ-6728,2020-12-25,Falta de seguro obligatorio,463
DJJ-6728,2018-12-09,Uso de celular al conducir,601
VPY-1841,2019-10-04,Exceso de velocidad,571
VPY-1841,2023-09-24,No respetar semáforo,712
VPY-1841,2020-04-14,Circular con luces apagadas,542
VPY-1841,2017-01-08,Revisión técnica vencida,269
KAQ-3341,2016-07-24,No portar licencia,439
KAQ-3341,2015-09-17,Falta de seguro obligatorio,304
KAQ-3341,2015-07-09,Revisión técnica vencida,343
KAQ-3341,2015-02-24,Exceso de velocidad,209
KAQ-3341,2023-02-22,Falta de seguro obligatorio,633
NEK-4242,2020-08-28,No respetar semáforo,532
NEK-4242,2023-07-10,Uso de celular al conducir,274
SRA-0431,2022-12-23,Uso de celular al conducir,461
SRA-0431,2016-08-21,Revisión técnica vencida,563
SRA-0431,2021-12-05,Circular con luces apagadas,414
IMQ-5719,2021-09-29,Vehículo sin placas visibles,444
IMQ-5719,2019-10-01,Revisión técnica vencida,277
IMQ-5719,2016-03-23,Exceso de velocidad,521
IMQ-5719,2021-10-04,Uso de celular al conducir,111
IMQ-5719,2019-04-19,Circular con luces apagadas,242
IKE-0033,2015-04-11,No usar cinturón de seguridad,900
IKE-0033,2021-05-03,Estacionamiento indebido,215
JXS-2540,2024-03-30,No portar licencia,628
JXS-2540,2017-10-01,No usar cinturón de seguridad,235
HRL-1716,2022-11-03,Exceso de velocidad,883
HRL-1716,2017-03-08,Estacionamiento indebido,175
LEV-6985,2024-09-11,Estacionamiento indebido,121
LEV-6985,2022-10-19,No usar cinturón de seguridad,687
LEV-6985,2020-04-11,Estacionamiento indebido,978
LEV-6985,2019-09-12,Estacionamiento indebido,207
SBM-6052,2020-06-14,Uso de celular al conducir,298
GRX-5349,2018-02-27,No portar licencia,629
GRX-5349,2024-12-11,Vehículo sin placas visibles,271
GRX-5349,2019-05-03,Circular con luces apagadas,904
GRX-5349,2018-04-30,Exceso de velocidad,477
GRX-5349,2015-02-09,No respetar semáforo,303
HIR-4365,2016-06-29,No respetar semáforo,288
HIR-4365,2024-11-15,Falta de seguro obligatorio,719
HIR-4365,2016-04-16,No respetar semáforo,626
HIR-4365,2016-03-02,Estacionamiento indebido,220
HIR-4365,2015-08-07,Revisión técnica vencida,787
LJD-2684,2024-09-09,Falta de seguro obligatorio,221
UBV-9605,2021-08-02,No respetar semáforo,965
UBV-9605,2015-01-10,Exceso de velocidad,454
UBV-9605,2024-04-13,Falta de seguro obligatorio,450
UBV-9605,2016-10-13,Circular con luces apagadas,173
AEJ-6325,2015-12-13,Uso de celular al conducir,900
AEJ-6325,2017-01-01,No portar licencia,189
AEJ-6325,2015-09-03,No portar licencia,658
AEJ-6325,2024-09-25,Exceso de velocidad,564
MXJ-2676,2020-02-25,Revisión técnica vencida,848
MXJ-2676,2017-08-02,No respetar semáforo,257
MXJ-2676,2022-07-15,No portar licencia,415
MXJ-2676,2022-05-15,Uso de celular al conducir,680
VJK-6616,2020-11-26,Circular con luces apagadas,941
VJK-6616,2021-09-02,Circular con luces apagadas,633
VJK-6616,2021-12-23,Circular con luces apagadas,806
DQL-9485,2020-12-30,Uso de celular al conducir,920
DQL-9485,2022-05-10,No portar licencia,385
DQL-9485,2024-09-23,Estacionamiento indebido,775
DQL-9485,2020-07-11,Exceso de velocidad,563
DQL-9485,2024-05-15,No respetar semáforo,927
GOK-6251,2018-12-15,No respetar semáforo,922
GOK-6251,2018-07-05,Revisión técnica vencida,156
GOK-6251,2023-12-06,Uso de celular al conducir,903
GUK-9408,2024-12-26,Exceso de velocidad,630
GUK-9408,2024-09-16,Uso de celular al conducir,187
LIT-4496,2019-08-14,Estacionamiento indebido,616
LIT-4496,2015-08-27,No usar cinturón de seguridad,944
LIT-4496,2023-09-18,No usar cinturón de seguridad,703
YNJ-4924,2019-09-14,Uso de celular al conducir,935
YNJ-4924,2020-02-14,Exceso de velocidad,192
YNJ-4924,2021-12-05,Estacionamiento indebido,649
WGX-3943,2019-07-07,Revisión técnica vencida,368
WGX-3943,2020-05-30,No respetar semáforo,712
WGX-3943,2023-08-13,Falta de seguro obligatorio,926
WGX-3943,2024-08-23,Exceso de velocidad,674
WGX-3943,2019-01-16,No respetar semáforo,669
FYB-8894,2016-03-05,Revisión técnica vencida,144
FYB-8894,2020-12-01,Circular con luces apagadas,347
FYB-8894,2022-09-27,Uso de celular al conducir,699
QEX-3006,2020-12-14,Exceso de velocidad,991
QEX-3006,2016-07-31,No usar cinturón de seguridad,188
QEX-3006,2017-04-07,No portar licencia,306
QEX-3006,2024-08-06,Estacionamiento indebido,716
QEX-3006,2024-08-10,No usar cinturón de seguridad,374
HCQ-9470,2023-07-11,Circular con luces apagadas,364
HCQ-9470,2018-01-25,Circular con luces apagadas,362
HCQ-9470,2021-10-20,No respetar semáforo,797
HCQ-9470,2022-05-20,Revisión técnica vencida,886
HCQ-9470,2016-09-20,Vehículo sin placas visibles,668
JZO-5653,2022-09-22,Exceso de velocidad,582
GPG-4562,2017-03-12,No portar licencia,496
GPG-4562,2020-01-09,Exceso de velocidad,286
GPG-4562,2020-03-17,Vehículo sin placas visibles,130
GPG-4562,2018-06-06,Vehículo sin placas visibles,577
FGL-2359,2023-12-03,Exceso de velocidad,415
OXG-6405,2021-06-29,Falta de seguro obligatorio,315
OXG-6405,2019-09-20,Circular con luces apagadas,608
OXG-6405,2019-12-18,Exceso de velocidad,691
OXG-6405,2016-05-04,Circular con luces apagadas,723
