Placa,Fecha,Descripcion,Monto
AUG-2791,2024-02-16,Exceso de velocidad,987
ADF-7631,2019-02-06,No usar cinturón de seguridad,224
ADF-7631,2015-12-04,Revisión técnica vencida,702
WOE-9507,2024-08-17,Circular con luces apagadas,222
WOE-9507,2019-05-05,Falta de seguro obligatorio,501
WOE-9507,2017-02-19,Vehículo sin placas visibles,196
LJO-0678,2015-03-02,Falta de seguro obligatorio,321
NTI-1462,2019-07-17,Revisión técnica vencida,212
NTI-1462,2024-11-14,Uso de celular al conducir,869
NTI-1462,2023-05-08,Exceso de velocidad,119
NTI-1462,2020-08-28,No usar cinturón de seguridad,943
BMK-2190,2022-04-15,Vehículo sin placas visibles,540
BMK-2190,2023-10-05,Revisión técnica vencida,262
BMK-2190,2019-07-19,No usar cinturón de seguridad,652
BMK-2190,2020-04-09,No usar cinturón de seguridad,306
GTL-6018,2018-02-08,Exceso de velocidad,943
GTL-6018,2016-01-08,Uso de celular al conducir,181
CKZ-5999,2020-02-11,Revisión técnica vencida,468
CKZ-5999,2018-01-18,No usar cinturón de seguridad,658
CKZ-5999,2018-04-16,Estacionamiento indebido,709
CKZ-5999,2019-04-29,No portar licencia,527
CKZ-5999,2020-05-06,Falta de seguro obligatorio,678
WNT-9827,2015-05-19,Vehículo sin placas visibles,476
WNT-9827,2024-01-09,Vehículo sin placas visibles,445
WNT-9827,2020-01-17,Falta de seguro obligatorio,233
WNT-9827,2020-03-30,Revisión técnica vencida,482
WNT-9827,2021-10-16,Uso de celular al conducir,931
MMT-0140,2018-09-20,No portar licencia,484
MMT-0140,2021-04-27,No usar cinturón de seguridad,426
MMT-0140,2021-03-18,No portar licencia,596
MMT-0140,2015-05-08,Vehículo sin placas visibles,398
BYG-3615,2023-08-31,No portar licencia,467
BYG-3615,2018-04-24,No usar cinturón de seguridad,640
BYG-3615,2019-11-03,Estacionamiento indebido,706
BYG-3615,2017-06-19,Falta de seguro obligatorio,352
BYG-3615,2017-08-25,Falta de seguro obligatorio,248
ZSB-2813,2019-10-15,Uso de celular al conducir,232
ZSB-2813,2022-04-28,Exceso de velocidad,800
ZSB-2813,2022-01-25,Exceso de velocidad,325
TXN-0773,2021-12-14,Uso de celular al conducir,727
TXN-0773,2024-07-21,Falta de seguro obligatorio,292
TXN-0773,2018-08-02,Revisión técnica vencida,710
TXN-0773,2021-11-08,No respetar semáforo,519
PWV-0439,2017-02-23,Circular con luces apagadas,711
PWV-0439,2017-10-19,Vehículo sin placas visibles,315
PWV-0439,2023-04-29,Falta de seguro obligatorio,369
ALX-7288,2017-02-26,No portar licencia,348
URI-0729,2022-08-06,Estacionamiento indebido,105
URI-0729,2024-10-02,No respetar semáforo,473
URI-0729,2022-11-06,No respetar semáforo,711
URI-0729,2020-09-30,Falta de seguro obligatorio,838
BKX-2078,2021-09-15,Uso de celular al conducir,909
OWU-4634,2016-06-26,Estacionamiento indebido,760
OWU-4634,2019-07-11,Revisión técnica vencida,830
OWU-4634,2023-09-05,No respetar semáforo,417
OWU-4634,2020-06-13,Revisión técnica vencida,372
FEY-8435,2022-02-25,No respetar semáforo,602
FEY-8435,2015-02-10,Vehículo sin placas visibles,579
FEY-8435,2017-11-02,Exceso de velocidad,884
FEY-8435,2022-12-18,Circular con luces apagadas,731
FEY-8435,2017-07-31,Revisión técnica vencida,864
PJJ-1342,2017-01-30,Exceso de velocidad,131
PJJ-1342,2016-12-07,Estacionamiento indebido,814
PJJ-1342,2019-04-23,No usar cinturón de seguridad,178
PJJ-1342,2017-04-04,No usar cinturón de seguridad,843
KJS-3066,2016-07-24,Vehículo sin placas visibles,684
KJS-3066,2018-03-03,Uso de celular al conducir,588
QKO-6987,2015-11-29,Exceso de velocidad,454
QKO-6987,2018-12-12,Vehículo sin placas visibles,137
QKO-6987,2020-03-31,Revisión técnica vencida,575
QKO-6987,2017-03-13,Uso de celular al conducir,723
QKO-6987,2022-08-30,Uso de celular al conducir,776
XGX-8685,2017-03-09,No usar cinturón de seguridad,689
RQB-6532,2022-10-28,Falta de seguro obligatorio,567
YUQ-9321,2018-12-08,No respetar semáforo,729
YUQ-9321,2017-07-22,Revisión técnica vencida,976
YUQ-9321,2020-02-26,Uso de celular al conducir,199
QLF-0939,2016-11-23,Uso de celular al conducir,884
QLF-0939,2017-11-06,Uso de celular al conducir,111
QLF-0939,2020-06-20,No usar cinturón de seguridad,865
QLF-0939,2019-02-12,Revisión técnica vencida,725
JYU-2933,2018-01-14,Revisión técnica vencida,715
JYU-2933,2022-01-24,Falta de seguro obligatorio,247
JYU-2933,2017-02-09,Revisión técnica vencida,604
TXZ-9152,2020-08-17,No portar licencia,999
RVO-8102,2017-08-29,No usar cinturón de seguridad,920
RVO-8102,2020-01-14,Estacionamiento indebido,170
RVO-8102,2018-02-10,Vehículo sin placas visibles,529
RVO-8102,2016-09-03,Estacionamiento indebido,887
OJQ-5167,2022-10-12,Exceso de velocidad,996
OJQ-5167,2023-03-07,No usar cinturón de seguridad,640
OJQ-5167,2016-12-05,No respetar semáforo,241
OJQ-5167,2015-04-20,No portar licencia,541
RDV-5629,2022-06-10,Estacionamiento indebido,325
LDE-5520,2016-11-04,No portar licencia,625
LDE-5520,2023-04-10,Uso de celular al conducir,227
LDE-5520,2023-05-12,Falta de seguro obligatorio,966
HHQ-5803,2015-09-07,Exceso de velocidad,140
HHQ-5803,2020-07-11,Falta de seguro obligatorio,415
HHQ-5803,2022-12-11,Revisión técnica vencida,379
HHQ-5803,2022-02-12,Circular con luces apagadas,961
XYK-7151,2023-08-18,Revisión técnica vencida,306
XYK-7151,2023-05-20,Circular con luces apagadas,457
XYK-7151,2021-02-27,No respetar semáforo,188
XYK-7151,2023-05-15,No usar cinturón de seguridad,265
XYK-7151,2016-09-23,Vehículo sin placas visibles,306
KQE-1068,2024-08-11,No portar licencia,984
KQE-1068,2023-08-27,Uso de celular al conducir,986
KQE-1068,2015-10-03,Falta de seguro obligatorio,850
KQE-1068,2023-02-27,Estacionamiento indebido,785
KQE-1068,2015-06-24,Vehículo sin placas visibles,809
QMT-9943,2017-10-26,Revisión técnica vencida,427
QMT-9943,2015-06-16,Exceso de velocidad,193
QMT-9943,2024-09-28,Vehículo sin placas visibles,728
QMT-9943,2020-12-20,Estacionamiento indebido,654
QMT-9943,2016-06-13,Estacionamiento indebido,630
XSS-7028,2020-02-19,No respetar semáforo,675
XSS-7028,2016-09-01,Vehículo sin placas visibles,476
XSS-7028,2021-05-10,Exceso de velocidad,163
GVC-4032,2018-07-07,No respetar semáforo,157
GVC-4032,2022-10-27,Falta de seguro obligatorio,331
GVC-4032,2019-09-05,Circular con luces apagadas,792
GVC-4032,2020-04-06,Circular con luces apagadas,381
GVC-4032,2019-03-13,Exceso de velocidad,525
PVS-5241,2023-03-20,No usar cinturón de seguridad,182
PVS-5241,2021-10-24,No respetar semáforo,720
PVS-5241,2020-12-08,Estacionamiento indebido,479
PVS-5241,2021-12-07,Exceso de velocidad,684
RWC-2663,2016-05-17,No usar cinturón de seguridad,746
RWC-2663,2024-11-23,Estacionamiento indebido,333
RWC-2663,2018-07-07,Uso de celular al conducir,411
FLP-3562,2015-10-15,Circular con luces apagadas,758
FLP-3562,2019-12-23,No respetar semáforo,168
FLP-3562,2021-01-09,Falta de seguro obligatorio,188
UQT-2718,2015-10-06,No usar cinturón de seguridad,267
UQT-2718,2021-01-21,No respetar semáforo,388
UQT-2718,2016-07-24,Exceso de velocidad,544
UQT-2718,2024-12-28,Circular con luces apagadas,135
EEY-8675,2019-12-15,Falta de seguro obligatorio,265
SWG-2418,2021-12-07,No usar cinturón de seguridad,343
SWG-2418,2019-12-04,Vehículo sin placas visibles,207
SWG-2418,2022-02-23,No portar licencia,856
VWA-1714,2015-11-02,Circular con luces apagadas,439
VWA-1714,2020-03-19,Vehículo sin placas visibles,130
VWA-1714,2023-01-08,No usar cinturón de seguridad,831
VWA-1714,2017-11-29,Uso de celular al conducir,159
PAO-2501,2021-04-08,Circular con luces apagadas,731
PAO-2501,2016-01-28,No usar cinturón de seguridad,884
PAO-2501,2019-04-16,Falta de seguro obligatorio,176
PAO-2501,2024-10-09,Estacionamiento indebido,589
PAO-2501,2023-01-30,Revisión técnica vencida,704
FPL-2003,2015-01-22,No usar cinturón de seguridad,897
FPL-2003,2018-04-10,No portar licencia,463
FPL-2003,2024-05-23,Falta de seguro obligatorio,639
FPL-2003,2020-05-29,Uso de celular al conducir,602
FPL-2003,2017-10-22,No portar licencia,833
ZET-5515,2015-11-17,Uso de celular al conducir,903
ZET-5515,2018-08-25,Circular con luces apagadas,989
URH-4055,2017-08-25,Uso de celular al conducir,257
URH-4055,2024-08-30,Exceso de velocidad,613
HHA-1397,2018-07-21,Circular con luces apagadas,813
HHA-1397,2016-02-12,Exceso de velocidad,105
HHA-1397,2018-09-27,Uso de celular al conducir,657
HHA-1397,2020-01-19,Exceso de velocidad,887
HHA-1397,2021-08-27,Estacionamiento indebido,277
HKV-2160,2020-06-06,Vehículo sin placas visibles,635
HKV-2160,2019-02-16,Falta de seguro obligatorio,899
HKV-2160,2016-01-08,No portar licencia,518
SUK-6037,2023-06-30,Estacionamiento indebido,647
SUK-6037,2015-05-22,Falta de seguro obligatorio,390
SUK-6037,2018-06-17,Estacionamiento indebido,856
ATY-4515,2019-09-19,Revisión técnica vencida,624
ATY-4515,2024-09-02,Revisión técnica vencida,228
PQH-4959,2017-07-26,Uso de celular al conducir,379
PQH-4959,2023-05-20,No respetar semáforo,270
YLG-4273,2022-08-21,No respetar semáforo,478
YLG-4273,2019-10-02,Circular con luces apagadas,971
YLG-4273,2023-12-08,Circular con luces apagadas,352
VWH-6000,2017-07-15,No portar licencia,629
VWH-6000,2021-04-17,Circular con luces apagadas,846
VWH-6000,2018-03-07,No usar cinturón de seguridad,650
VWH-6000,2021-07-17,Vehículo sin placas visibles,561
TMV-8564,2020-02-06,No respetar semáforo,110
TMV-8564,2018-12-25,Vehículo sin placas visibles,117
OOL-1279,2015-04-27,No portar licencia,808
OOL-1279,2024-06-10,Vehículo sin placas visibles,876
TWX-5725,2018-11-11,No portar licencia,386
TWX-5725,2021-06-11,Exceso de velocidad,415
TWX-5725,2020-07-01,Vehículo sin placas visibles,142
TWX-5725,2020-07-16,No respetar semáforo,666
DBO-6481,2022-08-01,No respetar semáforo,768
DBO-6481,2022-05-23,No respetar semáforo,771
DBO-6481,2015-08-29,Vehículo sin placas visibles,579
DBO-6481,2015-12-31,Uso de celular al conducir,610
RYV-8274,2016-01-12,Revisión técnica vencida,419
RYV-8274,2015-01-04,No usar cinturón de seguridad,308
RYV-8274,2020-10-14,Revisión técnica vencida,352
LJB-8617,2021-09-07,No respetar semáforo,995
KUH-4394,2022-01-26,Exceso de velocidad,686
TRR-2952,2019-03-11,Vehículo sin placas visibles,138
UYO-5243,2024-07-26,Revisión técnica vencida,381
UYO-5243,2021-02-07,Falta de seguro obligatorio,503
ETP-4418,2024-04-29,Uso de celular al conducir,260
ETP-4418,2017-11-24,No usar cinturón de seguridad,164
ETP-4418,2018-09-22,Revisión técnica vencida,905
ETP-4418,2017-07-25,Estacionamiento indebido,478
ETP-4418,2016-04-14,Vehículo sin placas visibles,425
GBM-0819,2016-04-08,Revisión técnica vencida,109
GBM-0819,2018-02-18,Exceso de velocidad,149
GBM-0819,2018-08-21,No portar licencia,830
GBM-0819,2022-06-04,No respetar semáforo,241
KZE-6673,2017-05-05,No usar cinturón de seguridad,697
ZMG-2831,2015-02-27,Revisión técnica vencida,235
ZMG-2831,2020-12-22,Vehículo sin placas visibles,705
ZMG-2831,2018-10-30,No portar licencia,567
ZMG-2831,2018-09-20,No usar cinturón de seguridad,215
IIC-8308,2015-05-22,No respetar semáforo,818
IIC-8308,2015-02-04,Falta de seguro obligatorio,454
IIC-8308,2015-01-20,Exceso de velocidad,302
IIC-8308,2017-03-02,Falta de seguro obligatorio,750
IIC-8308,2021-12-06,No respetar semáforo,136
QLT-2460,2018-09-29,No usar cinturón de seguridad,144
MUD-0046,2016-05-23,No usar cinturón de seguridad,466
MUD-0046,2015-09-04,Circular con luces apagadas,687
MUD-0046,2019-05-07,Vehículo sin placas visibles,853
MUD-0046,2015-04-05,No respetar semáforo,725
MUD-0046,2015-08-03,No respetar semáforo,154
WSW-2765,2024-03-16,No respetar semáforo,904
WSW-2765,2015-06-30,Vehículo sin placas visibles,728
WSW-2765,2023-10-08,Estacionamiento indebido,431
WSW-2765,2023-05-16,No usar cinturón de seguridad,714
JWY-1870,2016-05-25,Uso de celular al conducir,761
JWY-1870,2016-01-13,No portar licencia,518
JWY-1870,2024-11-07,No respetar semáforo,934
JWY-1870,2023-02-27,Vehículo sin placas visibles,371
JWY-1870,2022-11-08,Falta de seguro obligatorio,395
ZDS-2307,2019-10-21,Revisión técnica vencida,893
ZDS-2307,2019-04-28,Exceso de velocidad,962
AZM-7827,2024-11-05,Falta de seguro obligatorio,1000
JGE-6475,2016-04-01,Estacionamiento indebido,207
JGE-6475,2019-07-31,Falta de seguro obligatorio,724
JGE-6475,2018-02-25,No portar licencia,885
JGE-6475,2022-05-18,Revisión técnica vencida,245
JGE-6475,2021-09-18,Falta de seguro obligatorio,290
RWQ-8286,2018-10-11,Circular con luces apagadas,933
RWQ-8286,2020-07-13,Circular con luces apagadas,307
RWQ-8286,2018-06-09,No portar licencia,859
RWQ-8286,2015-09-14,Falta de seguro obligatorio,917
RWQ-8286,2017-02-07,Vehículo sin placas visibles,226
EZN-3613,2015-03-11,Exceso de velocidad,462
XVK-0249,2021-11-09,Falta de seguro obligatorio,998
XVK-0249,2022-01-17,Falta de seguro obligatorio,744
XVK-0249,2021-10-31,Vehículo sin placas visibles,256
XVK-0249,2020-05-06,No portar licencia,806
TIF-6821,2021-06-04,Vehículo sin placas visibles,343
TIF-6821,2015-12-07,Exceso de velocidad,881
TIF-6821,2021-05-26,Vehículo sin placas visibles,629
TIF-6821,2022-12-31,Exceso de velocidad,902
TLE-2420,2015-06-30,No portar licencia,777
DSN-7864,2015-06-05,No portar licencia,259
JFJ-4346,2023-03-25,Uso de celular al conducir,768
ZTN-6449,2017-04-24,No usar cinturón de seguridad,627
ZTN-6449,2023-01-23,No portar licencia,493
YKD-1930,2024-05-02,No usar cinturón de seguridad,952
YKD-1930,2022-02-26,Exceso de velocidad,214
YKD-1930,2016-10-19,No usar cinturón de seguridad,682
YKD-1930,2024-03-25,Circular con luces apagadas,311
YKD-1930,2019-04-15,Vehículo sin placas visibles,919
WOU-9347,2015-05-02,Revisión técnica vencida,192
WOU-9347,2019-05-23,No respetar semáforo,250
WOU-9347,2021-07-29,Falta de seguro obligatorio,242
WOU-9347,2021-06-23,No portar licencia,105
QFA-4337,2017-10-12,Uso de celular al conducir,427
QFA-4337,2016-10-23,Circular con luces apagadas,598
QFA-4337,2015-02-12,Falta de seguro obligatorio,771
BXZ-4170,2015-12-09,Estacionamiento indebido,640
BXZ-4170,2018-01-26,Exceso de velocidad,362
BXZ-4170,2019-10-13,No respetar semáforo,501
BXZ-4170,2022-03-22,Circular con luces apagadas,100
RCB-7141,2021-12-14,Uso de celular al conducir,393
RCB-7141,2020-10-17,Estacionamiento indebido,198
RCB-7141,2016-11-22,Circular con luces apagadas,911
RCB-7141,2018-02-24,No usar cinturón de seguridad,665
RCB-7141,2019-10-10,No usar cinturón de seguridad,572
IDR-1849,2017-12-02,Exceso de velocidad,826
IDR-1849,2019-11-18,Falta de seguro obligatorio,893
IDR-1849,2018-03-13,No portar licencia,203
IDR-1849,2020-08-19,Exceso de velocidad,691
IDR-1849,2016-07-25,Exceso de velocidad,426
LBZ-6567,2022-02-08,No portar licencia,760
LBZ-6567,2018-07-02,Exceso de velocidad,112
DVB-5633,2022-07-01,Exceso de velocidad,296
OJT-2448,2017-12-22,No respetar semáforo,915
OJT-2448,2021-12-14,Revisión técnica vencida,961
XFH-1780,2015-09-10,Exceso de velocidad,141
XFH-1780,2022-02-13,No respetar semáforo,375
XFH-1780,2021-02-12,Falta de seguro obligatorio,398
XFH-1780,2018-10-06,Falta de seguro obligatorio,332
VFZ-2927,2017-10-29,Vehículo sin placas visibles,706
VFZ-2927,2021-10-24,Uso de celular al conducir,757
OQH-8338,2018-06-28,Falta de seguro obligatorio,310
OQH-8338,2018-04-29,Circular con luces apagadas,582
OQH-8338,2019-08-24,Exceso de velocidad,743
OQH-8338,2016-12-29,Falta de seguro obligatorio,198
OQH-8338,2017-07-07,Vehículo sin placas visibles,589
GTK-6019,2023-07-02,Vehículo sin placas visibles,229
GTK-6019,2024-07-20,No portar licencia,990
GTK-6019,2020-05-03,Revisión técnica vencida,645
GTK-6019,2015-07-20,No portar licencia,113
LBJ-6862,2016-07-09,No respetar semáforo,679
LBJ-6862,2017-08-12,No usar cinturón de seguridad,636
LBJ-6862,2017-02-04,Exceso de velocidad,687
MNC-6598,2023-04-11,Circular con luces apagadas,809
MNC-6598,2016-03-15,Vehículo sin placas visibles,755
MNC-6598,2018-08-01,Exceso de velocidad,783
TFS-9045,2021-12-31,Circular con luces apagadas,829
PVD-7488,2021-04-29,Uso de celular al conducir,673
PVD-7488,2024-03-08,No portar licencia,357
PVD-7488,2018-06-17,No respetar semáforo,700
PVD-7488,2021-02-05,No respetar semáforo,699
SCR-7017,2020-09-05,Exceso de velocidad,909
SCR-7017,2016-07-08,Estacionamiento indebido,125
SCR-7017,2018-03-22,Vehículo sin placas visibles,440
SCR-7017,2015-08-11,No respetar semáforo,798
URC-4692,2019-11-27,Revisión técnica vencida,839
URC-4692,2015-04-14,No portar licencia,638
URC-4692,2018-06-20,Exceso de velocidad,674
RGF-5968,2024-04-07,Uso de celular al conducir,866
RGF-5968,2018-11-07,No portar licencia,143
XVQ-6838,2023-03-18,No usar cinturón de seguridad,459
XVQ-6838,2017-12-17,Circular con luces apagadas,653
XVQ-6838,2016-05-17,Estacionamiento indebido,350
XVQ-6838,2015-08-22,Circular con luces apagadas,427
VBF-0047,2023-03-12,Circular con luces apagadas,739
VBF-0047,2017-01-17,Exceso de velocidad,559
CBQ-7637,2016-02-09,Circular con luces apagadas,817
CBQ-7637,2015-11-17,No usar cinturón de seguridad,212
CBQ-7637,2023-10-14,No usar cinturón de seguridad,536
CBQ-7637,2024-11-29,Vehículo sin placas visibles,100
YUU-0022,2016-06-03,No respetar semáforo,699
YUU-0022,2016-03-27,No usar cinturón de seguridad,443
XEN-6375,2017-06-03,Exceso de velocidad,333
XEN-6375,2022-03-27,Estacionamiento indebido,667
XEN-6375,2023-06-25,No usar cinturón de seguridad,753
XEN-6375,2022-04-17,No usar cinturón de seguridad,224
XEN-6375,2023-01-27,Estacionamiento indebido,683
ZKI-5828,2017-03-19,Vehículo sin placas visibles,245
ZKI-5828,2019-03-21,Revisión técnica vencida,566
XBL-3139,2020-04-23,Estacionamiento indebido,496
XBL-3139,2016-02-06,Revisión técnica vencida,109
XBL-3139,2021-10-08,Falta de seguro obligatorio,266
XBL-3139,2024-04-27,Falta de seguro obligatorio,374
XBL-3139,2015-07-17,Vehículo sin placas visibles,488
HOS-8509,2024-08-07,Falta de seguro obligatorio,706
HOS-8509,2021-08-27,Falta de seguro obligatorio,679
HOS-8509,2015-02-06,Revisión técnica vencida,730
WRI-9028,2020-03-31,No respetar semáforo,385
WRI-9028,2018-10-18,Vehículo sin placas visibles,503
PDF-0686,2016-01-09,Circular con luces apagadas,254
PDF-0686,2018-05-03,No portar licencia,806
PDF-0686,2019-01-20,Vehículo sin placas visibles,198
PDF-0686,2017-12-19,No respetar semáforo,617
PDF-0686,2016-04-07,Vehículo sin placas visibles,252
SUB-8889,2015-12-15,No portar licencia,699
SUB-8889,2015-05-25,Exceso de velocidad,910
SUB-8889,2021-01-08,No portar licencia,925
SUB-8889,2022-06-27,Falta de seguro obligatorio,282
SUB-8889,2018-05-08,Uso de celular al conducir,784
AMR-9013,2018-04-18,Falta de seguro obligatorio,421
GXU-1577,2023-02-25,Exceso de velocidad,285
GXU-1577,2016-03-08,Vehículo sin placas visibles,951
GXU-1577,2024-02-01,Estacionamiento indebido,951
GXU-1577,2020-06-21,Estacionamiento indebido,997
GXU-1577,2018-12-19,No portar licencia,806
THS-1563,2024-01-20,Vehículo sin placas visibles,436
THS-1563,2022-05-26,Revisión técnica vencida,764
THS-1563,2022-03-28,Vehículo sin placas visibles,481
THS-1563,2020-05-23,Exceso de velocidad,114
THS-1563,2016-08-20,No respetar semáforo,525
NLM-4198,2022-09-20,Falta de seguro obligatorio,771
NLM-4198,2015-03-08,Revisión técnica vencida,450
NLM-4198,2015-08-07,Vehículo sin placas visibles,818
NLM-4198,2023-01-03,No usar cinturón de seguridad,246
GRE-3269,2017-09-11,No usar cinturón de seguridad,311
YSP-9607,2019-12-05,Vehículo sin placas visibles,212
YSP-9607,2016-06-20,No usar cinturón de seguridad,808
YSP-9607,2018-09-07,Estacionamiento indebido,148
JRH-8475,2020-11-28,No portar licencia,985
ZBM-5230,2017-08-03,No portar licencia,774
ZBM-5230,2024-03-24,Exceso de velocidad,481
ZBM-5230,2022-11-09,No usar cinturón de seguridad,775
EZU-7920,2015-07-31,Uso de celular al conducir,623
EZU-7920,2022-02-25,Estacionamiento indebido,644
OCB-9238,2016-01-21,Uso de celular al conducir,399
OCB-9238,2019-07-16,No portar licencia,606
OCB-9238,2024-04-11,Uso de celular al conducir,115
OCB-9238,2022-12-03,Uso de celular al conducir,944
OCB-9238,2018-01-18,Falta de seguro obligatorio,553
FDK-8860,2023-01-18,Estacionamiento indebido,657
FDK-8860,2022-06-01,No respetar semáforo,896
FDK-8860,2021-06-04,No usar cinturón de seguridad,297
FDK-8860,2020-10-24,Falta de seguro obligatorio,289
RVA-5050,2019-01-16,Uso de celular al conducir,327
RVA-5050,2024-08-19,Exceso de velocidad,590
RVA-5050,2017-08-30,Estacionamiento indebido,664
UHQ-6720,2020-05-22,No respetar semáforo,900
UHQ-6720,2022-06-12,No usar cinturón de seguridad,402
UHQ-6720,2019-01-02,Uso de celular al conducir,888
UHQ-6720,2018-01-28,Uso de celular al conducir,919
QMZ-3749,2015-06-03,Revisión técnica vencida,799
QMZ-3749,2021-04-19,Revisión técnica vencida,108
QMZ-3749,2016-12-27,Uso de celular al conducir,571
QMZ-3749,2023-11-03,Estacionamiento indebido,584
QMZ-3749,2016-11-19,No portar licencia,299
EMO-5708,2019-01-17,Exceso de velocidad,826
EMO-5708,2016-03-06,Revisión técnica vencida,794
EMO-5708,2024-06-30,Exceso de velocidad,886
PML-7859,2018-12-20,Circular con luces apagadas,277
OXD-2514,2022-02-16,Vehículo sin placas visibles,971
OXD-2514,2024-06-20,No respetar semáforo,827
OXD-2514,2019-11-27,No portar licencia,623
OXD-2514,2021-02-05,Uso de celular al conducir,330
OXD-2514,2018-07-23,Revisión técnica vencida,498
MCN-7101,2023-11-02,Estacionamiento indebido,871
MCN-7101,2022-10-30,Circular con luces apagadas,491
MCN-7101,2023-08-16,No usar cinturón de seguridad,124
MCN-7101,2020-11-02,Vehículo sin placas visibles,762
SNX-0284,2017-10-18,Exceso de velocidad,471
SNX-0284,2015-07-08,Vehículo sin placas visibles,175
SNX-0284,2024-03-12,Exceso de velocidad,962
CCE-8860,2016-02-07,Estacionamiento indebido,208
CCE-8860,2016-04-16,Vehículo sin placas visibles,692
CCE-8860,2015-11-19,Estacionamiento indebido,475
CCE-8860,2024-08-25,Circular con luces apagadas,642
CCE-8860,2016-04-12,No usar cinturón de seguridad,701
WIZ-1324,2024-03-13,Exceso de velocidad,737
WIZ-1324,2022-05-15,No usar cinturón de seguridad,989
WIZ-1324,2024-08-01,Circular con luces apagadas,411
QEU-6046,2017-12-16,Falta de seguro obligatorio,866
QEU-6046,2020-09-03,Circular con luces apagadas,404
GYD-5162,2022-05-22,Estacionamiento indebido,195
GYD-5162,2024-01-22,Falta de seguro obligatorio,158
GYD-5162,2018-08-22,Vehículo sin placas visibles,126
GYD-5162,2019-09-02,Falta de seguro obligatorio,462
GYD-5162,2019-01-02,Vehículo sin placas visibles,431
ZNE-3440,2023-02-22,Exceso de velocidad,543
WNW-0466,2018-05-09,Falta de seguro obligatorio,496
WNW-0466,2018-01-03,Revisión técnica vencida,649
WNW-0466,2016-09-07,No portar licencia,414
WNW-0466,2021-01-01,Exceso de velocidad,426
WNW-0466,2023-08-27,No portar licencia,745
PXQ-0002,2021-12-15,Revisión técnica vencida,652
PXQ-0002,2024-06-17,Estacionamiento indebido,895
XQP-8453,2020-04-01,No portar licencia,140
XQP-8453,2016-04-09,No respetar semáforo,926
LZX-6034,2024-11-15,Exceso de velocidad,876
LZX-6034,2021-07-10,Revisión técnica vencida,731
MCU-7417,2019-07-24,Uso de celular al conducir,818
MCU-7417,2022-08-11,Estacionamiento indebido,575
MCU-7417,2018-05-08,Revisión técnica vencida,565
MCU-7417,2020-12-30,Falta de seguro obligatorio,786
SNN-0712,2017-05-10,Vehículo sin placas visibles,695
SNN-0712,2018-01-26,No usar cinturón de seguridad,284
SNN-0712,2021-06-28,Estacionamiento indebido,285
SNN-0712,2023-12-07,Exceso de velocidad,877
SNN-0712,2023-03-22,Estacionamiento indebido,763
XPS-7455,2023-11-07,No portar licencia,471
XPS-7455,2018-11-07,Vehículo sin placas visibles,488
XPS-7455,2024-09-05,No portar licencia,266
MLL-7095,2019-07-19,Estacionamiento indebido,650
MLL-7095,2015-06-16,No usar cinturón de seguridad,915
MLL-7095,2017-04-30,No usar cinturón de seguridad,299
MLL-7095,2018-06-01,Revisión técnica vencida,212
MLL-7095,2022-06-23,Exceso de velocidad,653
ZSX-9249,2017-10-17,Circular con luces apagadas,706
DZD-2960,2018-09-08,Estacionamiento indebido,290
DZD-2960,2021-05-10,No portar licencia,649
DZD-2960,2022-06-10,Revisión técnica vencida,159
YZJ-0677,2023-06-28,Revisión técnica vencida,355
YZJ-0677,2021-04-26,Vehículo sin placas visibles,484
YZJ-0677,2021-08-31,Estacionamiento indebido,678
HTQ-5913,2021-11-12,Uso de celular al conducir,664
ALI-9125,2016-11-11,Vehículo sin placas visibles,214
ALI-9125,2024-06-07,No respetar semáforo,943
ALI-9125,2019-01-26,Revisión técnica vencida,908
ALI-9125,2016-04-20,No respetar semáforo,636
XDG-8514,2024-03-10,Falta de seguro obligatorio,802
XDG-8514,2021-12-07,Circular con luces apagadas,246
XDG-8514,2021-03-10,Estacionamiento indebido,186
XDG-8514,2020-02-28,Estacionamiento indebido,226
XDG-8514,2021-12-31,Exceso de velocidad,996
HIF-8326,2021-05-17,Estacionamiento indebido,768
HIF-8326,2018-04-17,Revisión técnica vencida,609
HIF-8326,2021-03-21,Revisión técnica vencida,113
HIF-8326,2021-12-02,Uso de celular al conducir,522
XRW-8160,2024-10-16,Estacionamiento indebido,732
XRW-8160,2023-03-26,Vehículo sin placas visibles,407
XRW-8160,2017-04-21,Circular con luces apagadas,397
XRW-8160,2020-12-10,Falta de seguro obligatorio,465
HZJ-2650,2015-04-08,Revisión técnica vencida,889
HZJ-2650,2024-08-19,No respetar semáforo,622
MND-6306,2015-10-12,No respetar semáforo,127
MND-6306,2021-05-30,Circular con luces apagadas,423
MND-6306,2016-09-07,Estacionamiento indebido,240
MND-6306,2016-12-18,Revisión técnica vencida,492
MND-6306,2023-11-05,No respetar semáforo,907
LWP-7855,2021-02-13,Vehículo sin placas visibles,432
LWP-7855,2019-08-08,Estacionamiento indebido,401
LWP-7855,2017-03-14,Exceso de velocidad,830
LWP-7855,2016-05-30,Exceso de velocidad,864
ZSN-3985,2023-09-24,No usar cinturón de seguridad,134
ZSN-3985,2018-03-01,Exceso de velocidad,911
ZSN-3985,2016-05-13,Circular con luces apagadas,520
CDV-4890,2017-08-25,Estacionamiento indebido,257
CDV-4890,2016-07-15,No usar cinturón de seguridad,269
