Placa,Fecha,Descripcion,Monto
PQL-3765,2018-04-01,Revisión técnica vencida,201
ATG-0740,2015-03-26,Estacionamiento indebido,135
ATG-0740,2019-07-02,Exceso de velocidad,394
ATG-0740,2022-12-17,Vehículo sin placas visibles,467
YLL-7417,2023-10-19,Falta de seguro obligatorio,768
DUV-1127,2024-06-28,Revisión técnica vencida,289
DUV-1127,2024-08-07,Exceso de velocidad,364
DUV-1127,2023-05-03,Vehículo sin placas visibles,905
DUV-1127,2018-06-14,Vehículo sin placas visibles,289
AZS-1962,2020-06-10,No portar licencia,601
AZS-1962,2023-05-14,Uso de celular al conducir,441
UWQ-8057,2018-11-09,No portar licencia,875
UZK-7773,2023-04-01,No usar cinturón de seguridad,349
UZK-7773,2020-02-19,Revisión técnica vencida,994
UZK-7773,2015-08-06,No respetar semáforo,572
UZK-7773,2022-07-20,No respetar semáforo,741
KBH-6726,2020-05-04,No respetar semáforo,137
KBH-6726,2022-12-29,No portar licencia,106
KBH-6726,2021-02-22,No usar cinturón de seguridad,779
KBH-6726,2021-03-09,No respetar semáforo,533
KBH-6726,2021-05-22,Estacionamiento indebido,698
KMT-4072,2020-03-25,Revisión técnica vencida,453
ZUJ-6897,2018-06-11,Revisión técnica vencida,924
ZUJ-6897,2020-11-18,Estacionamiento indebido,765
ZUJ-6897,2024-08-21,Estacionamiento indebido,587
ZUJ-6897,2016-09-04,Falta de seguro obligatorio,576
ZUJ-6897,2020-05-11,Revisión técnica vencida,938
DJG-2614,2016-12-15,No portar licencia,532
DJG-2614,2015-06-01,No portar licencia,552
DJG-2614,2022-02-18,No respetar semáforo,382
YXW-9738,2018-06-05,Uso de celular al conducir,782
YXW-9738,2019-09-24,Vehículo sin placas visibles,701
YXW-9738,2020-02-09,Exceso de velocidad,215
WAQ-8516,2019-12-11,No usar cinturón de seguridad,871
WAQ-8516,2022-01-04,Revisión técnica vencida,895
WAQ-8516,2017-04-08,Vehículo sin placas visibles,872
WAQ-8516,2021-10-06,Uso de celular al conducir,145
WAQ-8516,2016-10-23,Circular con luces apagadas,949
WWK-2492,2017-04-27,Uso de celular al conducir,482
WWK-2492,2021-07-15,No usar cinturón de seguridad,914
WWK-2492,2019-05-28,Estacionamiento indebido,414
NMT-0656,2020-10-07,Revisión técnica vencida,418
UCP-7515,2022-01-09,Revisión técnica vencida,449
UCP-7515,2024-11-03,Revisión técnica vencida,451
UCP-7515,2024-02-05,Exceso de velocidad,964
UCP-7515,2016-07-20,Revisión técnica vencida,230
DEN-2539,2018-06-19,Uso de celular al conducir,590
DEN-2539,2024-05-05,Falta de seguro obligatorio,654
DEN-2539,2016-11-13,Revisión técnica vencida,654
DEN-2539,2021-08-12,No usar cinturón de seguridad,982
FGM-3536,2017-03-27,No portar licencia,947
FGM-3536,2022-05-15,Vehículo sin placas visibles,918
FGM-3536,2020-11-25,Circular con luces apagadas,865
FGM-3536,2017-07-07,Vehículo sin placas visibles,708
FGM-3536,2024-12-20,Vehículo sin placas visibles,539
TMA-7970,2018-11-25,No usar cinturón de seguridad,856
ZON-6104,2024-07-31,No usar cinturón de seguridad,664
NOK-1860,2022-12-01,Vehículo sin placas visibles,210
NOK-1860,2017-02-28,Revisión técnica vencida,874
NOK-1860,2022-07-30,Revisión técnica vencida,701
HLM-6001,2017-04-13,No portar licencia,677
HLM-6001,2017-10-22,Estacionamiento indebido,274
HLM-6001,2020-02-07,Falta de seguro obligatorio,604
HLM-6001,2024-12-21,No portar licencia,282
HLM-6001,2016-12-07,Revisión técnica vencida,557
MFZ-5029,2017-09-17,No usar cinturón de seguridad,793
MFZ-5029,2021-02-13,Exceso de velocidad,549
MFZ-5029,2018-01-06,Revisión técnica vencida,207
MFZ-5029,2015-06-15,Revisión técnica vencida,976
RXI-8569,2021-03-25,No usar cinturón de seguridad,146
RXI-8569,2020-08-09,Falta de seguro obligatorio,706
RXI-8569,2017-10-08,Falta de seguro obligatorio,720
RXI-8569,2016-06-27,Circular con luces apagadas,532
RXI-8569,2022-08-19,Uso de celular al conducir,933
GOE-2078,2022-03-07,Estacionamiento indebido,752
HVQ-3800,2023-05-18,Revisión técnica vencida,316
HVQ-3800,2024-10-16,No respetar semáforo,711
HVQ-3800,2019-03-20,Circular con luces apagadas,810
HVQ-3800,2017-10-25,No portar licencia,188
HVQ-3800,2022-12-12,No usar cinturón de seguridad,811
UBE-6980,2024-12-18,Estacionamiento indebido,202
UBE-6980,2020-02-10,Uso de celular al conducir,961
SFG-6568,2019-11-29,Revisión técnica vencida,888
SFG-6568,2015-06-13,No respetar semáforo,463
SFG-6568,2024-02-18,No respetar semáforo,614
SFG-6568,2015-04-06,Exceso de velocidad,498
SFG-6568,2016-04-03,Circular con luces apagadas,830
DRZ-5068,2022-08-14,Revisión técnica vencida,481
MXD-0925,2018-08-09,Circular con luces apagadas,929
MXD-0925,2019-11-11,No usar cinturón de seguridad,475
BIR-4678,2015-08-03,No portar licencia,345
BIR-4678,2021-04-20,Revisión técnica vencida,825
WAW-8610,2019-10-19,No usar cinturón de seguridad,113
WAW-8610,2019-02-27,Circular con luces apagadas,377
WAW-8610,2018-11-16,Estacionamiento indebido,428
BDP-8864,2023-09-28,Circular con luces apagadas,512
BDP-8864,2020-11-16,Revisión técnica vencida,907
DZV-9799,2020-11-12,Falta de seguro obligatorio,471
DZV-9799,2020-09-24,Uso de celular al conducir,478
DZV-9799,2021-06-29,No respetar semáforo,807
DZV-9799,2022-07-06,No usar cinturón de seguridad,984
DZV-9799,2016-04-18,Revisión técnica vencida,894
FDW-4877,2022-01-14,Falta de seguro obligatorio,350
FDW-4877,2022-02-12,Falta de seguro obligatorio,220
FDW-4877,2018-06-02,Vehículo sin placas visibles,270
FDW-4877,2024-09-28,Uso de celular al conducir,383
FDW-4877,2019-04-11,Revisión técnica vencida,549
NNZ-8505,2022-10-30,Exceso de velocidad,411
WPR-5679,2021-04-29,Falta de seguro obligatorio,217
UGU-1075,2023-06-27,Exceso de velocidad,312
UGU-1075,2021-10-25,Revisión técnica vencida,119
MDK-5100,2022-01-23,Estacionamiento indebido,197
MDK-5100,2019-06-07,No usar cinturón de seguridad,664
MDK-5100,2016-02-28,Vehículo sin placas visibles,194
MDK-5100,2018-11-16,Falta de seguro obligatorio,465
MDK-5100,2015-01-29,Estacionamiento indebido,303
OBL-9827,2024-12-03,No usar cinturón de seguridad,770
OBL-9827,2024-12-04,Exceso de velocidad,646
OBL-9827,2022-07-25,Uso de celular al conducir,102
SOF-8914,2021-09-16,No portar licencia,188
SOF-8914,2021-04-15,No respetar semáforo,164
SOF-8914,2021-07-28,Uso de celular al conducir,739
SOF-8914,2016-03-15,No usar cinturón de seguridad,813
SOF-8914,2023-03-12,Circular con luces apagadas,924
ZWU-2409,2020-06-01,Estacionamiento indebido,497
ZWU-2409,2020-12-24,Falta de seguro obligatorio,576
CQO-0786,2018-02-21,No usar cinturón de seguridad,989
CQO-0786,2015-11-16,Falta de seguro obligatorio,677
VDH-2658,2018-03-11,No portar licencia,887
VDH-2658,2015-02-06,Estacionamiento indebido,428
VDH-2658,2017-12-11,Vehículo sin placas visibles,367
VDH-2658,2016-10-22,No portar licencia,120
CQP-8645,2023-10-26,Estacionamiento indebido,183
CQP-8645,2016-09-02,Circular con luces apagadas,385
CQP-8645,2015-10-20,Exceso de velocidad,389
OML-9723,2017-06-30,Revisión técnica vencida,569
OML-9723,2016-04-20,Estacionamiento indebido,363
OML-9723,2016-05-09,No respetar semáforo,904
OML-9723,2023-04-10,Exceso de velocidad,806
OML-9723,2019-04-17,Falta de seguro obligatorio,444
TOM-7602,2015-12-12,No respetar semáforo,516
TOM-7602,2020-12-15,No portar licencia,631
TOM-7602,2020-06-20,Uso de celular al conducir,417
TOM-7602,2019-09-29,No portar licencia,858
TOM-7602,2021-08-06,No respetar semáforo,860
JZZ-3400,2021-05-20,Falta de seguro obligatorio,956
JZZ-3400,2017-02-28,Exceso de velocidad,627
JZZ-3400,2022-11-03,Vehículo sin placas visibles,334
JZZ-3400,2020-04-24,No portar licencia,202
JZZ-3400,2017-01-24,No respetar semáforo,695
ZTH-6743,2021-09-01,Circular con luces apagadas,690
PVT-8397,2016-01-15,Uso de celular al conducir,997
PVT-8397,2021-04-29,Estacionamiento indebido,900
PSW-9938,2019-11-14,Revisión técnica vencida,128
PSW-9938,2023-10-03,Vehículo sin placas visibles,107
PSW-9938,2022-12-29,Vehículo sin placas visibles,636
RYH-7859,2018-09-29,Estacionamiento indebido,538
SHZ-6645,2022-04-13,No usar cinturón de seguridad,242
SHZ-6645,2018-10-26,Estacionamiento indebido,137
SHZ-6645,2023-09-11,Estacionamiento indebido,266
SHZ-6645,2021-04-10,Circular con luces apagadas,106
SHZ-6645,2019-04-14,Uso de celular al conducir,589
KNY-4505,2015-04-18,Estacionamiento indebido,101
KNY-4505,2015-01-21,Circular con luces apagadas,819
KNY-4505,2015-05-19,Estacionamiento indebido,734
KNY-4505,2015-01-04,Revisión técnica vencida,168
KNY-4505,2020-08-03,No usar cinturón de seguridad,445
VOG-0892,2016-04-05,No respetar semáforo,653
VOG-0892,2018-11-26,No usar cinturón de seguridad,765
VOG-0892,2021-03-03,Exceso de velocidad,667
VOG-0892,2023-03-26,Exceso de velocidad,442
GUF-2783,2017-10-26,No portar licencia,466
QFR-7367,2015-08-03,No usar cinturón de seguridad,226
QFR-7367,2018-04-22,No respetar semáforo,196
QFR-7367,2017-04-27,Estacionamiento indebido,333
QFR-7367,2018-04-13,Exceso de velocidad,275
QFR-7367,2018-10-21,Revisión técnica vencida,467
PYU-4244,2015-06-02,Revisión técnica vencida,847
PYU-4244,2024-12-23,Revisión técnica vencida,452
PYU-4244,2021-07-05,Uso de celular al conducir,327
PYU-4244,2021-09-05,No usar cinturón de seguridad,260
SXG-9293,2023-05-29,No usar cinturón de seguridad,694
SXG-9293,2019-06-24,Uso de celular al conducir,957
SXG-9293,2022-09-15,Circular con luces apagadas,716
SXG-9293,2015-05-29,No usar cinturón de seguridad,745
XXO-1236,2018-12-28,Uso de celular al conducir,713
XXO-1236,2019-08-25,No portar licencia,601
XXO-1236,2016-05-23,Exceso de velocidad,250
XXO-1236,2017-01-04,Revisión técnica vencida,468
XXO-1236,2020-04-08,Exceso de velocidad,658
GCJ-3701,2018-05-26,Revisión técnica vencida,314
GCJ-3701,2018-01-09,Vehículo sin placas visibles,884
GCJ-3701,2019-07-28,No usar cinturón de seguridad,353
GCJ-3701,2024-07-14,No respetar semáforo,755
GCJ-3701,2024-01-21,Estacionamiento indebido,325
SEM-3138,2024-02-18,Uso de celular al conducir,521
SEM-3138,2019-04-03,No usar cinturón de seguridad,124
SEM-3138,2019-02-11,Falta de seguro obligatorio,270
SEM-3138,2015-12-12,Revisión técnica vencida,1000
SEM-3138,2017-09-03,No respetar semáforo,227
TYU-3395,2024-11-11,Falta de seguro obligatorio,892
TYU-3395,2020-03-13,Circular con luces apagadas,539
TYU-3395,2024-04-04,No respetar semáforo,276
XAJ-1814,2024-02-21,Falta de seguro obligatorio,474
XAJ-1814,2023-07-10,Estacionamiento indebido,888
XAJ-1814,2020-10-04,No respetar semáforo,597
XAJ-1814,2017-02-20,Exceso de velocidad,341
IRS-7568,2016-05-07,Uso de celular al conducir,272
IRS-7568,2020-11-20,No usar cinturón de seguridad,366
IRS-7568,2020-04-05,Falta de seguro obligatorio,749
IRS-7568,2024-05-13,No portar licencia,567
LUU-4134,2021-05-26,Revisión técnica vencida,538
LUU-4134,2017-06-11,No respetar semáforo,521
LUU-4134,2020-12-07,Exceso de velocidad,991
LUU-4134,2018-07-05,Revisión técnica vencida,679
GUY-0793,2017-04-22,No portar licencia,366
GUY-0793,2018-06-18,Estacionamiento indebido,704
GUY-0793,2017-01-03,Uso de celular al conducir,443
TAQ-0239,2017-09-22,No portar licencia,818
TAQ-0239,2023-06-03,Falta de seguro obligatorio,843
TAQ-0239,2022-04-22,Revisión técnica vencida,563
ZDS-7523,2024-05-22,Vehículo sin placas visibles,954
ZDS-7523,2015-03-17,Estacionamiento indebido,105
ENE-8330,2021-01-03,No usar cinturón de seguridad,787
TUP-6461,2022-07-11,Exceso de velocidad,703
TUP-6461,2017-08-05,Falta de seguro obligatorio,844
TUP-6461,2023-02-17,Circular con luces apagadas,402
OBS-4159,2019-05-25,No respetar semáforo,283
OBS-4159,2017-11-10,Revisión técnica vencida,237
OBS-4159,2021-01-15,Estacionamiento indebido,645
OBS-4159,2016-07-31,Exceso de velocidad,251
OBS-4159,2022-03-01,Estacionamiento indebido,148
OTG-4848,2015-05-13,Exceso de velocidad,362
JUI-5362,2019-07-17,Vehículo sin placas visibles,430
TPY-3040,2024-05-26,Uso de celular al conducir,213
TPY-3040,2022-03-03,No portar licencia,196
TPY-3040,2015-08-29,No usar cinturón de seguridad,557
TPY-3040,2021-09-30,No usar cinturón de seguridad,736
TPY-3040,2016-10-03,Circular con luces apagadas,274
RIT-1611,2017-04-07,Falta de seguro obligatorio,395
RIT-1611,2016-12-26,Exceso de velocidad,825
RIT-1611,2022-12-04,Revisión técnica vencida,986
RIT-1611,2021-04-07,Uso de celular al conducir,665
TKS-5343,2020-10-01,Vehículo sin placas visibles,863
TKS-5343,2019-09-28,Estacionamiento indebido,841
TKS-5343,2024-11-24,Exceso de velocidad,928
IQF-2685,2021-11-30,Revisión técnica vencida,689
TVP-7584,2022-12-28,Exceso de velocidad,115
XHI-9510,2016-06-17,No respetar semáforo,511
XHI-9510,2023-08-03,Uso de celular al conducir,747
XHI-9510,2019-03-22,Estacionamiento indebido,490
XHI-9510,2022-05-10,Estacionamiento indebido,813
XHI-9510,2022-11-15,Falta de seguro obligatorio,927
FIH-2215,2017-11-27,No usar cinturón de seguridad,415
FIH-2215,2015-01-27,Falta de seguro obligatorio,283
FIH-2215,2021-02-05,Vehículo sin placas visibles,160
OLD-6151,2019-09-29,Falta de seguro obligatorio,900
OLD-6151,2023-01-15,Falta de seguro obligatorio,337
OLD-6151,2017-07-21,Revisión técnica vencida,701
OLD-6151,2015-08-14,Revisión técnica vencida,661
GPK-5620,2023-10-24,Circular con luces apagadas,913
GPK-5620,2023-04-18,No respetar semáforo,372
GPK-5620,2019-08-29,Estacionamiento indebido,284
GPK-5620,2018-04-27,No respetar semáforo,957
GPK-5620,2019-03-31,No usar cinturón de seguridad,674
YSI-3799,2018-08-21,Circular con luces apagadas,763
YSI-3799,2016-10-22,Uso de celular al conducir,380
YSI-3799,2018-02-20,Estacionamiento indebido,304
RJK-7931,2016-09-04,Falta de seguro obligatorio,923
RJK-7931,2018-07-24,Exceso de velocidad,242
RJK-7931,2019-02-08,Falta de seguro obligatorio,331
RJK-7931,2019-10-26,No respetar semáforo,739
TCL-1985,2018-08-09,Estacionamiento indebido,796
TCL-1985,2017-06-07,Circular con luces apagadas,151
TCL-1985,2017-11-19,Exceso de velocidad,706
TCL-1985,2023-01-09,Revisión técnica vencida,729
TCL-1985,2024-04-25,No respetar semáforo,232
ZWO-2312,2017-10-11,Exceso de velocidad,351
ZWO-2312,2015-02-21,Circular con luces apagadas,818
MAR-7338,2024-06-26,No respetar semáforo,414
MAR-7338,2020-05-10,No usar cinturón de seguridad,372
MAR-7338,2015-11-12,Vehículo sin placas visibles,115
MAR-7338,2018-03-27,Falta de seguro obligatorio,150
LFO-7708,2021-06-18,Estacionamiento indebido,783
LFO-7708,2024-06-23,Exceso de velocidad,510
LFO-7708,2019-09-30,Revisión técnica vencida,276
BAK-4415,2024-06-02,No usar cinturón de seguridad,386
BAK-4415,2015-01-26,Estacionamiento indebido,134
PUV-0547,2016-12-20,Revisión técnica vencida,445
PUV-0547,2015-05-04,Falta de seguro obligatorio,426
ROK-3900,2019-02-17,Revisión técnica vencida,268
THQ-9687,2016-07-31,No respetar semáforo,731
THQ-9687,2015-02-16,Vehículo sin placas visibles,576
THQ-9687,2023-06-23,Falta de seguro obligatorio,348
THQ-9687,2019-05-06,Revisión técnica vencida,231
THQ-9687,2022-01-29,No usar cinturón de seguridad,801
GTG-1374,2019-10-27,No respetar semáforo,620
VQU-7437,2020-04-07,No respetar semáforo,737
VQU-7437,2020-09-05,Estacionamiento indebido,797
VQU-7437,2022-01-22,Uso de celular al conducir,670
VQU-7437,2018-06-07,Uso de celular al conducir,413
VQU-7437,2022-08-23,No portar licencia,619
QSG-2782,2017-10-10,Vehículo sin placas visibles,401
QSG-2782,2018-04-06,Exceso de velocidad,290
QSG-2782,2018-03-10,Falta de seguro obligatorio,949
QSG-2782,2024-08-12,No usar cinturón de seguridad,883
SIV-4245,2022-02-07,Falta de seguro obligatorio,146
GXC-1900,2018-01-27,Falta de seguro obligatorio,567
HJB-7688,2019-12-03,Circular con luces apagadas,532
HJB-7688,2023-04-05,Estacionamiento indebido,607
EPM-7054,2019-11-11,Circular con luces apagadas,977
EPM-7054,2015-05-27,Revisión técnica vencida,371
EPM-7054,2021-11-16,Vehículo sin placas visibles,827
YDP-0697,2023-11-07,Circular con luces apagadas,334
YDP-0697,2015-10-27,No portar licencia,223
YDP-0697,2017-03-14,No usar cinturón de seguridad,576
WSA-6231,2017-04-05,No usar cinturón de seguridad,685
WSA-6231,2020-08-05,No usar cinturón de seguridad,268
WSA-6231,2024-01-26,Circular con luces apagadas,803
WSA-6231,2022-08-24,No usar cinturón de seguridad,446
ZLT-0601,2015-08-21,Falta de seguro obligatorio,797
ZLT-0601,2017-10-10,No respetar semáforo,590
ZLT-0601,2015-12-14,Revisión técnica vencida,919
ZLT-0601,2019-04-12,Revisión técnica vencida,322
ZLT-0601,2018-10-15,Estacionamiento indebido,749
UIF-5398,2019-05-29,No portar licencia,226
AIR-7795,2016-06-16,Vehículo sin placas visibles,213
AIR-7795,2018-11-06,Falta de seguro obligatorio,568
YCB-4946,2020-09-04,Vehículo sin placas visibles,153
YCB-4946,2021-02-13,Falta de seguro obligatorio,115
YCB-4946,2024-11-03,Vehículo sin placas visibles,964
YCB-4946,2017-12-10,Uso de celular al conducir,894
LUM-6235,2016-01-20,Revisión técnica vencida,690
KUH-8188,2018-07-04,Uso de celular al conducir,334
KUH-8188,2019-08-05,Exceso de velocidad,886
KUH-8188,2016-04-24,No usar cinturón de seguridad,122
KUH-8188,2019-08-25,No usar cinturón de seguridad,710
XYS-0800,2017-08-19,Falta de seguro obligatorio,627
XYS-0800,2022-12-12,No respetar semáforo,634
XYS-0800,2018-07-31,Uso de celular al conducir,146
XYS-0800,2015-04-30,No respetar semáforo,162
XYS-0800,2015-07-08,No usar cinturón de seguridad,215
HXI-0555,2022-05-25,Exceso de velocidad,657
HXI-0555,2018-06-22,Exceso de velocidad,285
HXI-0555,2023-03-03,Estacionamiento indebido,138
HXI-0555,2020-12-12,Exceso de velocidad,406
ZRQ-0026,2017-05-22,Circular con luces apagadas,666
ZMC-9194,2022-08-09,Revisión técnica vencida,857
ZMC-9194,2019-04-22,Exceso de velocidad,103
HBY-4404,2018-02-16,Revisión técnica vencida,947
HBY-4404,2021-04-20,Estacionamiento indebido,745
HBY-4404,2017-11-13,Vehículo sin placas visibles,587
WDU-6352,2017-10-25,No respetar semáforo,980
WDU-6352,2020-01-11,Revisión técnica vencida,829
WDU-6352,2019-03-25,No portar licencia,546
URY-5318,2020-07-24,No respetar semáforo,412
URY-5318,2015-02-16,Exceso de velocidad,673
URY-5318,2021-12-01,No usar cinturón de seguridad,682
QQR-5924,2018-11-08,Falta de seguro obligatorio,885
VUW-1722,2023-05-10,Estacionamiento indebido,300
VUW-1722,2022-11-20,Circular con luces apagadas,132
VUW-1722,2015-10-30,Revisión técnica vencida,403
VUW-1722,2024-10-19,No portar licencia,642
DBQ-9255,2020-10-15,Falta de seguro obligatorio,623
DBQ-9255,2022-07-05,Exceso de velocidad,130
DBQ-9255,2020-08-25,No respetar semáforo,650
VRT-3557,2017-08-24,Estacionamiento indebido,518
XIU-2533,2024-03-14,Circular con luces apagadas,837
XIU-2533,2022-12-27,Exceso de velocidad,767
XIU-2533,2019-11-03,Uso de celular al conducir,280
XIU-2533,2023-02-10,Vehículo sin placas visibles,369
XIU-2533,2024-06-16,Revisión técnica vencida,255
ENX-9550,2024-02-24,Uso de celular al conducir,448
ENX-9550,2019-07-30,Falta de seguro obligatorio,606
RQN-7202,2021-05-17,Exceso de velocidad,315
RQN-7202,2021-11-22,Circular con luces apagadas,879
RQN-7202,2016-07-30,Estacionamiento indebido,550
GNW-2617,2020-01-17,No portar licencia,452
GNW-2617,2023-08-11,No portar licencia,839
GNW-2617,2015-10-15,Circular con luces apagadas,308
GNW-2617,2018-07-14,Circular con luces apagadas,460
FMH-9511,2024-03-09,Vehículo sin placas visibles,988
FMH-9511,2015-12-11,Circular con luces apagadas,202
FMH-9511,2015-07-30,Exceso de velocidad,903
FMH-9511,2024-12-01,Exceso de velocidad,437
FMH-9511,2022-10-11,Revisión técnica vencida,868
ZUF-1751,2018-01-30,No usar cinturón de seguridad,254
CGN-6079,2018-02-27,Circular con luces apagadas,820
CGN-6079,2018-02-08,No portar licencia,663
CGN-6079,2016-02-17,No portar licencia,375
IWH-0069,2015-07-08,Estacionamiento indebido,656
IWH-0069,2016-05-12,Circular con luces apagadas,386
IWH-0069,2020-08-21,Vehículo sin placas visibles,561
IWH-0069,2016-03-01,Uso de celular al conducir,694
XBL-7619,2015-12-19,No respetar semáforo,398
XBL-7619,2018-10-27,Uso de celular al conducir,905
AEV-6162,2021-04-22,No usar cinturón de seguridad,293
AEV-6162,2021-08-25,Vehículo sin placas visibles,494
AWD-3123,2019-11-04,No respetar semáforo,561
AWD-3123,2017-10-31,Estacionamiento indebido,825
AWD-3123,2017-02-17,Falta de seguro obligatorio,800
AWD-3123,2018-10-20,Vehículo sin placas visibles,456
WFN-1148,2024-06-21,Exceso de velocidad,147
OBH-1482,2024-01-04,Uso de celular al conducir,563
OBH-1482,2024-03-29,Falta de seguro obligatorio,411
OBH-1482,2021-04-16,Exceso de velocidad,993
XCO-7937,2018-12-08,Vehículo sin placas visibles,564
XCO-7937,2015-05-05,Falta de seguro obligatorio,682
XCO-7937,2016-11-07,No portar licencia,498
XCO-7937,2019-12-04,No respetar semáforo,339
XCO-7937,2018-09-21,No portar licencia,759
BZH-0449,2023-01-20,Estacionamiento indebido,188
REE-1558,2022-05-03,Estacionamiento indebido,774
REE-1558,2017-04-12,Vehículo sin placas visibles,476
REE-1558,2021-09-19,No respetar semáforo,700
SMG-4631,2017-09-08,Uso de celular al conducir,794
SMG-4631,2018-01-22,Uso de celular al conducir,185
SMG-4631,2015-10-05,Falta de seguro obligatorio,925
SMG-4631,2019-02-20,Estacionamiento indebido,994
SMG-4631,2017-01-26,No respetar semáforo,989
AQQ-4604,2017-02-07,Vehículo sin placas visibles,616
AQQ-4604,2015-02-28,Uso de celular al conducir,529
AQQ-4604,2021-11-18,No usar cinturón de seguridad,953
YQD-7589,2023-05-12,Revisión técnica vencida,230
HBJ-3975,2020-07-13,Exceso de velocidad,774
HBJ-3975,2024-11-19,Circular con luces apagadas,465
HBJ-3975,2022-12-15,Exceso de velocidad,618
HBJ-3975,2018-10-27,No portar licencia,382
QXT-4181,2021-07-10,No respetar semáforo,544
QXT-4181,2021-02-13,No respetar semáforo,677
QXT-4181,2018-06-26,Uso de celular al conducir,398
QXT-4181,2015-12-18,No portar licencia,469
VIY-7854,2023-07-19,No respetar semáforo,623
VIY-7854,2020-12-01,Falta de seguro obligatorio,378
VIY-7854,2024-12-23,Exceso de velocidad,607
VIY-7854,2024-07-03,No respetar semáforo,217
VIY-7854,2015-08-12,Estacionamiento indebido,898
UBX-4827,2024-02-12,Estacionamiento indebido,882
UBX-4827,2019-03-05,No portar licencia,861
UBX-4827,2024-12-16,Estacionamiento indebido,956
UBX-4827,2022-02-13,Circular con luces apagadas,767
KVW-3394,2021-05-12,No usar cinturón de seguridad,857
KVW-3394,2024-12-09,Exceso de velocidad,700
EXQ-6051,2021-10-25,Circular con luces apagadas,743
EXQ-6051,2019-08-08,Estacionamiento indebido,348
EXQ-6051,2022-12-23,Uso de celular al conducir,900
EXQ-6051,2015-07-09,Vehículo sin placas visibles,556
EXQ-6051,2020-03-01,Revisión técnica vencida,870
RJX-7623,2021-10-26,Vehículo sin placas visibles,612
RJX-7623,2018-07-20,No usar cinturón de seguridad,552
RJX-7623,2022-05-26,Uso de celular al conducir,593
RJX-7623,2017-07-03,Revisión técnica vencida,835
MVA-0070,2021-05-28,Uso de celular al conducir,209
MVA-0070,2015-06-29,Vehículo sin placas visibles,514
MVA-0070,2021-01-10,Estacionamiento indebido,285
MVA-0070,2021-08-13,Estacionamiento indebido,494
MVA-0070,2018-02-26,Exceso de velocidad,787
OMT-5291,2015-12-10,No respetar semáforo,466
OMT-5291,2023-01-02,Revisión técnica vencida,226
OMT-5291,2024-01-12,Uso de celular al conducir,352
OMT-5291,2021-10-12,Circular con luces apagadas,875
IDX-0259,2022-01-11,No portar licencia,853
IDX-0259,2024-05-18,Falta de seguro obligatorio,346
IDX-0259,2023-12-14,Estacionamiento indebido,351
YIJ-5207,2017-03-21,Circular con luces apagadas,630
CSH-0492,2015-05-23,Uso de celular al conducir,396
VWB-5764,2016-11-19,Vehículo sin placas visibles,953
VWB-5764,2022-04-19,Revisión técnica vencida,619
VWB-5764,2022-01-11,No respetar semáforo,151
TCB-0131,2018-12-18,Estacionamiento indebido,379
TCB-0131,2017-10-20,Revisión técnica vencida,709
TCB-0131,2023-09-11,Falta de seguro obligatorio,904
TCB-0131,2015-06-24,Falta de seguro obligatorio,439
PYM-3244,2015-06-27,No respetar semáforo,735
PYM-3244,2021-12-21,No portar licencia,747
PYM-3244,2024-10-19,No portar licencia,446
PYM-3244,2024-07-16,Vehículo sin placas visibles,492
MJL-0257,2017-07-18,Exceso de velocidad,117
EDI-0878,2020-02-15,Vehículo sin placas visibles,508
EDI-0878,2018-06-08,Revisión técnica vencida,969
EDI-0878,2024-02-14,Revisión técnica vencida,473
EDI-0878,2016-08-24,No usar cinturón de seguridad,989
EDI-0878,2019-06-27,Circular con luces apagadas,778
YWU-6349,2023-08-02,Estacionamiento indebido,732
YWU-6349,2022-04-13,Vehículo sin placas visibles,108
CNN-3494,2016-07-24,Falta de seguro obligatorio,792
CNN-3494,2023-04-19,Uso de celular al conducir,316
GSM-8048,2023-07-19,No usar cinturón de seguridad,754
GSM-8048,2016-10-18,Estacionamiento indebido,925
GSM-8048,2024-02-09,Vehículo sin placas visibles,762
GSM-8048,2022-05-19,Vehículo sin placas visibles,465
GSM-8048,2016-05-14,Estacionamiento indebido,605
CCB-7938,2016-05-05,Revisión técnica vencida,816
CCB-7938,2021-06-19,Uso de celular al conducir,690
CCB-7938,2018-04-09,Falta de seguro obligatorio,212
MFL-1074,2016-09-24,Exceso de velocidad,415
MFL-1074,2015-03-24,No respetar semáforo,462
MFL-1074,2015-05-07,Uso de celular al conducir,727
MQB-5248,2021-03-29,Exceso de velocidad,778
MQB-5248,2022-03-27,No usar cinturón de seguridad,505
MQB-5248,2020-01-21,Exceso de velocidad,330
MQB-5248,2023-02-26,Circular con luces apagadas,751
MRC-3083,2024-01-16,Exceso de velocidad,695
MRC-3083,2023-11-26,No respetar semáforo,420
MRC-3083,2018-09-25,Estacionamiento indebido,454
NDU-8920,2016-05-11,No respetar semáforo,154
NDU-8920,2020-10-14,Uso de celular al conducir,941
NDU-8920,2023-10-17,Falta de seguro obligatorio,385
NDU-8920,2019-07-24,Circular con luces apagadas,310
SSA-9162,2015-10-24,Estacionamiento indebido,450
SSA-9162,2016-08-30,No usar cinturón de seguridad,870
YDX-3212,2015-02-03,Circular con luces apagadas,933
MEO-1252,2022-08-10,Estacionamiento indebido,567
MEO-1252,2017-04-27,Revisión técnica vencida,591
MEO-1252,2015-12-01,No respetar semáforo,255
